id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community,community_label,display_label
https://openalex.org/W2161792612,2002,"A phrase-based, joint probability model for statistical machine translation",transformer_foundation_models,Translation / Machine,2,0,,W2161792612,10.3115/1118693.1118711,476,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine
https://openalex.org/W1981825277,2002,Novelty and redundancy detection in adaptive filtering,transformer_foundation_models,Language / Retrieval,10,0,,W1981825277,10.1145/564376.564393,433,Text and Document Classification Technologies,10,Language / Retrieval,
https://openalex.org/W2130921202,2002,Enrichment of Members of the Family <i>Geobacteraceae</i> Associated with Stimulation of Dissimilatory Metal Reduction in Uranium-Contaminated Aquifer Sediments,transformer_foundation_models,Sequence / Rna,7,0,,W2130921202,10.1128/aem.68.5.2300-2306.2002,402,Radioactive element chemistry and processing,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2146194791,2002,Approaches to language identification using Gaussian mixture models and shifted delta cepstral features,transformer_foundation_models,Language / Identification,314,0,,W2146194791,10.21437/icslp.2002-74,393,Speech Recognition and Synthesis,314,Language / Identification,
https://openalex.org/W1514944708,2002,Prosody-based automatic detection of annoyance and frustration in human-computer dialog,transformer_foundation_models,Language / Speech,3,0,,W1514944708,10.21437/icslp.2002-559,388,Emotion and Mood Recognition,180,Language / Speech,Language / Speech
https://openalex.org/W2130722890,2002,WSJCAMO: a British English speech corpus for large vocabulary continuous speech recognition,transformer_foundation_models,Speech / Recognition,270,0,,W2130722890,10.1109/icassp.1995.479278,357,Speech Recognition and Synthesis,270,Speech / Recognition,
https://openalex.org/W2150194744,2002,Fully integrated CMOS power amplifier design using the distributed active-transformer architecture,transformer_foundation_models,Design / Amplifier,12,0,,W2150194744,10.1109/4.987090,356,Radio Frequency Integrated Circuit Design,12,Design / Amplifier,
https://openalex.org/W2003123121,2002,Large scale discriminative training of hidden Markov models for speech recognition,transformer_foundation_models,Language / Speech,3,0,,W2003123121,10.1006/csla.2001.0182,311,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W1586587419,2002,Development and mapping of SSR markers for maize,transformer_foundation_models,Sequence / Rna,7,0,,W1586587419,10.1023/a:1014868625533,305,Genetic Mapping and Diversity in Plants and Animals,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2160525155,2002,Behavioural and ecological consequences of limited attention,transformer_foundation_models,Psychology / Visual,23,0,,W2160525155,10.1098/rstb.2002.1063,293,Neuroendocrine regulation and behavior,23,Psychology / Visual,
https://openalex.org/W2115138247,2002,"SUPERFAMILY: HMMs representing all proteins of known structure. SCOP sequence searches, alignments and genome assignments",transformer_foundation_models,Sequence / Rna,7,0,,W2115138247,10.1093/nar/30.1.268,282,Machine Learning in Bioinformatics,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W1534246196,2002,Structural diversity and transcription of class III peroxidases from <i>Arabidopsis thaliana</i>,transformer_foundation_models,Sequence / Rna,7,0,,W1534246196,10.1046/j.1432-1033.2002.03311.x,275,Plant-Microbe Interactions and Immunity,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W1989468977,2002,The Importance of Prior Probabilities for Entry Page Search,transformer_foundation_models,Language / Retrieval,10,0,,W1989468977,10.1145/564376.564383,272,Web Data Mining and Analysis,10,Language / Retrieval,
https://openalex.org/W2161819674,2002,Neuropsychiatry of the basal ganglia,transformer_foundation_models,Basal / Basal Ganglia,21,0,,W2161819674,10.1136/jnnp.72.1.12,270,Neurological disorders and treatments,21,Basal / Basal Ganglia,
https://openalex.org/W2168277231,2002,The Complement of Protein Phosphatase Catalytic Subunits Encoded in the Genome of Arabidopsis,transformer_foundation_models,Sequence / Rna,7,0,,W2168277231,10.1104/pp.004002,268,Protein Tyrosine Phosphatases,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2144650088,2002,Attentional mechanisms of borderline personality disorder,transformer_foundation_models,Psychology / Visual,23,0,,W2144650088,10.1073/pnas.252644699,261,Attention Deficit Hyperactivity Disorder,23,Psychology / Visual,
https://openalex.org/W1975113979,2002,Lightly supervised and unsupervised acoustic model training,transformer_foundation_models,Language / Speech,3,0,,W1975113979,10.1006/csla.2001.0186,261,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W3125878135,2002,Fast hands-free writing by gaze direction,transformer_foundation_models,Psychology / Visual,23,0,,W3125878135,10.1038/418838a,257,Algorithms and Data Compression,23,Psychology / Visual,
https://openalex.org/W2003181709,2002,In search of the Holy Grail – a further step in understanding metal hyperaccumulation?,transformer_foundation_models,Understanding Metal / Understandi…,24,0,,W2003181709,10.1046/j.1469-8137.2002.00449_1.x,257,Plant Stress Responses and Tolerance,24,Understanding Metal / Understandi…,
https://openalex.org/W2151091336,2002,Diversity and phylogenetic analysis of bacteria in the mucosa of chicken ceca and comparison with bacteria in the cecal lumen,transformer_foundation_models,Sequence / Rna,7,0,,W2151091336,10.1111/j.1574-6968.2002.tb11051.x,251,Gut microbiota and health,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2014578458,2002,Top-down mass spectrometry of a 29-kDa protein for characterization of any posttranslational modification to within one residue,transformer_foundation_models,Mass / Mass Spectrometry,26,0,,W2014578458,10.1073/pnas.251691898,249,Mass Spectrometry Techniques and Applications,26,Mass / Mass Spectrometry,
https://openalex.org/W2122028591,2002,Large vocabulary continuous speech recognition using HTK,transformer_foundation_models,Language / Speech,3,0,,W2122028591,10.1109/icassp.1994.389562,248,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W2032031970,2002,Analytical solutions for cohesive zone models,transformer_foundation_models,Fracture / Structural,19,0,,W2032031970,10.1016/s0022-5096(01)00095-3,243,Mechanical Behavior of Composites,19,Fracture / Structural,
https://openalex.org/W2080213370,2002,Testing the correlation of word error rate and perplexity,transformer_foundation_models,Language / Speech,3,0,,W2080213370,10.1016/s0167-6393(01)00041-3,242,Natural Language Processing Techniques,180,Language / Speech,Language / Speech
https://openalex.org/W2120242787,2002,Autosomal recessive renal glucosuria attributable to a mutation in the sodium glucose cotransporter (SGLT2),transformer_foundation_models,Mutation / Recessive,29,0,,W2120242787,10.1007/s00439-002-0820-5,222,Ion Transport and Channel Regulation,29,Mutation / Recessive,
https://openalex.org/W2026953311,2002,Cross-lingual relevance models,transformer_foundation_models,Language / Retrieval,10,0,,W2026953311,10.1145/564376.564408,217,Topic Modeling,10,Language / Retrieval,
https://openalex.org/W1563141555,2002,Artificial intelligence: fast hands-free writing by gaze direction.,transformer_foundation_models,Psychology / Visual,23,0,,W1563141555,10.1038/418838a,214,Algorithms and Data Compression,23,Psychology / Visual,
https://openalex.org/W2099123062,2002,Evolution of the gyrB gene and the molecular phylogeny of Enterobacteriaceae: a model molecule for molecular systematic studies.,transformer_foundation_models,Sequence / Rna,7,0,,W2099123062,10.1099/00207713-52-2-531,204,Genomics and Phylogenetic Studies,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2075345109,2002,Multiple mechanisms of selective attention: differential modulation of stimulus processing by attention to space or time,transformer_foundation_models,Psychology / Visual,23,0,,W2075345109,10.1016/s0028-3932(02)00087-8,202,Neural and Behavioral Psychology Studies,23,Psychology / Visual,
https://openalex.org/W2004545875,2002,Passage retrieval based on language models,transformer_foundation_models,Language / Retrieval,10,0,,W2004545875,10.1145/584792.584854,195,Topic Modeling,10,Language / Retrieval,
https://openalex.org/W2162746367,2002,Two-stage language models for information retrieval,transformer_foundation_models,Language / Retrieval,10,0,,W2162746367,10.1145/564376.564387,193,Topic Modeling,10,Language / Retrieval,
https://openalex.org/W1958476169,2002,RIO: Analyzing proteomes by automated phylogenomics using resampled inference of orthologs,transformer_foundation_models,Sequence / Rna,7,0,,W1958476169,10.1186/1471-2105-3-14,191,Genomics and Phylogenetic Studies,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2144914982,2002,"Gramene, a Tool for Grass Genomics",transformer_foundation_models,Sequence / Rna,7,0,,W2144914982,10.1104/pp.015248,190,Genomics and Phylogenetic Studies,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W1524975733,2002,The N-best algorithms: an efficient and exact procedure for finding the N most likely sentence hypotheses,transformer_foundation_models,Sentence / Language,35,0,,W1524975733,10.1109/icassp.1990.115542,187,Speech and dialogue systems,35,Sentence / Language,
https://openalex.org/W2160357100,2002,"Anxiety, arousal and visual attention: a mechanistic account of performance variability",transformer_foundation_models,Psychology / Visual,23,0,,W2160357100,10.1080/026404102317284790,186,Sport Psychology and Performance,23,Psychology / Visual,
https://openalex.org/W2167163859,2002,Spatio-temporal alignment of sequences,transformer_foundation_models,Psychology / Visual,23,0,,W2167163859,10.1109/tpami.2002.1046148,183,Advanced Vision and Imaging,23,Psychology / Visual,
https://openalex.org/W2001595458,2002,Motor learning by observation: Evidence from a serial reaction time task,transformer_foundation_models,Psychology / Visual,23,0,,W2001595458,10.1080/02724980143000389,180,Action Observation and Synchronization,23,Psychology / Visual,
https://openalex.org/W2100714283,2002,Classes for fast maximum entropy training,transformer_foundation_models,Language / Speech,3,0,,W2100714283,10.1109/icassp.2001.940893,173,Neural Networks and Applications,180,Language / Speech,Language / Speech
https://openalex.org/W1665921526,2002,Language model adaptation using mixtures and an exponentially decaying cache,transformer_foundation_models,Language / Speech,3,0,,W1665921526,10.1109/icassp.1997.596049,172,Topic Modeling,180,Language / Speech,Language / Speech
https://openalex.org/W2160382364,2002,Phrasal cohesion and statistical machine translation,transformer_foundation_models,Translation / Machine,2,0,,W2160382364,10.3115/1118693.1118732,169,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine
https://openalex.org/W2028825208,2002,Empathy and the Self-Absorption Paradox: Support for the Distinction Between Self-Rumination and Self-Reflection,transformer_foundation_models,Psychology / Visual,23,0,,W2028825208,10.1080/152988602317232803,169,Empathy and Medical Education,23,Psychology / Visual,
https://openalex.org/W2018535534,2002,Visual Feature and Conjunction Searches of Equal Difficulty Engage Only Partially Overlapping Frontoparietal Networks,transformer_foundation_models,Psychology / Visual,23,0,,W2018535534,10.1006/nimg.2001.0951,166,Neural and Behavioral Psychology Studies,23,Psychology / Visual,
https://openalex.org/W2069657084,2002,Language modeling for soft keyboards,transformer_foundation_models,Language / Speech,3,0,,W2069657084,10.1145/502716.502753,162,Interactive and Immersive Displays,180,Language / Speech,Language / Speech
https://openalex.org/W1504308419,2002,Automatic linguistic segmentation of conversational speech,transformer_foundation_models,Language / Speech,3,0,,W1504308419,10.1109/icslp.1996.607773,152,Natural Language Processing Techniques,180,Language / Speech,Language / Speech
https://openalex.org/W1564380213,2002,15 Repeat-induced gene silencing in fungi,transformer_foundation_models,Silencing / Fungi,47,0,,W1564380213,10.1016/s0065-2660(02)46016-6,152,Protist diversity and phylogeny,47,Silencing / Fungi,
https://openalex.org/W1981085131,2002,Thought before language: how deaf and hearing children express motion events across cultures,transformer_foundation_models,Psychology / Visual,23,0,,W1981085131,10.1016/s0010-0277(02)00105-1,151,"Categorization, perception, and language",23,Psychology / Visual,
https://openalex.org/W2095501777,2002,Language identification using Gaussian mixture model tokenization,transformer_foundation_models,Language / Identification,314,0,,W2095501777,10.1109/icassp.2002.5743828,151,Speech Recognition and Synthesis,314,Language / Identification,
https://openalex.org/W2626190081,2002,Statistical machine translation : from single-word models to alignment templates,transformer_foundation_models,Translation / Machine,2,0,,W2626190081,10.18154/rwth-conv-120579,149,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine
https://openalex.org/W1974967573,2002,Toward a unified approach to statistical language modeling for Chinese,transformer_foundation_models,Language / Speech,3,0,,W1974967573,10.1145/595576.595578,147,Natural Language Processing Techniques,180,Language / Speech,Language / Speech
https://openalex.org/W1605551329,2002,A Hertzsprung‐Russell–like Diagram for Solar/Stellar Flares and Corona: Emission Measure versus Temperature Diagram,transformer_foundation_models,Diagram / Solar,53,0,,W1605551329,10.1086/342141,146,Solar and Space Plasma Dynamics,53,Diagram / Solar,
https://openalex.org/W2054972225,2002,A model to predict the residual life of rolling element bearings given monitored condition information to date,transformer_foundation_models,Residual / Condition,55,0,,W2054972225,10.1093/imaman/13.1.3,145,Reliability and Maintenance Optimization,55,Residual / Condition,
https://openalex.org/W2021986193,2002,A language modeling framework for resource selection and results merging,transformer_foundation_models,Language / Retrieval,10,0,,W2021986193,10.1145/584792.584856,144,Information Retrieval and Search Behavior,10,Language / Retrieval,
https://openalex.org/W2098980388,2002,Sequence Analysis of Marine Virus Communities Reveals that Groups of Related Algal Viruses Are Widely Distributed in Nature,transformer_foundation_models,Sequence / Rna,7,0,,W2098980388,10.1128/aem.68.3.1290-1296.2002,139,Bacteriophages and microbial interactions,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2124246394,2002,Statistical language modeling for speech disfluencies,transformer_foundation_models,Language / Speech,3,0,,W2124246394,10.1109/icassp.1996.541118,138,Phonetics and Phonology Research,180,Language / Speech,Language / Speech
https://openalex.org/W2025382728,2002,Characterization of the tetracycline resistance plasmid pMD5057 from Lactobacillus plantarum 5057 reveals a composite structure,transformer_foundation_models,Lactobacillus / Plasmid,62,0,,W2025382728,10.1016/s0147-619x(02)00118-x,136,Probiotics and Fermented Foods,62,Lactobacillus / Plasmid,
https://openalex.org/W2167055684,2002,A hidden Markov model approach to text segmentation and event tracking,transformer_foundation_models,Language / Retrieval,10,0,,W2167055684,10.1109/icassp.1998.674435,135,Natural Language Processing Techniques,10,Language / Retrieval,
https://openalex.org/W2092117631,2002,A male and hermaphrodite specific RAPD marker for papaya (Carica papaya L.),transformer_foundation_models,Papaya / Marker,64,0,,W2092117631,10.1007/s001220100693,133,Genetic and Environmental Crop Studies,64,Papaya / Marker,
https://openalex.org/W1607753411,2002,Language modeling by variable length sequences: theoretical formulation and evaluation of multigrams,transformer_foundation_models,Language / Speech,3,0,,W1607753411,10.1109/icassp.1995.479391,129,Algorithms and Data Compression,180,Language / Speech,Language / Speech
https://openalex.org/W2095723660,2002,A selective attention-based method for visual pattern recognition with application to handwritten digit recognition and face recognition,transformer_foundation_models,Psychology / Visual,23,0,,W2095723660,10.1109/34.990146,129,Visual Attention and Saliency Detection,23,Psychology / Visual,
https://openalex.org/W1828972360,2002,"Retrieving Web Pages Using Content, Links, URLs and Anchors",transformer_foundation_models,Language / Retrieval,10,0,,W1828972360,,129,Web Data Mining and Analysis,10,Language / Retrieval,
https://openalex.org/W2035180873,2002,"Evolution of the acute phase response: iron release by echinoderm (Asterias forbesi) coelomocytes, and cloning of an echinoderm ferritin molecule",transformer_foundation_models,Sequence / Rna,7,0,,W2035180873,10.1016/s0145-305x(01)00051-9,128,Invertebrate Immune Response Mechanisms,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2052929422,2002,Probing plant-pathogen interactions and downstream defense signaling using DNA microarrays,transformer_foundation_models,Sequence / Rna,7,0,,W2052929422,10.1007/s10142-002-0080-4,128,Plant-Microbe Interactions and Immunity,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W239853398,2002,Learning to Manage Global Environmental Risks,transformer_foundation_models,Environmental / Global,70,0,,W239853398,10.5070/g311710498,128,Climate Change Policy and Economics,70,Environmental / Global,
https://openalex.org/W1733633583,2002,Improving trigram language modeling with the World Wide Web,transformer_foundation_models,Language / Speech,3,0,,W1733633583,10.1109/icassp.2001.940885,126,Natural Language Processing Techniques,180,Language / Speech,Language / Speech
https://openalex.org/W2141195253,2002,DOLOP—database of bacterial lipoproteins,transformer_foundation_models,Bacterial / Database,72,0,,W2141195253,10.1093/bioinformatics/18.4.641,124,Bacterial Genetics and Biotechnology,72,Bacterial / Database,
https://openalex.org/W1967325250,2002,An overview of decoding techniques for large vocabulary continuous speech recognition,transformer_foundation_models,Language / Speech,3,0,,W1967325250,10.1006/csla.2001.0185,121,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W2098859361,2002,Automatic language identification of telephone speech messages using phoneme recognition and N-gram modeling,transformer_foundation_models,Language / Identification,314,0,,W2098859361,10.1109/icassp.1994.389377,121,Speech Recognition and Synthesis,314,Language / Identification,
https://openalex.org/W2081763586,2002,Identification by 16S ribosomal RNA gene sequencing of <i>Arcobacter butzleri</i> bacteraemia in a patient with acute gangrenous appendicitis,transformer_foundation_models,Rna / Ribosomal,75,0,,W2081763586,10.1136/mp.55.3.182,119,Salmonella and Campylobacter epidemiology,75,Rna / Ribosomal,
https://openalex.org/W2056590938,2002,Connectionist language modeling for large vocabulary continuous speech recognition,transformer_foundation_models,Language / Speech,3,0,,W2056590938,10.1109/icassp.2002.5743830,117,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W1975515564,2002,Retinal vision applied to facial features detection and face authentication,transformer_foundation_models,Language / Retrieval,10,0,,W1975515564,10.1016/s0167-8655(01)00178-7,116,Face and Expression Recognition,10,Language / Retrieval,
https://openalex.org/W1975677006,2002,Effects of 17a-ethinylestradiol on the expression of three estrogen-responsive genes and cellular ultrastructure of liver and testes in male zebrafish,transformer_foundation_models,Sequence / Rna,7,0,,W1975677006,10.1016/s0166-445x(02)00049-8,115,Reproductive biology and impacts on aquatic species,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2156953712,2002,Attentional Mechanisms Linking Rejection to Hostile Reactivity: The Role of “Hot” Versus “Cool” Focus,transformer_foundation_models,Psychology / Visual,23,0,,W2156953712,10.1111/1467-9280.00478,114,Death Anxiety and Social Exclusion,23,Psychology / Visual,
https://openalex.org/W2125670750,2002,Algorithms for language reconstruction,transformer_foundation_models,Translation / Machine,2,0,,W2125670750,,114,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine
https://openalex.org/W2018482254,2002,Generation of word graphs in statistical machine translation,transformer_foundation_models,Translation / Machine,2,0,,W2018482254,10.3115/1118693.1118714,113,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine
https://openalex.org/W1514403774,2002,Relevance models for topic detection and tracking,transformer_foundation_models,Language / Retrieval,10,0,,W1514403774,10.3115/1289189.1289268,112,Topic Modeling,10,Language / Retrieval,
https://openalex.org/W2030524533,2002,Quantifying query ambiguity,transformer_foundation_models,Language / Retrieval,10,0,,W2030524533,10.3115/1289189.1289266,111,Algorithms and Data Compression,10,Language / Retrieval,
https://openalex.org/W141589915,2002,Leaf ESTs from Stevia rebaudiana: a resource for gene discovery in diterpene synthesis,transformer_foundation_models,Stevia / Rebaudiana,223,0,,W141589915,10.1023/a:1019993221986,109,Biochemical Analysis and Sensing Techniques,223,Stevia / Rebaudiana,
https://openalex.org/W2096976858,2002,Babesia gibsoni infection among dogs in the southeastern United States,transformer_foundation_models,United / United States,77,0,,W2096976858,10.2460/javma.2002.220.325,109,Vector-borne infectious diseases,77,United / United States,
https://openalex.org/W2140313061,2002,A step towards sequence-to-sequence alignment,transformer_foundation_models,Psychology / Visual,23,0,,W2140313061,10.1109/cvpr.2000.854940,108,Advanced Vision and Imaging,23,Psychology / Visual,
https://openalex.org/W2116625254,2002,A variable-length category-based n-gram language model,transformer_foundation_models,Language / Speech,3,0,,W2116625254,10.1109/icassp.1996.540316,108,Natural Language Processing Techniques,180,Language / Speech,Language / Speech
https://openalex.org/W2113094193,2002,The 1994 HTK large vocabulary speech recognition system,transformer_foundation_models,Language / Speech,3,0,,W2113094193,10.1109/icassp.1995.479276,108,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W2061033843,2002,In search for more accurate alignments in the twilight zone,transformer_foundation_models,Sequence / Rna,7,0,,W2061033843,10.1110/ps.4820102,107,Protein Structure and Dynamics,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2093478562,2002,Some cornerstones of dynamic soil–structure interaction,transformer_foundation_models,Structure / Structure Interaction,80,0,,W2093478562,10.1016/s0141-0296(01)00082-7,105,Vibration and Dynamic Analysis,80,Structure / Structure Interaction,
https://openalex.org/W2141404479,2002,The Karlsruhe-Verbmobil speech recognition engine,transformer_foundation_models,Language / Speech,3,0,,W2141404479,10.1109/icassp.1997.599552,102,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W2084334506,2002,Biterm language models for document retrieval,transformer_foundation_models,Language / Retrieval,10,0,,W2084334506,10.1145/564376.564476,101,Information Retrieval and Search Behavior,10,Language / Retrieval,
https://openalex.org/W2105852393,2002,Discriminative model combination,transformer_foundation_models,Language / Speech,3,0,,W2105852393,10.1109/icassp.1998.674472,101,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W2162965720,2002,A novel word clustering algorithm based on latent semantic analysis,transformer_foundation_models,Language / Speech,3,0,,W2162965720,10.1109/icassp.1996.540318,101,Text and Document Classification Technologies,180,Language / Speech,Language / Speech
https://openalex.org/W2076798318,2002,Efficient algorithms for universal portfolios,transformer_foundation_models,Algorithms / Universal Portfolios,85,0,,W2076798318,10.1109/sfcs.2000.892136,101,"Computability, Logic, AI Algorithms",85,Algorithms / Universal Portfolios,
https://openalex.org/W2000911949,2002,Utility and distribution of conserved noncoding sequences in the grasses,transformer_foundation_models,Sequence / Rna,7,0,,W2000911949,10.1073/pnas.052139599,100,Genomics and Phylogenetic Studies,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W2163816147,2002,Nucleotide Sequence and Genetic Structure of a Novel Carbaryl Hydrolase Gene ( <i>cehA</i> ) from <i>Rhizobium</i> sp. Strain AC100,transformer_foundation_models,Sequence / Rna,7,0,,W2163816147,10.1128/aem.68.3.1220-1227.2002,98,Microbial bioremediation and biosurfactants,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W1979658664,2002,"A Supramolecular Array of Fullerenes by Quadruple Hydrogen Bonding These investigations were financially supported by the Dutch Ministries of EZ, O&amp;W, and VROM through the EET program (EETK97115). We thank Prof. Bert Meijer and his co-workers for sharing their know-how and open discussions.",transformer_foundation_models,Chemistry / Hydrogen,90,0,,W1979658664,10.1002/1521-3773(20020301)41:5<838::aid-anie838>3.0.co;2-f,95,Fullerene Chemistry and Applications,90,Chemistry / Hydrogen,
https://openalex.org/W2130186082,2002,QuASM,transformer_foundation_models,Language / Retrieval,10,0,,W2130186082,10.1145/544220.544228,95,Topic Modeling,10,Language / Retrieval,
https://openalex.org/W2095683564,2002,Title language model for information retrieval,transformer_foundation_models,Language / Retrieval,10,0,,W2095683564,10.1145/564376.564386,94,Topic Modeling,10,Language / Retrieval,
https://openalex.org/W2080479472,2002,"A Transcriptional Activator, AoXlnR, Controls the Expression of Genes Encoding Xylanolytic Enzymes in Aspergillus oryzae",transformer_foundation_models,Sequence / Rna,7,0,,W2080479472,10.1006/fgbi.2001.1321,94,Biofuel production and bioconversion,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W1818785862,2002,Using a stochastic context-free grammar as a language model for speech recognition,transformer_foundation_models,Language / Speech,3,0,,W1818785862,10.1109/icassp.1995.479396,93,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W4237623536,2002,Predicting query performance,transformer_foundation_models,Language / Retrieval,10,0,,W4237623536,10.1145/564426.564429,93,Natural Language Processing Techniques,10,Language / Retrieval,
https://openalex.org/W2132534451,2002,Multi-lingual phoneme recognition exploiting acoustic-phonetic similarities of sounds,transformer_foundation_models,Language / Identification,314,0,,W2132534451,10.1109/icslp.1996.607240,93,Speech Recognition and Synthesis,314,Language / Identification,
https://openalex.org/W2063415950,2002,The development of the HTK Broadcast News transcription system: An overview,transformer_foundation_models,Language / Speech,3,0,,W2063415950,10.1016/s0167-6393(01)00059-0,93,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W1489673536,2002,Genome deterioration: loss of repeated sequences and accumulation of junk DNA,transformer_foundation_models,Dna / Sequences,96,0,,W1489673536,10.1023/a:1016064511533,91,Insect symbiosis and bacterial influences,96,Dna / Sequences,
https://openalex.org/W2111212948,2002,Term-specific smoothing for the language modeling approach to information retrieval,transformer_foundation_models,Language / Retrieval,10,0,,W2111212948,10.1145/564376.564385,90,Information Retrieval and Search Behavior,10,Language / Retrieval,
https://openalex.org/W2067944445,2002,Evidence for an Attentional Component of the Perceptual Misalignment between Moving and Flashing Stimuli,transformer_foundation_models,Psychology / Visual,23,0,,W2067944445,10.1068/p3302,90,Visual perception and processing mechanisms,23,Psychology / Visual,
https://openalex.org/W2049462078,2002,A local search algorithm for jobshop scheduling problems with alternative operations and sequence-dependent setups,transformer_foundation_models,Scheduling / Optimization,98,0,,W2049462078,10.1016/s0360-8352(02)00002-5,90,Scheduling and Optimization Algorithms,98,Scheduling / Optimization,
https://openalex.org/W1501633760,2002,Language-model look-ahead for large vocabulary speech recognition,transformer_foundation_models,Language / Speech,3,0,,W1501633760,10.1109/icslp.1996.607215,89,Speech Recognition and Synthesis,180,Language / Speech,Language / Speech
https://openalex.org/W2148779303,2002,"Molecular, morphological and phylogenetic analysis of the Fusarium avenaceum/F. arthrosporioides/F. tricinctum species complex –a polyphasic approach",transformer_foundation_models,Sequence / Rna,7,0,,W2148779303,10.1017/s0953756202006020,89,Plant Pathogens and Fungal Diseases,333,Sequence / Rna,Sequence / Rna
https://openalex.org/W1989867740,2002,Extensions to HMM-based statistical word alignment models,transformer_foundation_models,Translation / Machine,2,0,,W1989867740,10.3115/1118693.1118705,88,Natural Language Processing Techniques,11,Translation / Machine,Translation / Machine
