id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year
https://openalex.org/W1904914631,2016,Classification of topological quantum matter with symmetries,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W1904914631,10.1103/revmodphys.88.035005,2893,603,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2043647075,2012,New directions in the pursuit of Majorana fermions in solid state systems,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2043647075,10.1088/0034-4885/75/7/076501,2833,245,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2598009386,2017,WannierTools: An open-source software package for novel topological materials,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2598009386,10.1016/j.cpc.2017.09.033,2650,61,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W3037962468,2018,Antiferromagnetic spintronics,topological_insulators,"Atomic and Molecular Physics, and Optics",74577446,74577446,0,,W3037962468,10.1103/revmodphys.90.015005,2620,452,openalex_v3_query_core,0,,strict,Magnetic properties of thin films,74577446,Magnetic properties of thin films,Magnetic properties of thin films,0,2025
https://openalex.org/W2137084802,2015,Many-Body Localization and Thermalization in Quantum Statistical Mechanics,topological_insulators,"Atomic and Molecular Physics, and Optics",76962296,76962296,0,,W2137084802,10.1146/annurev-conmatphys-031214-014726,2404,71,openalex_v3_query_core,0,,strict,Quantum many-body systems,76962296,Quantum many-body systems,Quantum many-body systems,0,2025
https://openalex.org/W1504531927,2011,Quantum Spin Hall Effect in Silicene and Two-Dimensional Germanium,topological_insulators,Materials Chemistry,74577964,74577964,0,,W1504531927,10.1103/physrevlett.107.076802,2380,29,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,74577964,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2008188057,2007,Topological invariants of time-reversal-invariant band structures,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2008188057,10.1103/physrevb.75.121306,2361,15,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W1501955150,2010,Topological insulators and superconductors: tenfold way and dimensional hierarchy,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W1501955150,10.1088/1367-2630/12/6/065010,2356,104,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2000331965,2011,Simple rules for the understanding of Heusler compounds,topological_insulators,"Electronic, Optical and Magnetic Materials",79107417,79107417,0,,W2000331965,10.1016/j.progsolidstchem.2011.02.001,2353,434,openalex_v3_anchor_citer,0,,strict,Heusler alloys: electronic and magnetic properties,79107417,Heusler alloys: electronic and magnetic properties,Heusler alloys: electronic and magnetic properties,0,2025
https://openalex.org/W2237953221,2014,"Discovery of a Three-Dimensional Topological Dirac Semimetal, Na <sub>3</sub> Bi",topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2237953221,10.1126/science.1245085,2318,41,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2046004949,2011,Weyl Semimetal in a Topological Insulator Multilayer,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2046004949,10.1103/physrevlett.107.127205,2298,25,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2082294379,2010,Quantized Anomalous Hall Effect in Magnetic Topological Insulators,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2082294379,10.1126/science.1187485,2266,27,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2059115869,2007,Valley-Contrasting Physics in Graphene: Magnetic Moment and Topological Transport,topological_insulators,Materials Chemistry,74577964,74577964,0,,W2059115869,10.1103/physrevlett.99.236809,2259,34,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,74577964,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W933184662,2015,Spin–orbit interactions of light,topological_insulators,"Atomic and Molecular Physics, and Optics",74646736,74646736,0,,W933184662,10.1038/nphoton.2015.201,2223,161,openalex_v3_query_core,0,,strict,Orbital Angular Momentum in Optics,74646736,Orbital Angular Momentum in Optics,Orbital Angular Momentum in Optics,0,2025
https://openalex.org/W2020595981,2014,Experimental realization of the topological Haldane model with ultracold fermions,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2020595981,10.1038/nature13915,2219,42,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2136592254,2006,Quantum Spin Hall Effect,topological_insulators,"Atomic and Molecular Physics, and Optics",74629446,74629446,0,,W2136592254,10.1103/physrevlett.96.106802,2145,19,openalex_v3_anchor_citer,0,,strict,Quantum and electron transport phenomena,74629446,Quantum and electron transport phenomena,Quantum and electron transport phenomena,0,2025
https://openalex.org/W1963988846,2007,Ultracold atomic gases in optical lattices: mimicking condensed matter physics and beyond,topological_insulators,"Atomic and Molecular Physics, and Optics",74645824,74645824,0,,W1963988846,10.1080/00018730701223200,2113,823,openalex_v3_query_core,0,,strict,Cold Atom Physics and Bose-Einstein Condensates,74645824,Cold Atom Physics and Bose-Einstein Condensates,Cold Atom Physics and Bose-Einstein Condensates,0,2025
https://openalex.org/W1803879908,2015,New perspectives for Rashba spin–orbit coupling,topological_insulators,"Atomic and Molecular Physics, and Optics",74629446,74629446,0,,W1803879908,10.1038/nmat4360,2087,185,openalex_v3_anchor_citer,0,,strict,Quantum and electron transport phenomena,74629446,Quantum and electron transport phenomena,Quantum and electron transport phenomena,0,2025
https://openalex.org/W3037850448,2008,Anderson transitions,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W3037850448,10.1103/revmodphys.80.1355,2069,361,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2013172220,2011,Spin–orbit-coupled Bose–Einstein condensates,topological_insulators,"Atomic and Molecular Physics, and Optics",74645824,74645824,0,,W2013172220,10.1038/nature09887,2069,32,openalex_v3_anchor_citer,0,,strict,Cold Atom Physics and Bose-Einstein Condensates,74645824,Cold Atom Physics and Bose-Einstein Condensates,Cold Atom Physics and Bose-Einstein Condensates,0,2025
https://openalex.org/W2089608912,2014,Quantum spin Hall effect in two-dimensional transition metal dichalcogenides,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2089608912,10.1126/science.1256815,2044,74,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2784368966,2018,Raman spectroscopy of graphene-based materials and its applications in related devices,topological_insulators,Materials Chemistry,74577964,74577964,0,,W2784368966,10.1039/c6cs00915h,2017,466,openalex_v3_query_core,0,,strict,Graphene research and applications,74577964,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W1589359576,2009,A tunable topological insulator in the spin helical Dirac transport regime,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W1589359576,10.1038/nature08234,1987,42,openalex_v3_query_core,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2053033894,2012,Photonic topological insulators,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2053033894,10.1038/nmat3520,1942,69,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W1948123192,2009,Energy gaps and a zero-field quantum Hall effect in graphene by strain engineering,topological_insulators,Materials Chemistry,74577964,74577964,0,,W1948123192,10.1038/nphys1420,1897,39,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,74577964,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2157202716,2014,"Heteroatom-doped graphene materials: syntheses, properties and applications",topological_insulators,Materials Chemistry,74577964,74577964,0,,W2157202716,10.1039/c4cs00141a,1856,283,openalex_v3_query_core,0,,strict,Graphene research and applications,74577964,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2551377153,2018,Two-dimensional materials from high-throughput computational exfoliation of experimentally known compounds,topological_insulators,Materials Chemistry,74612157,74612157,0,,W2551377153,10.1038/s41565-017-0035-5,1847,79,openalex_v3_query_core,0,,strict,2D Materials and Applications,74612157,2D Materials and Applications,2D Materials and Applications,0,2025
https://openalex.org/W2102030996,2011,Floquet topological insulator in semiconductor quantum wells,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2102030996,10.1038/nphys1926,1819,39,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W3037912681,2012,Spin caloritronics,topological_insulators,"Atomic and Molecular Physics, and Optics",74577446,74577446,0,,W3037912681,10.1038/nmat3301,1811,108,openalex_v3_query_core,0,,strict,Magnetic properties of thin films,74577446,Magnetic properties of thin films,Magnetic properties of thin films,0,2025
https://openalex.org/W2982683571,2019,Wannier90 as a community code: new features and applications,topological_insulators,Materials Chemistry,74612157,74612157,0,,W2982683571,10.1088/1361-648x/ab51ff,1775,89,openalex_v3_query_core,0,,strict,2D Materials and Applications,74612157,2D Materials and Applications,2D Materials and Applications,0,2025
https://openalex.org/W2765802355,2017,Flexible mechanical metamaterials,topological_insulators,Mechanical Engineering,76945531,76945531,0,,W2765802355,10.1038/natrevmats.2017.66,1743,134,openalex_v3_query_core,0,,strict,Advanced Materials and Mechanics,76945531,Advanced Materials and Mechanics,Advanced Materials and Mechanics,0,2025
https://openalex.org/W2094519360,2012,Dirac Semimetal in Three Dimensions,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2094519360,10.1103/physrevlett.108.140405,1737,21,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2341694669,2017,Topological Materials: Weyl Semimetals,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2341694669,10.1146/annurev-conmatphys-031016-025458,1737,150,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2950417131,2015,Experimental Discovery of Weyl Semimetal TaAs,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2950417131,10.1103/physrevx.5.031013,1697,39,openalex_v3_query_core,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W1968721422,2013,Topological Insulator Materials,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W1968721422,10.7566/jpsj.82.102001,1694,280,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2464725281,2016,A general-purpose machine learning framework for predicting properties of inorganic materials,topological_insulators,Materials Chemistry,76979985,76979985,0,,W2464725281,10.1038/npjcompumats.2016.28,1689,74,openalex_v3_query_core,0,,strict,Machine Learning in Materials Science,76979985,Machine Learning in Materials Science,Machine Learning in Materials Science,0,2025
https://openalex.org/W2003434628,2011,Topological nodal semimetals,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2003434628,10.1103/physrevb.84.235126,1681,35,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W3034071862,2020,Non-Hermitian physics,topological_insulators,"Atomic and Molecular Physics, and Optics",76860114,76860114,0,,W3034071862,10.1080/00018732.2021.1876991,1646,1126,openalex_v3_anchor_citer,0,,strict,Quantum Mechanics and Non-Hermitian Physics,76860114,Quantum Mechanics and Non-Hermitian Physics,Quantum Mechanics and Non-Hermitian Physics,0,2025
https://openalex.org/W2787226197,2019,Current-induced spin-orbit torques in ferromagnetic and antiferromagnetic systems,topological_insulators,"Atomic and Molecular Physics, and Optics",74577446,74577446,0,,W2787226197,10.1103/revmodphys.91.035004,1633,728,openalex_v3_anchor_citer,0,,strict,Magnetic properties of thin films,74577446,Magnetic properties of thin films,Magnetic properties of thin films,0,2025
https://openalex.org/W2595688496,2017,Topological quantum chemistry,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2595688496,10.1038/nature23268,1621,55,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W41153617,2015,Scheme for Achieving a Topological Photonic Crystal by Using Dielectric Material,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W41153617,10.1103/physrevlett.114.223901,1619,46,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2746713678,2018,Higher-order topological insulators,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2746713678,10.1126/sciadv.aat0346,1605,45,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2604989170,2017,Topological superconductors: a review,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2604989170,10.1088/1361-6633/aa6ac7,1604,273,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2488446542,2017,Chiral quantum optics,topological_insulators,Artificial Intelligence,79176193,79176193,0,,W2488446542,10.1038/nature21037,1601,109,openalex_v3_query_core,0,,strict,Neural Networks and Reservoir Computing,79176193,Neural Networks and Reservoir Computing,Neural Networks and Reservoir Computing,0,2025
https://openalex.org/W2031985211,2014,Germanene: a novel two-dimensional germanium allotrope akin to graphene and silicene,topological_insulators,Materials Chemistry,74577964,74577964,0,,W2031985211,10.1088/1367-2630/16/9/095002,1591,27,openalex_v3_query_core,0,,strict,Graphene research and applications,74577964,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2261951110,2015,A Weyl Fermion semimetal with surface Fermi arcs in the transition metal monopnictide TaAs class,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2261951110,10.1038/ncomms8373,1588,44,openalex_v3_query_core,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W3037442560,2014,Graphene spintronics,topological_insulators,Materials Chemistry,74577964,74577964,0,,W3037442560,10.1038/nnano.2014.214,1582,222,openalex_v3_anchor_citer,0,,strict,Graphene research and applications,74577964,Graphene research and applications,Graphene research and applications,0,2025
https://openalex.org/W2293673104,2016,<i>Colloquium</i>: Topological band theory,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2293673104,10.1103/revmodphys.88.021004,1558,695,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2950194950,2015,Observation of the Chiral-Anomaly-Induced Negative Magnetoresistance in 3D Weyl Semimetal TaAs,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2950194950,10.1103/physrevx.5.031023,1506,48,openalex_v3_query_core,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2059812564,2014,A stable three-dimensional topological Dirac semimetal Cd3As2,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2059812564,10.1038/nmat3990,1505,33,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
https://openalex.org/W2168102333,2011,Robust optical delay lines with topological protection,topological_insulators,"Atomic and Molecular Physics, and Optics",74680541,74680541,0,,W2168102333,10.1038/nphys2063,1493,53,openalex_v3_anchor_citer,0,,strict,Topological Materials and Phenomena,74680541,Topological Materials and Phenomena,Topological Materials and Phenomena,0,2025
