paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,B,RS,DeltaQ0,Uzzi,RTD,BurtIP,PDE,degree_p,effective_size,constraint_inv,field_variety,field_simpson,community_variety,DeltaQ0_raw_q0_minus_qminus,B_transformed,B_z,B_z_scope,RS_transformed,RS_z,RS_z_scope,DeltaQ0_transformed,DeltaQ0_z,DeltaQ0_z_scope,Uzzi_transformed,Uzzi_z,Uzzi_z_scope,RTD_transformed,RTD_z,RTD_z_scope,BurtIP_transformed,BurtIP_z,BurtIP_z_scope,PDE_transformed,PDE_z,PDE_z_scope
graphene_2d_materials::https://openalex.org/W1983956165,"On the correlation between the scanning tunneling microscopy image imperfections and point defects of layered chalcogenides 2HMX2 (M = Mo, W; X = S, Se)",graphene_2d_materials,1995,2D Materials and Applications,100000,0,6,45.0,1.0,0.758651934092803,0.2222222222222221,0.4135835212991113,0.7777777777777777,1.0,1.5607104090364068,6.0,6.0,6.0,5.0,0.7777777777777777,5.0,-0.2222222222222221,0.6931471805599453,2.416088236055688,global,0.758651934092803,2.6274306014434146,global,0.2222222222222221,2.1631055358418902,global,0.4135835212991113,1.489125195374766,global,0.7777777777777777,2.026839666045458,global,1.0,2.416088236055688,global,1.5607104090364068,1.8645324885669288,global
graphene_2d_materials::https://openalex.org/W2013005775,EXAFS of sputter-deposited MoS2 films,graphene_2d_materials,1995,Metal and Thin Film Mechanics,100547,0,8,30.0,0.8035714285714285,0.1959437359625074,0.0034722222222221,0.0,0.21875,0.875,0.3767701612544368,8.0,7.0,3.9861591695501737,2.0,0.21875,2.0,-0.0034722222222221,0.5897688261061101,0.5290450577878208,field,0.1959437359625074,0.1419787708678464,field,0.0034722222222221,0.7261579685418759,field,0.0,-0.1922192777902948,global,0.21875,0.0809472904812959,field,0.875,0.4381323808008688,field,0.3767701612544368,0.0404405085656462,field
graphene_2d_materials::https://openalex.org/W2018823200,"The effect of phosphorus on the HDN reaction of piperidine, decahydroquinoline and ortho-propylaniline over Ni-MoS2/Al2O3 catalysts",graphene_2d_materials,1995,Catalysis and Hydrodesulfurization Studies,100150,0,5,30.0,1.0,0.0,-0.0,0.0,0.0,1.0,-1.000088900581841e-12,5.0,5.0,4.999999999999999,1.0,0.0,1.0,0.0,0.6931471805599453,1.6218348714406077,field,0.0,-1.4568373240580372,field,-0.0,0.2450062230373207,field,,,missing,0.0,-1.4568373240580372,field,1.0,1.6218348714406077,field,-1.000088900581841e-12,-1.4568373240580372,field
graphene_2d_materials::https://openalex.org/W2040403588,Carbon nanotubes with single-layer walls,graphene_2d_materials,1995,Carbon Nanotubes in Composites,100144,0,6,114.0,0.7333333333333333,0.5454639516379642,-0.1604938271604938,0.0509432825644888,0.6666666666666667,0.8333333333333334,1.0986122886651095,6.0,5.0,2.932126696832579,3.0,0.6666666666666667,3.0,0.1604938271604938,0.550046336919272,0.9019724083075812,global,0.5454639516379642,1.3879625537082825,global,-0.1604938271604938,-2.023552716137068,global,0.0509432825644888,1.051346184063101,global,0.6666666666666667,1.3677510532890529,global,0.8333333333333334,0.7513714333925656,global,1.0986122886651095,1.03368798614595,global
graphene_2d_materials::https://openalex.org/W2049449367,Structural change of supported NiMo sulfide catalysts during the hydrogenation of coal-derived liquids,graphene_2d_materials,1995,Catalysis and Hydrodesulfurization Studies,100150,0,5,12.0,0.9,0.4925261971540355,-0.3472222222222222,0.0,0.72,0.92,1.3321790402061222,5.0,4.6,3.333333333333333,4.0,0.72,4.0,0.3472222222222222,0.6418538861723948,0.7662149957742836,field,0.4925261971540355,0.5642549363264997,field,-0.2497,-1.907532915116657,field,0.0,-0.4006480750700767,field,0.72,1.130977608245158,field,0.92,0.6872336796049823,field,1.3321790402061222,0.9891686273406352,field
graphene_2d_materials::https://openalex.org/W2056663269,Anomalous wear behavior of MoS2 films in moderate vacuum and dry nitrogen,graphene_2d_materials,1995,Metal and Thin Film Mechanics,100547,0,5,46.0,0.65,0.0,-0.0,0.0,0.0,0.76,-1.000088900581841e-12,5.0,3.8,2.073732718894009,1.0,0.0,1.0,0.0,0.5007752879124893,-0.1624293726412856,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.76,-0.4159872201896748,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2061817967,"Low-friction, high-endurance, ion-beam-deposited PbMoS coatings",graphene_2d_materials,1995,Metal and Thin Film Mechanics,100547,0,10,102.0,0.8222222222222223,0.1612337027348633,-0.0060763888888887,0.0,0.1799999999999999,0.8800000000000001,0.3250829733894482,10.0,8.8,4.167872648335745,2.0,0.1799999999999999,2.0,0.0060763888888887,0.6000567574939334,0.6744897501960817,field,0.1612337027348633,0.0202161210921547,field,-0.0060763888888887,-0.894662104718073,field,0.0,-0.1922192777902948,global,0.1799999999999999,-0.0202161210921547,field,0.8800000000000001,0.5761465508092741,field,0.3250829733894482,-0.0202161210921547,field
graphene_2d_materials::https://openalex.org/W2073484000,Effects of temperature and ion-to-atom ratio on the orientation of IBAD MoS2 coatings,graphene_2d_materials,1995,Metal and Thin Film Mechanics,100547,0,6,48.0,0.8333333333333334,0.0,-0.0,0.0,0.0,0.8888888888888888,-1.000088900581841e-12,6.0,5.333333333333333,3.410526315789474,1.0,0.0,1.0,0.0,0.6061358035703156,0.7261579685418759,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.8888888888888888,0.7527287942581697,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2077704487,Relationship of Endurance to Microstructure of IBAD MoS<sub>2</sub>Coatings,graphene_2d_materials,1995,Metal and Thin Film Mechanics,100547,0,7,36.0,0.8809523809523809,0.0,-0.0,0.0,0.0,0.9183673469387756,-1.000088900581841e-12,7.0,6.428571428571429,4.240384615384616,1.0,0.0,1.0,0.0,0.6317782341836532,0.9567178670981497,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.9183673469387756,0.9567178670981497,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2092640920,Nanostructure of Au-20% Pd layers in MoS2 multilayer solid lubricant films,graphene_2d_materials,1995,Metal and Thin Film Mechanics,100547,0,7,46.0,0.246031746031746,0.0,-0.0,0.0,0.0,0.5918367346938774,-1.000088900581841e-12,7.0,4.142857142857142,2.168492978163038,1.0,0.0,1.0,0.0,0.21996389839683,-1.746954901561245,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.5918367346938774,-1.6606976105540416,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2163927137,Pyridine interaction with a partially hydrogenated MoS2 modelled surface. A molecular orbital study,graphene_2d_materials,1995,Molecular Junctions and Nanostructures,100572,0,5,14.0,1.0,0.32,0.42,0.0,0.3199999999999998,1.0,0.5004024235361879,5.0,5.0,4.999999999999999,2.0,0.3199999999999998,2.0,-0.42,0.6931471805599453,2.416088236055688,global,0.32,0.3877353729529751,global,0.2598375939849621,2.5716519965704707,global,0.0,-0.1922192777902948,global,0.3199999999999998,0.0802151678250921,global,1.0,2.416088236055688,global,0.5004024235361879,-0.0577504989744681,global
graphene_2d_materials::https://openalex.org/W1600061017,Super-low friction of MoS2 coatings in various environments,graphene_2d_materials,1996,Metal and Thin Film Mechanics,100547,0,5,30.0,0.6000000000000001,0.32,0.0078125,0.0,0.3199999999999998,0.76,0.5004024235361879,5.0,3.8,2.216748768472906,2.0,0.3199999999999998,2.0,-0.0078125,0.4700036292457356,-0.3507092949272308,field,0.32,0.7261579685418759,field,0.0078125,0.8946621047180732,field,0.0,-0.1922192777902948,global,0.3199999999999998,0.5761465508092741,field,0.76,-0.4159872201896748,field,0.5004024235361879,0.4830894029164177,field
graphene_2d_materials::https://openalex.org/W1988926593,H2 interaction with S atoms of a MoS2 modelled catalytic site: electronic density analysis for SH formation,graphene_2d_materials,1996,2D Materials and Applications,100000,0,7,20.0,0.9523809523809524,0.2148100350938472,0.3203125,0.0,0.2448979591836735,0.9591836734693878,0.410116318286409,7.0,6.714285714285714,5.157894736842105,2.0,0.2448979591836735,2.0,-0.3203125,0.6690496289808848,2.033480035485428,global,0.2148100350938472,-0.0234700812105877,global,0.2598375939849621,2.5716519965704707,global,0.0,-0.1922192777902948,global,0.2448979591836735,-0.1688804356260521,global,0.9591836734693878,2.013820904996664,global,0.410116318286409,-0.2536527599931569,global
graphene_2d_materials::https://openalex.org/W1995989150,Mechanics and Chemistry of Solids in Sliding Contact,graphene_2d_materials,1996,Metal and Thin Film Mechanics,100547,0,6,86.0,0.6222222222222222,0.0,-0.0,0.0,0.0,0.7222222222222222,-1.000088900581841e-12,6.0,4.333333333333333,2.599799398194584,1.0,0.0,1.0,0.0,0.4837969513780714,-0.2450062230373207,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.7222222222222222,-0.6493239131864659,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2004704360,High resolution transmission electron microscopy study of quasi-amorphous MoSx coatings,graphene_2d_materials,1996,Metal and Thin Film Mechanics,100547,0,5,17.0,0.2666666666666666,0.0,-0.0,0.0,0.0,0.6,-1.000088900581841e-12,5.0,3.0,1.7795353435491843,1.0,0.0,1.0,0.0,0.2363887780642303,-1.5852778215207872,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.6,-1.4007450611305765,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2025970651,Molecular mechanics study of the interaction of molybdenum disulfide layers with a γ-alumina support in hydrotreating catalysts,graphene_2d_materials,1996,Catalysis and Hydrodesulfurization Studies,100150,0,10,11.0,0.8777777777777778,0.1578853757939777,-0.0111111111111112,0.0,0.1799999999999999,0.9,0.3250829733894482,10.0,9.0,5.027932960893854,2.0,0.1799999999999999,2.0,0.0111111111111112,0.6300890445928083,0.6245627645550067,field,0.1578853757939777,-0.7393781286389901,field,-0.0111111111111112,-0.1726796686047917,field,0.0,-0.4006480750700767,field,0.1799999999999999,-0.8358739718874296,field,0.9,0.4270336221949891,field,0.3250829733894482,-0.8358739718874296,field
graphene_2d_materials::https://openalex.org/W2031535575,Characterization and aging of hydrotreating catalysts exposed to industrial processing conditions,graphene_2d_materials,1996,Catalysis and Hydrodesulfurization Studies,100150,0,8,33.0,0.9107142857142856,0.21875,0.0049999999999999,0.7754750630250313,0.21875,0.9375,0.3767701612544368,8.0,7.5,5.097345132743363,2.0,0.21875,2.0,-0.0049999999999999,0.6474771437267569,0.9098469585460014,field,0.21875,-0.5881202037756786,field,0.0049999999999999,0.7936154164253919,field,0.7754750630250313,1.4701932070618755,field,0.21875,-0.6123252595442159,field,0.9375,0.9408647115856298,field,0.3767701612544368,-0.6368945263489849,field
graphene_2d_materials::https://openalex.org/W2032445821,IBAD MoS2 lubrication of titanium alloys,graphene_2d_materials,1996,Metal and Thin Film Mechanics,100547,0,5,17.0,0.4333333333333333,0.0,-0.0,0.0,0.0,0.6,-1.000088900581841e-12,5.0,3.0,1.9459459459459456,1.0,0.0,1.0,0.0,0.360002734031407,-0.894662104718073,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.6,-1.4007450611305765,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2061192414,Powder x-ray diffraction of two-dimensional materials,graphene_2d_materials,1996,X-ray Diffraction in Crystallography,100859,0,6,51.0,0.9333333333333332,0.7750797614934521,-0.2448979591836735,0.9140065011128058,0.7777777777777777,0.9444444444444444,1.5607104090364068,6.0,5.666666666666667,4.235294117647059,5.0,0.7777777777777777,5.0,0.2448979591836735,0.6592456288842639,1.8980286526220007,global,0.7750797614934521,2.79255116263156,global,-0.2448979591836735,-2.3064344343651726,global,0.9140065011128058,2.012630280593643,global,0.7777777777777777,2.026839666045458,global,0.9444444444444444,1.8681519746892368,global,1.5607104090364068,1.8645324885669288,global
graphene_2d_materials::https://openalex.org/W2062234263,Advanced solid lubricant coatings for high vacuum environments,graphene_2d_materials,1996,Diamond and Carbon-based Materials Research,100228,0,5,126.0,0.9,0.56,0.0972222222222222,0.5297305652415484,0.5599999999999999,0.92,0.9502705392302344,5.0,4.6,3.333333333333333,3.0,0.5599999999999999,3.0,-0.0972222222222222,0.6418538861723948,1.6357623302164253,global,0.56,1.448044561734352,global,0.0972222222222222,1.5788412705800128,global,0.5297305652415484,1.698483929473288,global,0.5599999999999999,0.8051809815124777,global,0.92,1.6081902300296225,global,0.9502705392302344,0.675551826090108,global
ipsc_reprogramming::https://openalex.org/W2054275704,In vitro differentiation of murine embryonic stem cells. New approaches to old problems.,ipsc_reprogramming,1996,Pluripotent Stem Cells Research,200414,0,5,134.0,1.0,0.6595256843185238,0.1199999999999999,0.0,0.72,1.0,1.3321790402061222,5.0,5.0,4.999999999999999,4.0,0.72,4.0,-0.1199999999999999,0.6931471805599453,2.783574939780773,field,0.6595256843185238,2.163979147349918,field,0.1199999999999999,2.196216323373628,field,0.0,-0.2490474214900743,field,0.72,1.989963266964681,field,1.0,2.783574939780773,field,1.3321790402061222,1.587913703909899,field
graphene_2d_materials::https://openalex.org/W1966888697,Model parametric Hamiltonians and bonding theoretical tools in simulation of catalytic reaction steps. Hydrotreatment of oil components,graphene_2d_materials,1997,Advanced Chemical Physics Studies,100021,0,5,14.0,0.45,0.6869496809861537,-0.0590277777777777,1.2473632358777524,0.72,0.6799999999999999,1.3321790402061222,5.0,3.4,1.914893617021276,4.0,0.72,4.0,0.0590277777777777,0.371563556432483,-0.0475880770342883,global,0.6869496809861537,2.1333657201695813,global,-0.0590277777777777,-1.5536134329267204,global,1.2473632358777524,2.131357699407262,global,0.72,1.6198562586382692,global,0.6799999999999999,-0.2514700147493977,global,1.3321790402061222,1.4450350415355628,global
graphene_2d_materials::https://openalex.org/W1969811081,Relationship between HDS activity and Mo site fine structure of variously pretreated Co Mo/Al2O3 and Mo/Al2O3,graphene_2d_materials,1997,Catalysis and Hydrodesulfurization Studies,100150,0,5,4.0,1.0,0.2514005659429965,0.02,0.0,0.3199999999999998,1.0,0.5004024235361879,5.0,5.0,4.999999999999999,2.0,0.3199999999999998,2.0,-0.02,0.6931471805599453,1.6218348714406077,field,0.2514005659429965,-0.4717618642441702,field,0.02,1.2325547300975426,field,0.0,-0.4006480750700767,field,0.3199999999999998,-0.3722893604651909,field,1.0,1.6218348714406077,field,0.5004024235361879,-0.3940442266879648,field
graphene_2d_materials::https://openalex.org/W1996279069,The tribological properties of MoS2/metal composite coatings deposited by closed field magnetron sputtering,graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,11,158.0,0.8363636363636363,0.0,-0.0,0.0,0.0,0.9008264462809918,-1.000088900581841e-12,11.0,9.90909090909091,5.32030534351145,1.0,0.0,1.0,0.0,0.6077873316087885,0.8075410421200764,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.9008264462809918,0.8648943586852829,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2012805470,Scanning tunneling microscopic investigation of Kx(H2O)yMoS2,graphene_2d_materials,1997,Molecular Junctions and Nanostructures,100572,0,8,36.0,0.9285714285714284,0.767397796033993,-0.1,0.956414316349826,0.8125,0.9375,1.7328679513938632,8.0,7.5,4.923076923076923,6.0,0.8125,6.0,0.1,0.6567795363890704,1.808602238312397,global,0.767397796033993,2.700846299320519,global,-0.1,-1.7925607642429644,global,0.956414316349826,2.038589500674582,global,0.8125,2.315596742206876,global,0.9375,1.7698364734391077,global,1.7328679513938632,2.187892100050272,global
graphene_2d_materials::https://openalex.org/W2042256986,Shear strength measurements of parallel MoSx thin films,graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,6,39.0,0.6222222222222222,0.0,-0.0,0.0,0.0,0.7222222222222222,-1.000088900581841e-12,6.0,4.333333333333333,2.599799398194584,1.0,0.0,1.0,0.0,0.4837969513780714,-0.2450062230373207,field,0.0,-0.8648943586852831,field,-0.0,-0.0404405085656462,field,,,missing,0.0,-0.8648943586852831,field,0.7222222222222222,-0.6493239131864659,field,-1.000088900581841e-12,-0.8648943586852831,field
graphene_2d_materials::https://openalex.org/W2049196330,Tribological behaviour of high performance MoS2 coatings produced by magnetron sputtering,graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,5,50.0,0.65,0.2914921341960081,-0.0243055555555555,0.0,0.3199999999999998,0.76,0.5004024235361879,5.0,3.8,2.073732718894009,2.0,0.3199999999999998,2.0,0.0243055555555555,0.5007752879124893,-0.1624293726412856,field,0.2914921341960081,0.6245627645550067,field,-0.0243055555555555,-1.3487435412716042,field,0.0,-0.1922192777902948,global,0.3199999999999998,0.5761465508092741,field,0.76,-0.4159872201896748,field,0.5004024235361879,0.4830894029164177,field
graphene_2d_materials::https://openalex.org/W2051541549,Nanometre-size tubes of carbon,graphene_2d_materials,1997,Carbon Nanotubes in Composites,100144,0,8,493.0,0.9642857142857142,0.3739751387816048,0.0185185185185184,0.0,0.40625,0.96875,0.7356219397557947,8.0,7.75,6.095238095238095,3.0,0.40625,3.0,-0.0185185185185184,0.6751286750572669,2.1132234579067646,global,0.3739751387816048,0.6021642991123088,global,0.0185185185185184,0.7868959474808502,global,0.0,-0.1922192777902948,global,0.40625,0.3026642447508491,global,0.96875,2.101537700232794,global,0.7356219397557947,0.3418601500884132,global
graphene_2d_materials::https://openalex.org/W2072739422,"Preparation, structure and properties of MoSx films",graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,6,88.0,0.3,0.4512846726149889,-0.0184760294650403,0.5590262014839471,0.5,0.611111111111111,0.8675632284784613,6.0,3.6666666666666665,2.0702875399361025,3.0,0.5,3.0,0.0184760294650403,0.262364264467491,-1.4568373240580372,field,0.4512846726149889,0.9567178670981497,field,-0.0184760294650403,-1.170162740551768,field,0.5590262014839471,1.7710788374013806,global,0.5,0.9891686273406352,field,0.611111111111111,-1.2544529433565454,field,0.8675632284784613,0.9891686273406352,field
graphene_2d_materials::https://openalex.org/W2079745204,On the flexibility of the active phase in hydrotreating catalysts,graphene_2d_materials,1997,Catalysis and Hydrodesulfurization Studies,100150,0,58,182.0,0.9381125226860254,0.4273563576339392,0.019118622310233,0.4133577306885482,0.4898929845422116,0.971462544589774,1.2829004407858244,58.0,56.3448275862069,27.183830585403665,13.0,0.4898929845422116,13.0,-0.019118622310233,0.661714573024585,1.1120212070669513,field,0.4273563576339392,0.2763775935405557,field,0.019118622310233,1.150349380376008,field,0.4133577306885482,1.0527560118207273,field,0.4898929845422116,0.2138741985137605,field,0.971462544589774,1.1904464442996396,field,1.2829004407858244,0.7662149957742836,field
graphene_2d_materials::https://openalex.org/W2084059690,Interaction of Hydrogen and Thiophene with Ni/MoS<sub>2</sub> and Zn/MoS<sub>2</sub> Surfaces:  A Molecular Orbital Study,graphene_2d_materials,1997,Catalysis and Hydrodesulfurization Studies,100150,0,5,81.0,1.0,0.2497978472837955,0.02,0.0,0.3199999999999998,1.0,0.5004024235361879,5.0,5.0,4.999999999999999,2.0,0.3199999999999998,2.0,-0.02,0.6931471805599453,1.6218348714406077,field,0.2497978472837955,-0.4944792715528825,field,0.02,1.2325547300975426,field,0.0,-0.4006480750700767,field,0.3199999999999998,-0.3722893604651909,field,1.0,1.6218348714406077,field,0.5004024235361879,-0.3940442266879648,field
graphene_2d_materials::https://openalex.org/W2088953825,"Angle-resolved ultraviolet photoelectron spectroscopy of thin films of bis(1,2,5-thiadiazolo)-p-quinobis (1,3-dithiole) on the MoS2 surface",graphene_2d_materials,1997,Electron and X-Ray Spectroscopy Techniques,100285,0,5,55.0,0.55,0.32,0.0078125,0.2863266502060751,0.3199999999999998,0.76,0.5004024235361879,5.0,3.8,2.094240837696335,2.0,0.3199999999999998,2.0,-0.0078125,0.4382549309311553,0.285884922911178,global,0.32,0.3877353729529751,global,0.0078125,0.5877797141225953,global,0.2863266502060751,1.30490947560418,global,0.3199999999999998,0.0802151678250921,global,0.76,0.2473260880814441,global,0.5004024235361879,-0.0577504989744681,global
