paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,n_future_citers,community_reach,field_entropy,cross_community_adoption,path_shortening,modularity_shock,partition_change,boundary_mixing,post_perturbation_concentration,hub_formation
graphene_2d_materials::https://openalex.org/W1988926593,H2 interaction with S atoms of a MoS2 modelled catalytic site: electronic density analysis for SH formation,graphene_2d_materials,1996,2D Materials and Applications,100000,0,7,4,2.0,0.5623351446168083,1.0,0.0,0.1281179138321996,0.1990067243004705,0.6666666666666666,0.625,1.0
graphene_2d_materials::https://openalex.org/W1995989150,Mechanics and Chemistry of Solids in Sliding Contact,graphene_2d_materials,1996,Metal and Thin Film Mechanics,100547,0,6,3,3.0,1.0986122886651097,0.6666666666666666,0.0,0.05955678670360117,0.45914791702724483,0.3684210526315789,0.3333333333333333,1.0
graphene_2d_materials::https://openalex.org/W2004704360,High resolution transmission electron microscopy study of quasi-amorphous MoSx coatings,graphene_2d_materials,1996,Metal and Thin Film Mechanics,100547,0,5,3,2.0,0.6365141682928128,0.3333333333333333,0.0,0.0012500000000000978,0.19087450462110955,0.05,0.5555555555555556,1.0
graphene_2d_materials::https://openalex.org/W2025970651,Molecular mechanics study of the interaction of molybdenum disulfide layers with a γ-alumina support in hydrotreating catalysts,graphene_2d_materials,1996,Catalysis and Hydrodesulfurization Studies,100150,0,10,1,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.051899160321315606,-0.0823529411764706,1.0,1.0
graphene_2d_materials::https://openalex.org/W2031535575,Characterization and aging of hydrotreating catalysts exposed to industrial processing conditions,graphene_2d_materials,1996,Catalysis and Hydrodesulfurization Studies,100150,0,8,3,1.0,-1.000088900581841e-12,0.0,0.0,0.001953125,0.06550784501721567,0.0625,1.0,1.0
graphene_2d_materials::https://openalex.org/W2032445821,IBAD MoS2 lubrication of titanium alloys,graphene_2d_materials,1996,Metal and Thin Film Mechanics,100547,0,5,4,3.0,1.039720770836918,0.75,0.0,0.0,0.5487949406953986,0.25,0.375,1.0
graphene_2d_materials::https://openalex.org/W2061192414,Powder x-ray diffraction of two-dimensional materials,graphene_2d_materials,1996,X-ray Diffraction in Crystallography,100859,0,6,2,2.0,0.6931471805579453,0.5,0.7,0.0,0.7295739585136226,-0.11111111111111116,0.5,1.0
graphene_2d_materials::https://openalex.org/W2062234263,Advanced solid lubricant coatings for high vacuum environments,graphene_2d_materials,1996,Diamond and Carbon-based Materials Research,100228,0,5,5,2.0,0.6730116670072565,0.6,1.0,0.059171597633136064,0.1245112497836531,0.6153846153846154,0.52,1.0
ipsc_reprogramming::https://openalex.org/W2054275704,In vitro differentiation of murine embryonic stem cells. New approaches to old problems.,ipsc_reprogramming,1996,Pluripotent Stem Cells Research,200414,0,5,27,13.0,2.018021642858728,0.5555555555555556,1.6666666666666667,0.0,0.5045166750792901,0.5686274509803921,0.22908093278463654,1.0
graphene_2d_materials::https://openalex.org/W1966888697,Model parametric Hamiltonians and bonding theoretical tools in simulation of catalytic reaction steps. Hydrotreatment of oil components,graphene_2d_materials,1997,Advanced Chemical Physics Studies,100021,0,5,1,1.0,-1.000088900581841e-12,1.0,0.16666666666666666,0.0,0.39581560200335836,-0.0714285714285714,1.0,1.0
graphene_2d_materials::https://openalex.org/W1969811081,Relationship between HDS activity and Mo site fine structure of variously pretreated Co Mo/Al2O3 and Mo/Al2O3,graphene_2d_materials,1997,Catalysis and Hydrodesulfurization Studies,100150,0,5,0,0.0,0.0,0.0,0.0,0.02000000000000001,0.0,0.2,0.0,1.0
graphene_2d_materials::https://openalex.org/W1996279069,The tribological properties of MoS2/metal composite coatings deposited by closed field magnetron sputtering,graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,11,29,2.0,0.2509548043556198,0.06896551724137931,0.0,0.0,0.03537130658426581,0.046511627906976744,0.8715814506539834,1.0
graphene_2d_materials::https://openalex.org/W2012805470,Scanning tunneling microscopic investigation of Kx(H2O)yMoS2,graphene_2d_materials,1997,Molecular Junctions and Nanostructures,100572,0,8,9,7.0,1.8891591637470215,0.7777777777777778,0.26666666666666666,0.0,0.7644785654406256,-0.13461538461538458,0.16049382716049382,1.0
graphene_2d_materials::https://openalex.org/W2042256986,Shear strength measurements of parallel MoSx thin films,graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,6,1,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
graphene_2d_materials::https://openalex.org/W2049196330,Tribological behaviour of high performance MoS2 coatings produced by magnetron sputtering,graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,5,9,2.0,0.3488320958410319,0.1111111111111111,0.0,0.0,0.15724369806339158,-0.21794871794871792,0.8024691358024691,1.0
graphene_2d_materials::https://openalex.org/W2051541549,Nanometre-size tubes of carbon,graphene_2d_materials,1997,Carbon Nanotubes in Composites,100144,0,8,7,1.0,-1.000088900581841e-12,0.0,1.3333333333333333,0.0041551246537395855,0.13792538097002996,0.10526315789473684,1.0,1.0
graphene_2d_materials::https://openalex.org/W2072739422,"Preparation, structure and properties of MoSx films",graphene_2d_materials,1997,Metal and Thin Film Mechanics,100547,0,6,12,5.0,1.2342678660740767,0.4166666666666667,0.0,0.0,0.2622182507546659,-0.18433179723502302,0.3888888888888889,1.0
graphene_2d_materials::https://openalex.org/W2079745204,On the flexibility of the active phase in hydrotreating catalysts,graphene_2d_materials,1997,Catalysis and Hydrodesulfurization Studies,100150,0,58,21,2.0,0.19144408195571735,0.047619047619047616,0.38461538461538464,0.026922569444444423,0.15641620172509177,-0.19083333333333335,0.909297052154195,1.0
graphene_2d_materials::https://openalex.org/W2084059690,Interaction of Hydrogen and Thiophene with Ni/MoS<sub>2</sub> and Zn/MoS<sub>2</sub> Surfaces:  A Molecular Orbital Study,graphene_2d_materials,1997,Catalysis and Hydrodesulfurization Studies,100150,0,5,12,2.0,0.2868359830541607,0.08333333333333333,0.0,0.008030933967876323,0.14452858315500225,0.14634146341463414,0.8472222222222221,1.0
graphene_2d_materials::https://openalex.org/W2088953825,"Angle-resolved ultraviolet photoelectron spectroscopy of thin films of bis(1,2,5-thiadiazolo)-p-quinobis (1,3-dithiole) on the MoS2 surface",graphene_2d_materials,1997,Electron and X-Ray Spectroscopy Techniques,100285,0,5,3,2.0,0.6365141682928128,1.0,0.0,0.045000000000000005,0.7454842658866758,0.6,0.5555555555555556,1.0
graphene_2d_materials::https://openalex.org/W2090170006,Formation and characterization of self-lubricating MoS2 precursor films on anodized aluminium,graphene_2d_materials,1997,Anodic Oxide Films and Nanostructures,100091,0,5,3,3.0,1.0986122886651097,0.6666666666666666,0.0,0.285,1.0,0.9,0.3333333333333333,1.0
graphene_2d_materials::https://openalex.org/W2090975249,Electrical properties of molybdenum disulfide MoS2. Experimental study and density functional calculation results,graphene_2d_materials,1997,Organic and Molecular Conductors Research,100627,0,5,4,3.0,1.039720770836918,1.0,0.2,0.22916666666666666,0.6979078010016793,1.0,0.375,1.0
graphene_2d_materials::https://openalex.org/W2129720165,Modelling of hydrotreating catalysis based on the remote control: HYD and HDS,graphene_2d_materials,1997,Catalysis and Hydrodesulfurization Studies,100150,0,5,3,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ipsc_reprogramming::https://openalex.org/W1516075858,From totipotent embryonic stem cells to spontaneously contracting smooth muscle cells: a retinoic acid and db‐cAMP in vitro differentiation model,ipsc_reprogramming,1997,Pluripotent Stem Cells Research,200414,0,5,48,13.0,1.249878583535529,0.2708333333333333,0.0,0.0,0.23660049982429257,-0.1610169491525424,0.5381944444444445,1.0
ipsc_reprogramming::https://openalex.org/W1522363813,GABA<sub>B</sub>Receptor-Mediated Inhibition of Tetrodotoxin-Resistant GABA Release in Rodent Hippocampal CA1 Pyramidal Cells,ipsc_reprogramming,1997,Marine Toxins and Detection Methods,200293,0,5,3,2.0,0.6365141682928128,1.0,0.0,0.21074380165289255,0.2710445115835651,0.8181818181818182,0.5555555555555556,1.0
ipsc_reprogramming::https://openalex.org/W1908801241,Three-dimensional cell cultures: from molecular mechanisms to clinical applications,ipsc_reprogramming,1997,3D Printing in Biomedical Research,200001,0,6,2,2.0,0.6931471805579453,1.0,1.3333333333333333,0.06921487603305787,1.0,0.40909090909090906,0.5,1.0
ipsc_reprogramming::https://openalex.org/W1973421949,Targeted gene disruption: applications in neurobiology,ipsc_reprogramming,1997,CRISPR and Genetic Engineering,200068,0,5,0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.8333333333333334,0.0,1.0
ipsc_reprogramming::https://openalex.org/W1989547183,Advances in gene targeting methods,ipsc_reprogramming,1997,CRISPR and Genetic Engineering,200068,0,8,2,2.0,0.6931471805579453,1.0,0.16666666666666666,0.2048611111111111,0.5000000000000001,0.1875,0.5,1.0
ipsc_reprogramming::https://openalex.org/W1990339111,Embryonic Stem Cell Cardiogenesis,ipsc_reprogramming,1997,Pluripotent Stem Cells Research,200414,0,5,5,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.10803154614560004,-0.3846153846153846,1.0,1.0
ipsc_reprogramming::https://openalex.org/W1993357134,In vitro differentiation of embryonic stem cells: Immunophenotypic analysis of cultured embryoid bodies,ipsc_reprogramming,1997,Zebrafish Biomedical Research Applications,200542,0,8,18,8.0,1.4249913134002714,1.0,1.0,0.03065134099616855,0.30160912413898366,0.39080459770114945,0.39506172839506176,1.0
ipsc_reprogramming::https://openalex.org/W2040039205,Isolation of pluripotent stem cells from cultured porcine primordial germ cells,ipsc_reprogramming,1997,Tissue Engineering and Regenerative Medicine,200510,0,5,0,0.0,0.0,0.0,0.0,0.38,0.0,1.0,0.0,1.0
ipsc_reprogramming::https://openalex.org/W2050385725,Chronic focal neocortical epileptogenesis: does disinhibition play a role?,ipsc_reprogramming,1997,Neuroscience and Neuropharmacology Research,200358,0,7,1,1.0,-1.000088900581841e-12,0.0,2.0,0.018518518518518462,0.16011249429901178,0.2222222222222222,1.0,1.0
ipsc_reprogramming::https://openalex.org/W2058190192,EMBRYONIC STEM CELLS AND HEMATOPOIETIC STEM CELL BIOLOGY,ipsc_reprogramming,1997,Zebrafish Biomedical Research Applications,200542,0,12,2,2.0,0.6931471805579453,1.0,0.4444444444444444,0.13624999999999998,0.6556390622295666,0.1499999999999999,0.5,1.0
ipsc_reprogramming::https://openalex.org/W2064586774,Requirement of the transcription factor GATA4 for heart tube formation and ventral morphogenesis.,ipsc_reprogramming,1997,Congenital heart defects research,200133,0,5,15,4.0,0.857174043638079,0.8666666666666667,0.5,0.07870370370370369,0.783659166810898,0.6666666666666666,0.5644444444444444,1.0
ipsc_reprogramming::https://openalex.org/W2092688417,Potential Application of Quasi-Totipotent Embryonic Stem Cells: A 10-Year Study of Soft-Tissue Engineering with Embryonic Stem Cells,ipsc_reprogramming,1997,Pluripotent Stem Cells Research,200414,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2142857142857143,0.0,1.0
ipsc_reprogramming::https://openalex.org/W2093321309,In VitroPreselection of Gene-Trapped Embryonic Stem Cell Clones for Characterizing Novel Developmentally Regulated Genes in the Mouse,ipsc_reprogramming,1997,Pluripotent Stem Cells Research,200414,0,7,13,5.0,1.2636256721187273,0.46153846153846156,0.5,0.0,0.26612600856443586,-0.04545454545454547,0.3609467455621301,1.0
ipsc_reprogramming::https://openalex.org/W2147640763,<i>In vitro</i> -generated neural precursors participate in mammalian brain development,ipsc_reprogramming,1997,Pluripotent Stem Cells Research,200414,0,8,48,5.0,0.8238446392834835,0.2916666666666667,0.3333333333333333,0.0,0.22811995852302946,0.09726443768996962,0.5555555555555557,1.0
ipsc_reprogramming::https://openalex.org/W2159047813,Differentiation of embryonic stem cells into adipocytes in vitro,ipsc_reprogramming,1997,Adipose Tissue and Metabolism,200007,0,5,54,15.0,1.487593169277718,0.9444444444444444,1.3333333333333333,0.0,0.3679327735475438,0.12652068126520682,0.45404663923182437,1.0
ipsc_reprogramming::https://openalex.org/W2165992501,Embryonic stem cells: a model to study structural and functional properties in cardiomyogenesis,ipsc_reprogramming,1997,Pluripotent Stem Cells Research,200414,0,5,62,11.0,1.4731027420413907,0.3870967741935484,1.3333333333333333,0.0,0.2875970402923111,-0.0389048991354467,0.3975026014568157,1.0
ipsc_reprogramming::https://openalex.org/W2274265303,Hematopoietic-Specific Genes Are Not Induced During In Vitro Differentiation of scl-Null Embryonic Stem Cells,ipsc_reprogramming,1997,Zebrafish Biomedical Research Applications,200542,0,9,10,7.0,1.834371970274624,0.8,0.9444444444444444,0.0,0.8946554622579237,-0.09677419354838712,0.18000000000000005,1.0
ipsc_reprogramming::https://openalex.org/W2443064628,Metabotropic Glutamate Receptor Enhancement of Spontaneous IPSCs in Neocortical Interneurons,ipsc_reprogramming,1997,Neuroscience and Neuropharmacology Research,200358,0,6,4,2.0,0.5623351446168083,0.25,2.0,0.01041666666666653,0.20991596693442952,0.16666666666666666,0.625,1.0
ipsc_reprogramming::https://openalex.org/W4251972485,Hematopoietic-Specific Genes Are Not Induced During In Vitro Differentiation of scl-Null Embryonic Stem Cells,ipsc_reprogramming,1997,Zebrafish Biomedical Research Applications,200542,0,9,0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,1.0
graphene_2d_materials::https://openalex.org/W1983886965,Tailoring Alumina Surface Chemistry for Efficient Use of Supported MoS2,graphene_2d_materials,1998,Catalysis and Hydrodesulfurization Studies,100150,0,5,3,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
graphene_2d_materials::https://openalex.org/W1986015780,X-ray absorption fine structure study of the atomic and electronic structure of molybdenum disulfide intercalation compounds with transition metals,graphene_2d_materials,1998,Catalysis and Hydrodesulfurization Studies,100150,0,7,11,8.0,2.019814992484946,0.8181818181818182,0.3333333333333333,0.0,0.5660208193009683,-0.09756097560975607,0.14049586776859505,1.0
graphene_2d_materials::https://openalex.org/W1991081417,Accelerated deactivation of hydrotreating catalysts: comparison to long-term deactivation in a commercial plant,graphene_2d_materials,1998,Catalysis and Hydrodesulfurization Studies,100150,0,6,1,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.19087450462110944,-0.3055555555555556,1.0,1.0
graphene_2d_materials::https://openalex.org/W1993002905,An XPS study of the surface modification of natural MoS2 following treatment in an RF-oxygen plasma,graphene_2d_materials,1998,Corrosion Behavior and Inhibition,100206,0,9,5,3.0,0.9502705392302345,1.0,0.06666666666666667,0.025826446280991743,0.7776844781427831,0.8181818181818182,0.44000000000000006,1.0
graphene_2d_materials::https://openalex.org/W2000815061,Why EXAFS Underestimated the Size of Small Supported MoS<sub>2</sub> Particles,graphene_2d_materials,1998,Electron and X-Ray Spectroscopy Techniques,100285,0,13,16,2.0,0.3767701612544368,1.0,0.0,0.0,0.22404434241472207,-0.087369420702754,0.78125,1.0
graphene_2d_materials::https://openalex.org/W2010158754,Morphology and tribological properties of metal (oxide)–MoS2 nanostructured multilayer coatings,graphene_2d_materials,1998,Metal and Thin Film Mechanics,100547,0,11,8,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.04701649434226935,-0.10181818181818182,1.0,1.0
graphene_2d_materials::https://openalex.org/W2044114412,Thermogravimetric–differential thermal analysis of the solid-state decomposition of ammonium tetrathiomolybdate during heating in argon,graphene_2d_materials,1998,Corrosion Behavior and Inhibition,100206,0,6,1,1.0,-1.000088900581841e-12,1.0,0.16666666666666666,0.0,1.0,0.009523809523809601,1.0,1.0
graphene_2d_materials::https://openalex.org/W2053064525,Microstructural Characterization of Highly HDS-Active Co<sub>6</sub>S<sub>8</sub>-Pillared Molybdenum Sulfides,graphene_2d_materials,1998,Catalysis and Hydrodesulfurization Studies,100150,0,5,12,8.0,1.814307519599125,0.5833333333333334,0.3333333333333333,0.03856749311294768,0.5036560600412943,0.6666666666666666,0.22222222222222227,1.0
graphene_2d_materials::https://openalex.org/W2056923364,Structural Characterization and Thermal Stability of MoS<sub>2</sub>Intercalation Compounds,graphene_2d_materials,1998,Molecular Junctions and Nanostructures,100572,0,12,10,7.0,1.834371970274624,0.9,0.3333333333333333,0.005414410662224103,0.5622226398681363,0.04081632653061229,0.18000000000000005,1.0
graphene_2d_materials::https://openalex.org/W2060910804,In Situ Investigation of the Thermal Decomposition of Ammonium Tetrathiomolybdate Using Combined Time-Resolved X-ray Absorption Spectroscopy and X-ray Diffraction,graphene_2d_materials,1998,Thermal and Kinetic Analysis,100811,0,6,3,2.0,0.6365141682928128,0.6666666666666666,0.4666666666666667,0.0,1.0,-0.07692307692307687,0.5555555555555556,1.0
graphene_2d_materials::https://openalex.org/W2061866962,"Influence of the Substrate on Order and Image Contrast for Physisorbed, Self-Assembled Molecular Monolayers:  STM Studies of Functionalized Hydrocarbons on Graphite and MoS<sub>2</sub>",graphene_2d_materials,1998,Molecular Junctions and Nanostructures,100572,0,5,0,0.0,0.0,0.0,0.0,0.004132231404958726,0.0,0.09090909090909091,0.0,1.0
graphene_2d_materials::https://openalex.org/W2071680449,Low-friction TiN–MoS2 coatings produced by dc magnetron co-deposition,graphene_2d_materials,1998,Metal and Thin Film Mechanics,100547,0,8,12,2.0,0.2868359830541607,0.08333333333333333,0.0,0.00020824656393180965,0.04297386768136875,0.02040816326530612,0.8472222222222221,1.0
graphene_2d_materials::https://openalex.org/W2076417864,Mechanisms of Thiophene Hydrodesulfurization on Model Molybdenum Catalysts,graphene_2d_materials,1998,Catalysis and Hydrodesulfurization Studies,100150,0,7,3,1.0,-1.000088900581841e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0
graphene_2d_materials::https://openalex.org/W2087384232,Fabrication of C60 nanostructures by selective growth on GaSe/MoS2 and InSe/MoS2 heterostructure substrates,graphene_2d_materials,1998,Fullerene Chemistry and Applications,100335,0,7,1,1.0,-1.000088900581841e-12,1.0,0.4666666666666667,0.056640625000000014,0.689391746743088,0.012499999999999956,1.0,1.0
graphene_2d_materials::https://openalex.org/W2093288138,"Genesis, architecture and nature of sites of Co(Ni)–MoS2 supported hydroprocessing catalysts",graphene_2d_materials,1998,Catalysis and Hydrodesulfurization Studies,100150,0,14,5,2.0,0.5004024235361879,0.2,0.0,0.0033333333333333912,0.17213939954956123,0.1,0.6800000000000002,1.0
graphene_2d_materials::https://openalex.org/W2145174799,Scanning Tunneling Microscopic Investigation of 1T-MoS<sub>2</sub>,graphene_2d_materials,1998,Molecular Junctions and Nanostructures,100572,0,8,10,7.0,1.834371970274624,1.0,0.3,0.0,1.0,0.23717948717948723,0.18000000000000005,1.0
graphene_2d_materials::https://openalex.org/W2147500939,A triboscopic investigation of the wear and friction of MoS2 in a reciprocating sliding contact,graphene_2d_materials,1998,Metal and Thin Film Mechanics,100547,0,13,4,4.0,1.3862943611158907,1.0,1.3333333333333333,0.035353535353535366,1.0,0.3333333333333333,0.25,1.0
graphene_2d_materials::https://openalex.org/W2148696345,Morphologies and Related Electronic Properties of Carbon Nanotubes,graphene_2d_materials,1998,Carbon Nanotubes in Composites,100144,0,10,0,0.0,0.0,0.0,0.0,0.0546372819100093,0.0,-0.015151515151515138,0.0,1.0
graphene_2d_materials::https://openalex.org/W2330968650,Template Synthesis of Near-Monodisperse<sup>1</sup>Microscale Nanofibers and Nanotubules of MoS<sub>2</sub>,graphene_2d_materials,1998,Anodic Oxide Films and Nanostructures,100091,0,9,22,11.0,1.9793537068404887,1.0,0.42857142857142855,0.10351200387336001,0.4462269506466079,0.19931271477663237,0.21074380165289255,1.0
graphene_2d_materials::https://openalex.org/W2463929564,Structural and electronic properties of the MoS2(1010) edge-surface,graphene_2d_materials,1998,Advanced Chemical Physics Studies,100021,0,7,31,5.0,0.8225219414003102,0.967741935483871,0.16666666666666666,0.11264048877840416,0.31425871079773965,-0.008875739644970404,0.6149843912591051,1.0
graphene_2d_materials::https://openalex.org/W2952265440,Nanoparticles of Layered Compounds with Hollow Cage Structures (Inorganic Fullerene-Like Structures),graphene_2d_materials,1998,Fullerene Chemistry and Applications,100335,0,8,18,11.0,2.2742409307207687,0.9444444444444444,0.47619047619047616,0.0,0.38142876323201,-0.05882352941176472,0.11728395061728394,1.0
graphene_2d_materials::https://openalex.org/W4235618689,Elucidation of hydrodesulfurization mechanism using 35S radioisotope pulse tracer methods,graphene_2d_materials,1998,Catalysis and Hydrodesulfurization Studies,100150,0,5,1,1.0,-1.000088900581841e-12,0.0,0.16666666666666666,0.0,0.39581560200335836,-0.4,1.0,1.0
ipsc_reprogramming::https://openalex.org/W157669622,Embryonic stem cells and transgenic mice in the study of hematopoiesis,ipsc_reprogramming,1998,Zebrafish Biomedical Research Applications,200542,0,6,3,3.0,1.0986122886651097,0.6666666666666666,0.06666666666666667,0.0,1.0,-0.0714285714285714,0.3333333333333333,1.0
ipsc_reprogramming::https://openalex.org/W1972493458,Large-scale screening for developmental genes in embryonic stem cells and embryoid bodies using retroviral entrapment vectors,ipsc_reprogramming,1998,Pluripotent Stem Cells Research,200414,0,8,6,3.0,1.0114042647043517,0.5,0.16666666666666666,0.07510204081632654,0.21264179365667668,0.02857142857142858,0.3888888888888889,1.0
