paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2151160060,A Genetic Pathway Conferring Life Extension and Resistance to UV Stress in <i>Caenorhabditis elegans</i>,genetics_aging_and_longevity_in_model_organisms,1996,Aging,56945429,0,6,397.0,-1,-0.43566278698363214,,-0.3016074301374625,0.5229015136622764,0.6302330558516028,0.6302330558516028,0.6302330558516028,0.6302330558516028,0.5229015136622764,-0.12710019152290986,0.7573332473745127,0.9912413778064554,0.19094149669208396,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,0.16910470304375363,-0.7818789546143338
ubiquitin_and_proteasome_pathways::https://openalex.org/W2013036001,Regulation of Interferon-γ-Activated STAT1 by the Ubiquitin-Proteasome Pathway,ubiquitin_and_proteasome_pathways,1996,Oncology,35750814,0,6,406.0,-1,-0.08031932637364163,,-0.4724748473061751,0.6992333398859839,0.7181031997194667,0.7181031997194667,0.7181031997194667,0.7181031997194667,0.6992333398859839,0.33122645455497035,0.3868767451644963,0.9720609573938906,-0.9051524750285039,-0.6445316061066132,0.4752407505132448,-0.26093593268626625,-0.5299395463003204,-1.0200762327862016,-0.4219288887485655
ubiquitin_and_proteasome_pathways::https://openalex.org/W2041156762,Huntingtin Is Ubiquitinated and Interacts with a Specific Ubiquitin-conjugating Enzyme,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,5,364.0,-1,-0.4522170331012122,,0.4631901632074157,0.7002162374680558,0.7122381673429312,0.7122381673429312,0.7122381673429312,0.7122381673429312,0.7002162374680558,0.3341033753120383,0.3781347920308929,2.095816323896464,0.5834573026321539,2.237417476531609,-2.181518634223877,-0.26674765231541236,1.0297895479062957,0.23928985817542286,1.6006432437457176
ubiquitin_and_proteasome_pathways::https://openalex.org/W2062205148,Site-Specific Phosphorylation of IκBα by a Novel Ubiquitination-Dependent Protein Kinase Activity,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,10,959.0,-1,1.0786413341762915,,0.8030647333892562,0.4922351091016316,0.35610688743733016,0.35610688743733016,0.35610688743733016,0.35610688743733016,0.4922351091016316,-0.19113163436929476,0.5472385218066249,1.2204284884037468,-0.11797422223327449,1.273839770590177,1.0311699283451046,0.9165566675331125,1.2005590861905824,-0.24096080809534062,1.5582627113944325
ubiquitin_and_proteasome_pathways::https://openalex.org/W2082788676,Selective Inhibitors of the Proteasome-dependent and Vacuolar Pathways of Protein Degradation in Saccharomyces cerevisiae,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,6,408.0,-1,-0.31642277945982134,,-0.1751572771212372,0.5950461961863573,0.43837508727575236,0.43837508727575236,0.43837508727575236,0.43837508727575236,0.5950461961863573,0.0474955021895096,0.39087958508624276,0.6487557590374633,-0.7348428073320665,0.8092110110701735,-0.8365425658028587,-0.26674765231541236,0.16553447617199818,-0.8296516748921272,0.4669382732516328
ubiquitin_and_proteasome_pathways::https://openalex.org/W2087572935,Proteolysis in plants: mechanisms and functions,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,9,381.0,-1,0.011891572613299012,,0.3383476700506003,0.6825240809907608,0.5923659626397593,0.5923659626397593,0.5923659626397593,0.5923659626397593,0.6825240809907608,0.28093732878212846,0.3114286338576308,0.9153351746337984,0.15731068461017067,0.7168841286513186,-0.9932341597217675,0.9165566675331125,0.928825986911955,-0.3366258542203535,0.9787162365897661
ubiquitin_and_proteasome_pathways::https://openalex.org/W2121781216,UBIQUITIN-DEPENDENT PROTEIN DEGRADATION,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,10,1693.0,-1,-0.11424099147041152,,0.23945766975385765,0.8608217023786121,1.6517347489473275,1.6517347489473275,1.6517347489473275,1.6517347489473275,0.8608217023786121,0.946329680139931,0.7054050688073965,2.750486254214596,-0.16224364715613812,0.6057374383021404,-1.0999060532982436,0.9165566675331125,0.7758732401969483,-0.24096080809534062,0.8811468507945249
ubiquitin_and_proteasome_pathways::https://openalex.org/W2341277428,Mechanisms of Muscle Wasting — The Role of the Ubiquitin–Proteasome Pathway,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,35665531,0,6,1168.0,-1,0.6219908228978906,,0.3229003297800536,0.8342834676626696,1.4962474785388693,1.4962474785388693,1.4962474785388693,1.4962474785388693,0.8342834676626696,0.8143501028225625,0.6818973757163068,1.8690247163115552,0.26274631806578946,0.8092110110701735,0.45790495705552625,-0.26674765231541236,0.8668752555530193,-0.3366258542203535,0.4669382732516328
exoplanets::https://openalex.org/W1985663566,A Nongray Theory of Extrasolar Giant Planets and Brown Dwarfs,exoplanets,1997,Astronomy and Astrophysics,37414362,0,6,1404.0,-1,-0.44397756107729003,,-0.5980141438340335,0.534303125614311,1.0958168592845725,1.0958168592845725,1.0958168592845725,1.0958168592845725,0.534303125614311,-0.1028146087987567,1.1986314680833292,1.464134053965815,-1.3050565598673676,-0.2779661093546621,0.08119145940922788,0.0,-0.9275339746442791,-1.4787677130264916,-0.2779661093546621
exoplanets::https://openalex.org/W2038385268,Habitable moons around extrasolar giant planets,exoplanets,1997,Astronomy and Astrophysics,37465710,0,5,252.0,-1,0.8161583345203256,,-0.3533190104152305,0.9958718301552978,3.1685647958255116,3.1685647958255116,3.1685647958255116,3.1685647958255116,0.9958718301552978,2.4291263098253184,0.7394384860001935,4.534968584613927,-1.9693845017717595,-0.2779661093546621,1.4298975479993625,0.0,0.5183505717730279,-1.8961644721979205,-0.2779661093546621
exoplanets::https://openalex.org/W2318323104,Three New “51 Pegasi–Type” Planets,exoplanets,1997,Astronomy and Astrophysics,37414362,0,6,471.0,-1,0.49122783233513984,,-0.305990601784875,0.3333988598388048,0.40494184600473015,0.40494184600473015,0.40494184600473015,0.40494184600473015,0.3333988598388048,-0.46908579708111964,0.8740276430858498,0.7311885670080359,-1.3050565598673676,-0.2779661093546621,0.8505239332796969,0.0,0.3472983458293608,-1.4787677130264916,-0.2779661093546621
ubiquitin_and_proteasome_pathways::https://openalex.org/W1763097477,"I kappa B epsilon, a novel member of the IκB family, controls RelA and cRel NF‐κB activity",ubiquitin_and_proteasome_pathways,1997,Cancer Research,35751991,0,6,394.0,-1,-0.5001446093390557,,-0.07135047699785757,0.7025751916650285,0.7517130318930396,0.7517130318930396,0.7517130318930396,0.7517130318930396,0.7025751916650285,0.34266872327288195,0.40904430862015767,1.7715480978711804,0.4149740232710058,0.07209194609784951,-1.1161269070971862,-0.15954508992311353,0.0,0.13001858330708427,0.1591341053593571
ubiquitin_and_proteasome_pathways::https://openalex.org/W1976449876,Inhibition of cyclin D1 phosphorylation on threonine-286 prevents its rapid degradation via the ubiquitin-proteasome pathway.,ubiquitin_and_proteasome_pathways,1997,Oncology,33503771,0,5,748.0,-1,-0.12040426780256688,,-0.7407487748467156,0.44191075289954784,0.33684756784119485,0.33684756784119485,0.33684756784119485,0.33684756784119485,0.44191075289954784,-0.288820614866261,0.6256681827074558,0.5540038726875487,-2.3410271376304475,-0.12080416150268271,0.12080416150268287,-0.26093593268626625,-0.1940281424239263,-2.3410271376304475,-0.0482230735559221
ubiquitin_and_proteasome_pathways::https://openalex.org/W1979520552,A cytokine-responsive IκB kinase that activates the transcription factor NF-κB,ubiquitin_and_proteasome_pathways,1997,Cancer Research,35751991,0,6,2135.0,-1,-0.6278930408283308,,-0.48361614751854987,0.5256536268920778,0.7731410146904564,0.7731410146904564,0.7731410146904564,0.7731410146904564,0.5256536268920778,-0.12064873688528932,0.8937897515757457,2.2801030326307274,-1.1715461713027617,0.07209194609784951,-1.2947621322897236,-0.15954508992311353,0.0,-0.9906856905714568,0.1591341053593571
ubiquitin_and_proteasome_pathways::https://openalex.org/W1981916517,The ubiquitin system,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,8,548.0,-1,-0.10076837059518712,,0.6186713880744427,0.3426380971102811,0.0,0.0,0.0,0.0,0.3426380971102811,-0.4548935734387323,0.4548935734387323,0.8736290587465976,1.096938233500664,0.8919694144719621,-1.503259960853996,0.8283860167282946,1.1073683245860149,0.4498068184665054,1.459490869621654
ubiquitin_and_proteasome_pathways::https://openalex.org/W2024812887,Ubiquitin Lys63 is involved in ubiquitination of a yeast plasma membrane protein,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,33486745,0,6,399.0,-1,0.7920988016754067,,0.3974371810176856,0.7354039709062316,0.84955413195248,0.84955413195248,0.84955413195248,0.84955413195248,0.7354039709062316,0.44359214566124583,0.40596198629123414,2.44411865810996,-1.0147329128700258,0.928825986911955,0.8239392214828536,0.9074238681523386,0.8668752555530193,-1.1013936024533628,1.3711224503470218
ubiquitin_and_proteasome_pathways::https://openalex.org/W2024935012,Ubch9 conjugates SUMO but not ubiquitin,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,5,358.0,-1,-0.5149946428853468,,0.2964093874263689,0.3717318655396108,0.0,0.0,0.0,0.0,0.3717318655396108,-0.41043818821825,0.41043818821825,2.027149320118107,1.2346281916577149,0.7043455333359991,-2.278977652308304,-0.26674765231541236,1.0297895479062957,0.7242505704164096,0.9275771732918797
ubiquitin_and_proteasome_pathways::https://openalex.org/W2044005280,Lactacystin and clasto-Lactacystin β-Lactone Modify Multiple Proteasome β-Subunits and Inhibit Intracellular Protein Degradation and Major Histocompatibility Complex Class I Antigen Presentation,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,5,383.0,-1,0.8320437350372524,,0.5302196670739653,0.3715352860231964,0.008795141519069955,0.008795141519069955,0.008795141519069955,0.008795141519069955,0.3715352860231964,-0.4107126579390571,0.41950779945812705,0.9808658388941227,0.5834573026321539,0.792432031878186,0.7158349575544317,-0.26674765231541236,1.0297895479062957,0.23928985817542286,0.617481623686679
ubiquitin_and_proteasome_pathways::https://openalex.org/W2048737737,Inhibition of ubiquitin/proteasome-dependent protein degradation by the Gly-Ala repeat domain of the Epstein–Barr virus nuclear antigen 1,ubiquitin_and_proteasome_pathways,1997,Oncology,33520934,0,5,558.0,-1,0.47196686802041876,,0.2483193772433451,0.9249066247297032,1.8272351551637773,1.8272351551637773,1.8272351551637773,1.8272351551637773,0.9249066247297032,1.2977655201861769,0.5294696349776006,2.5313252159037223,0.6445316061066133,-0.36979067802381926,1.1983797023069245,-0.26093593268626625,-0.1940281424239263,0.7683021589798121,-0.0482230735559221
ubiquitin_and_proteasome_pathways::https://openalex.org/W2056769035,p53-dependent Induction of Apoptosis by Proteasome Inhibitors,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,6,474.0,-1,1.1341811124042114,,0.5321731279391658,0.8120699823078436,1.1935652070899803,1.1935652070899803,1.1935652070899803,1.1935652070899803,0.8120699823078436,0.7368042683868612,0.4567609387031191,1.7273870948963526,0.20186034144544285,0.597954240675117,1.8164555658641546,-0.26674765231541236,0.6145376468020219,-0.08696481224575689,0.8481165653485939
ubiquitin_and_proteasome_pathways::https://openalex.org/W2059129711,Regulatory Role for a Novel Human Thioredoxin Peroxidase in NF-κB Activation,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35803346,0,5,415.0,-1,0.600929091532089,,0.037687318516875346,0.6335757814035777,0.5964528096711055,0.5964528096711055,0.5964528096711055,0.5964528096711055,0.6335757814035777,0.13677470616682497,0.4596781035042805,3.216409926768711,-1.18895860011829,0.6919167082183338,0.5998966284353358,-0.26674765231541236,0.7541199450688204,-1.25399297296254,0.9275771732918797
ubiquitin_and_proteasome_pathways::https://openalex.org/W2145216906,Targeting of substrates to the 26S proteasome,ubiquitin_and_proteasome_pathways,1997,Molecular Biology,35665531,0,10,363.0,-1,0.6667810569537475,,0.7644447319759939,0.4352270493414586,0.0,0.0,0.0,0.0,0.4352270493414586,-0.300980023465489,0.300980023465489,0.9339948616814779,0.39917150282171193,0.8680577947656238,0.5313052702425617,1.1891643501993368,0.7758732401969483,0.04547265568494663,1.5420683099208283
ubiquitin_and_proteasome_pathways::https://openalex.org/W2152398347,Phosphorylation‐dependent degradation of the cyclin‐dependent kinase inhibitor p27Kip1,ubiquitin_and_proteasome_pathways,1997,Oncology,33503771,0,6,688.0,-1,0.11806373049526618,,-0.025538060244401167,0.47650874778848046,0.33995734602874444,0.33995734602874444,0.33995734602874444,0.33995734602874444,0.47650874778848046,-0.22570704577009987,0.5656643917988443,0.9071884518463955,-0.7683021589798121,0.3697906780238195,-0.12080416150268271,-0.26093593268626625,0.3957252958144873,-0.7363159173761294,0.9420757749957756
exoplanets::https://openalex.org/W2003687834,Magnetic Activity–related Radial Velocity Variations in Cool Stars: First Results from the Lick Extrasolar Planet Survey,exoplanets,1998,Astronomy and Astrophysics,37414362,0,5,318.0,-1,-0.4776713890237954,,-0.8811555551492048,0.11067426774130136,0.0,0.0,0.0,0.0,0.11067426774130136,-0.8319587108648765,0.8319587108648765,0.854964189709551,-2.4311999056578895,-0.2779661093546621,0.08119145940922788,0.0,-0.9275339746442791,-2.334614246442169,-0.2779661093546621
exoplanets::https://openalex.org/W2022362220,Kepler: a space mission to detect earth-class exoplanets,exoplanets,1998,Astronomy and Astrophysics,37414362,0,5,66.0,-1,-0.4980870794345023,,-1.0527159787685898,0.39630430509140946,0.0,0.0,0.0,0.0,0.39630430509140946,-0.3720102396899071,0.3720102396899071,0.854964189709551,-3.0,-0.2779661093546621,0.08119145940922788,0.0,-0.9275339746442791,-2.9667371174357546,-0.2779661093546621
exoplanets::https://openalex.org/W2047592331,Evolution of the Solar Nebula. IV. Giant Gaseous Protoplanet Formation,exoplanets,1998,Astronomy and Astrophysics,37483528,0,5,368.0,-1,0.6046779371174834,,-0.5431854298904136,0.9288382150579909,2.2027094070425353,2.2027094070425353,2.2027094070425353,2.2027094070425353,0.9288382150579909,1.3192194107182718,0.8834899963242636,3.0712976673367787,-2.4311999056578895,-0.2779661093546621,1.0010977898034594,0.0,0.5183505717730279,-2.334614246442169,-0.2779661093546621
exoplanets::https://openalex.org/W2055770340,Orbital Evolution and Migration of Giant Planets: Modeling Extrasolar Planets,exoplanets,1998,Astronomy and Astrophysics,37414362,0,12,331.0,-1,0.7905450589264092,,-0.20618091249872697,0.7562413996461569,1.2271513824011862,1.2271513824011862,1.2271513824011862,1.2271513824011862,0.7562413996461569,0.5141940495207818,0.7129573328804043,1.9842531805185109,-1.4901202293598397,-0.2779661093546621,1.1489797419574896,0.0,0.7013734646571704,-1.2475671460365851,-0.2779661093546621
exoplanets::https://openalex.org/W2148928103,DETECTION OF EXTRASOLAR GIANT PLANETS,exoplanets,1998,Astronomy and Astrophysics,37414362,0,13,348.0,-1,0.4835395567104711,,-0.3398706885286604,0.5114999017102418,0.5566890956774911,0.5566890956774911,0.5566890956774911,0.5566890956774911,0.5114999017102418,-0.1576782007931039,0.714367296470595,1.1494427169934915,-1.6667678677330122,-0.2779661093546621,0.9174316795124012,0.0,0.27208970220242656,-1.3459161149731143,-0.2779661093546621
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2036853345,"The C. elegans PTEN Homolog, DAF-18, Acts in the Insulin Receptor-like Metabolic Signaling Pathway",genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,6,463.0,-1,-0.5250834928396342,,-1.053041933129076,0.5354826027127974,0.770069567173856,0.770069567173856,0.770069567173856,0.770069567173856,0.5354826027127974,-0.10005507471083841,0.8701246418846944,1.0984575580178226,-2.4499976606027283,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,-2.4499976606027283,-0.7818789546143338
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2043738446,The genetics of caloric restriction in <i>Caenorhabditis elegans</i>,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,10,984.0,-1,-0.47661848892301567,,-0.6457729926532905,0.042461175545508156,0.0,0.0,0.0,0.0,0.042461175545508156,-1.0090941418174377,1.0090941418174377,1.0487189689066534,-1.048766250154429,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,-1.0003464877205293,-0.7818789546143338
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2062048451,Extended Life-Span and Stress Resistance in the <i>Drosophila</i> Mutant <i>methuselah</i>,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,5,821.0,-1,-0.4687005769331709,,-0.5792359171083761,0.3693729113426381,0.6540986670167392,0.6540986670167392,0.6540986670167392,0.6540986670167392,0.3693729113426381,-0.4127583661298251,1.0668570331465643,0.914036849020051,-0.801474254446224,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,-0.7818789546143338,-0.7818789546143338
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2087085892,<i>Caenorhabditis elegans</i> Akt/PKB transduces insulin receptor-like signals from AGE-1 PI3 kinase to the DAF-16 transcription factor,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,6,717.0,-1,-0.5250834928396342,,-1.053041933129076,0.6359347356005505,1.136135745998229,1.136135745998229,1.136135745998229,1.136135745998229,0.6359347356005505,0.1424740326791487,0.9936617133190804,1.6064788174624116,-2.4499976606027283,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,-2.4499976606027283,-0.7818789546143338
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2113007696,The Free Radical Theory of Aging Matures,genetics_aging_and_longevity_in_model_organisms,1998,Nutrition and Dietetics,61424186,0,8,3864.0,-1,0.17642542955957652,,-0.1503457736155253,0.934932180066837,2.817298666810416,2.817298666810416,2.817298666810416,2.817298666810416,0.934932180066837,1.360229384609159,1.4570692822012568,3.7554187369330116,0.021929211409679048,-0.6379730058967912,1.414334836307778,0.0,-0.9732075341061341,-0.2395309171264178,-0.6379730058967912
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2144498949,"Two Pleiotropic Classes of daf-2 Mutation Affect Larval Arrest, Adult Behavior, Reproduction and Longevity in Caenorhabditis elegans",genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,7,731.0,-1,-0.4868546462714981,,-0.7317911216321347,0.05170041281698447,0.0,0.0,0.0,0.0,0.05170041281698447,-0.9753535903450536,0.9753535903450536,0.9665999457420943,-1.1538262045118826,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,-1.497413436214985,-0.7818789546143338
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2161758212,Cell Nonautonomy of C. elegans daf-2 Function in the Regulation of Diapause and Life Span,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,7,385.0,-1,-0.4979043646253484,,-0.8246458977149096,0.3414586200117948,0.33507743846517696,0.33507743846517696,0.33507743846517696,0.33507743846517696,0.3414586200117948,-0.456227970070939,0.791305408536116,0.8303969815269625,-1.5668795131912951,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,-1.7343435601149968,-0.7818789546143338
genetics_aging_and_longevity_in_model_organisms::https://openalex.org/W2170269651,An Insulin-like Signaling Pathway Affects Both Longevity and Reproduction in Caenorhabditis elegans,genetics_aging_and_longevity_in_model_organisms,1998,Aging,56945429,0,8,357.0,-1,-0.4614035945638517,,-0.5179167375342655,0.5411834086888146,0.6629783896608156,0.6629783896608156,0.6629783896608156,0.6629783896608156,0.5411834086888146,-0.09080388170133769,0.7537822713621533,1.0005884487350385,-0.4478163892016957,-0.7818789546143338,-0.125661346855074,0.0,-0.7818789546143338,-0.7063025628400875,-0.7818789546143338
ubiquitin_and_proteasome_pathways::https://openalex.org/W1605767786,MEKK1 activates both IκB kinase α and IκB kinase β,ubiquitin_and_proteasome_pathways,1998,Cancer Research,35751991,0,5,386.0,-1,-0.36306767147231667,,-0.38827148522696153,0.8220955376449774,1.2369373082663253,1.2369373082663253,1.2369373082663253,1.2369373082663253,0.8220955376449774,0.7667013186894491,0.4702359895768761,2.8909405005007467,-1.0639390270595837,0.0,-0.922396414966804,-0.15954508992311353,0.20306982080038358,-1.1433975645330237,0.3683078790934106
ubiquitin_and_proteasome_pathways::https://openalex.org/W1857206577,Regulation of serum amyloid A protein expression during the acute-phase response,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35716494,0,8,413.0,-1,0.806926463535858,,0.28435129293452255,0.5221151955966188,0.31335893082165445,0.31335893082165445,0.31335893082165445,0.31335893082165445,0.5221151955966188,-0.13198667586751017,0.4453456066891646,2.743551122043645,-0.37641793096064124,0.5729037807428954,1.0339366004240973,-0.26674765231541236,0.7210887336886149,-0.6008686712663546,0.9065641902284585
ubiquitin_and_proteasome_pathways::https://openalex.org/W1967134457,A requirement for NF-kappa B activation in Bcr-Abl-mediated transformation,ubiquitin_and_proteasome_pathways,1998,Cancer Research,35751991,0,7,402.0,-1,0.0230747641833655,,-0.34665444863278466,0.3465696874385689,0.0,0.0,0.0,0.0,0.3465696874385689,-0.4472463676370182,0.4472463676370182,0.6883915388759615,-1.1161269070971862,-0.446588204506179,0.2325743408336695,-0.15954508992311353,-0.08654336791501599,-0.8791677184445701,0.028815806622902677
ubiquitin_and_proteasome_pathways::https://openalex.org/W1973963032,Proteasome inhibitors: valuable new tools for cell biologists,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,35665531,0,8,1493.0,-1,-0.09949653861270136,,-0.111306116103912,0.7074896795753882,1.1417591800540778,1.1417591800540778,1.1417591800540778,1.1417591800540778,0.7074896795753882,0.3549884938811265,0.7867706861729513,1.7620399962344022,-0.38165105756903156,0.36771882593497635,-0.18119105359024423,-0.26674765231541236,-0.014611695096102679,-0.6008686712663546,0.2982084911747849
