w_B,w_RS,w_DeltaQ0,w_Uzzi,w_RTD,w_BurtIP,w_PDE,cv_spearman,cv_spearman_delta_vs_equal
0.09714897,0.36932775,0.01690407,0.27757918,0.10222543,0.01536843,0.12144617,0.4285768575412064,-0.0023859596533656324
0.09137506,0.01192729,0.14223138,0.01355894,0.19683488,0.18224634,0.3618261,0.44415245153836924,0.013189634343797219
0.00250108,0.28006169,0.17579837,0.2620045,0.02276651,0.07049162,0.18637623,0.46929476422300576,0.03833194702843373
0.25243691,0.01413539,0.09377515,0.01318424,0.13749091,0.06254211,0.42643529,0.4301682383861497,-0.0007945788084223193
0.40665297,0.03042718,0.02065769,0.00657703,0.15190737,0.21200218,0.17177558,0.33304626259335857,-0.09791655460121346
0.08272093,0.30543197,0.09194426,0.13302449,0.03809956,0.13734043,0.21143836,0.4452110927375563,0.014248275542984301
0.12956785,0.12430668,0.10550712,0.05215619,0.41000808,0.09068544,0.08776863,0.4420503588254424,0.01108754163087039
0.13852726,0.07441893,0.09942758,0.13212831,0.21492602,0.08099335,0.25957856,0.4452102440790223,0.014247426884450298
0.31614586,0.11930817,0.25989679,0.0504492,0.10049986,0.12986286,0.02383725,0.36844107987711716,-0.06252173731745486
0.06063174,0.45227982,0.08391676,0.12161226,0.00179291,0.21312999,0.06663652,0.43491408994049363,0.003951272745921608
0.11469273,0.10880683,0.0442553,0.32719313,0.13004921,0.19310601,0.08189678,0.3973131401032099,-0.03364967709136213
0.25841167,0.00807287,0.05326822,0.06434817,0.03974919,0.03833444,0.53781545,0.42589490444379835,-0.005067912750773673
0.15547402,0.3792911,0.09951718,0.14836204,0.07158288,0.12725549,0.0185173,0.43359486504543326,0.002632047850861241
0.0941656,0.10430974,0.48134645,0.10395068,0.11354007,0.03372482,0.06896264,0.38170787917424764,-0.04925493802032438
0.07980231,0.12547847,0.31651347,0.01508974,0.10582838,0.07879419,0.27849344,0.4693994922003447,0.03843667500577269
0.07661497,0.24034811,0.32713887,0.11478257,0.00453579,0.10108444,0.13549525,0.45700990227559324,0.026047085081021215
0.02554695,0.03194732,0.0294445,0.10618042,0.37294788,0.31580961,0.11812332,0.4109940376018639,-0.019968779592708097
0.01498169,0.61557629,0.03459431,0.09707616,0.00530921,0.11119085,0.12127149,0.43164316285608567,0.0006803456615136483
0.30296413,0.12765333,0.1744112,0.18046955,0.00835811,0.11750599,0.0886377,0.36927810152355756,-0.06168471567101447
0.21297582,0.17309959,0.36252395,0.03388265,0.00680136,0.10332926,0.10738737,0.4003364679146957,-0.03062634927987634
0.21061895,0.11574543,0.08754464,0.02385301,0.16802242,0.07241913,0.32179642,0.43455258124771257,0.003589764053140543
0.29199327,0.02178032,0.2853467,0.01202988,0.15458002,0.20129688,0.03297293,0.3449195108333918,-0.08604330636118024
0.1156729,0.02394896,0.35163636,0.15284613,0.24790416,0.05752662,0.05046488,0.439284367955781,0.008321550761208996
0.2598582,0.04208305,0.23990623,0.16357984,0.04691906,0.23336021,0.01429342,0.3142233135500848,-0.11673950364448721
0.11163094,0.24148198,0.29464826,0.10183296,0.07304281,0.12912485,0.04823821,0.44613036749688045,0.01516755030230843
0.07505641,0.22315839,0.17465429,0.02188736,0.22954824,0.25846888,0.01722644,0.43293139949309256,0.001968582298520538
0.26024,0.11359401,0.03181069,0.08500188,0.10653123,0.26438054,0.13844165,0.3575349133274021,-0.07342790386716991
0.27293275,0.18000944,0.25391921,0.05129319,0.04592827,0.12194794,0.0739692,0.3958956829227682,-0.0350671342718038
0.21526149,0.48583315,0.02896844,0.01922508,0.02438952,0.21961862,0.0067037,0.39495668406790835,-0.036006133126663675
0.14809523,0.1413813,0.05717107,0.16671544,0.40386366,0.0148945,0.0678788,0.4351693851485692,0.0042065679539971534
0.00978079,0.08252949,0.25088456,0.23772729,0.03651935,0.00350876,0.37904977,0.47712924466956885,0.04616642747499683
0.1451466,0.1031919,0.19019695,0.00725487,0.3049001,0.05726305,0.19204653,0.45695230529260755,0.02598948809803553
0.0637391,0.11496129,0.67267825,0.03520668,0.01781156,0.07638699,0.01921612,0.2814440526119685,-0.14951876458260355
0.33352502,0.35089293,0.08361629,0.02809745,0.08208316,0.12015482,0.00163033,0.39094558209423746,-0.04001723510033456
0.22355817,0.09908089,0.05790374,0.00581814,0.09485432,0.33402007,0.18476467,0.35746502233714533,-0.07349779485742669
0.02092322,0.11302935,0.07561716,0.01524548,0.6011134,0.16409038,0.00998101,0.4320611047153586,0.0010982875207865561
0.29539236,0.07413278,0.50833587,0.05856775,0.00572236,0.04464028,0.01320859,0.29276869346506207,-0.13819412372950995
0.12324645,0.27718101,0.05936998,0.35637615,0.15247218,0.01737679,0.01397745,0.438409695632199,0.00744687843762698
0.28415792,0.01839354,0.29379862,0.02850998,0.00439222,0.275702,0.09504572,0.30300720436105577,-0.12795561283351625
0.09352249,0.30319225,0.14579899,0.0626807,0.02092935,0.07173511,0.3021411,0.45679490986819754,0.025832092673625517
0.09580394,0.32844215,0.10436649,0.04409137,0.01451065,0.30282793,0.10995748,0.41023481228168984,-0.02072800491288218
0.11756815,0.01664763,0.11239451,0.52730674,0.09353436,0.07213849,0.06041011,0.3990027698872574,-0.03196004730731461
0.01826005,0.11868418,0.00906145,0.47557122,0.07858916,0.23197703,0.06785691,0.3810853201338851,-0.04987749706068695
0.25647563,0.16961,0.16411646,0.00783753,0.03808603,0.30563508,0.05823927,0.3436118066542049,-0.08735101054036715
0.17884361,0.47417604,0.03067043,0.20561485,0.01692362,0.01841431,0.07535715,0.4308076737626065,-0.00015514343196554314
0.11922186,0.12215263,0.0925205,0.00643729,0.40643694,0.02203876,0.23119202,0.43617520249285224,0.00521238529828022
0.15393583,0.00671864,0.07343644,0.54822285,0.0384852,0.11184341,0.06735763,0.33885599152105983,-0.0921068256735122
0.18364226,0.49876761,0.02335546,0.0228112,0.02503055,0.10453771,0.14185521,0.42163660624141197,-0.009326210953160052
0.00372299,0.12889486,0.33379597,0.00888987,0.22046939,0.2793231,0.02490381,0.43070459266943384,-0.0002582245251381843
0.04820787,0.28420927,0.46639744,0.01486218,0.09967604,0.03332835,0.05331886,0.43640817714935054,0.005445359954778517
0.09461032,0.22444489,0.13807824,0.30660472,0.03171252,0.00132986,0.20321945,0.4624272155819359,0.03146439838736387
0.60225472,0.10055073,0.12047548,0.08373277,0.05665422,0.02932957,0.00700251,0.2952793842043255,-0.13568343299024654
0.18994717,0.15703316,0.0596405,0.09235252,0.36136222,0.03021415,0.10945028,0.4329765645355844,0.002013747341012395
0.30690331,0.02416538,0.04299207,0.15640336,0.09974994,0.23469395,0.13509199,0.3333743568730899,-0.0975884603214821
0.07800321,0.06451852,0.01275973,0.0594186,0.01625635,0.01542633,0.75361725,0.41969122285155075,-0.011271594343021274
0.22929123,0.10310681,0.19389291,0.26982088,0.07644671,0.09995451,0.02748695,0.38885708504883915,-0.04210573214573288
0.07275597,0.10400621,0.05968403,0.20920564,0.06612463,0.47699672,0.0112268,0.3117772020496043,-0.11918561514496773
0.07839855,0.08337394,0.0572786,0.05571556,0.0142309,0.20082687,0.51017558,0.4304600164219622,-0.0005028007726098349
0.27079972,0.17009334,0.04527442,0.08286623,0.0219956,0.04764769,0.36132299,0.421606209116557,-0.009356608078015027
0.06418221,0.05108043,0.03338764,0.78094382,0.02927615,0.01344321,0.02768653,0.3739407599200669,-0.0570220572745051
0.62688164,0.00021869,0.01027772,0.13652016,0.08128854,0.04419577,0.10061747,0.2791629398503581,-0.1517998773442139
0.01356185,0.12781029,0.27166239,0.12419798,0.01098468,0.06998301,0.38179981,0.47729715420936536,0.046334337014793336
0.04629852,0.1117786,0.0106699,0.02395679,0.62006333,0.07272211,0.11451074,0.4133770344633908,-0.01758578273118122
0.25228554,0.11766465,0.29895842,0.12987029,0.06623615,0.10003723,0.03494773,0.38256924509014967,-0.048393572104422355
0.08675342,0.19773837,0.05233985,0.10585115,0.29819398,0.06639202,0.19273121,0.4339144246416763,0.0029516074471042653
0.0072538,0.16858469,0.19878452,0.32716038,0.01591471,0.13239555,0.14990636,0.4635594910823614,0.03259667388778936
0.05377599,0.41066418,0.17220508,0.06227006,0.16744834,0.06870209,0.06493426,0.45961797173386365,0.028655154539291627
0.26447907,0.10974533,0.00605374,0.02763102,0.09162604,0.44253187,0.05793292,0.29443886300570393,-0.1365239541888681
0.16915922,0.03179482,6.792e-05,0.18054642,0.10893624,0.25966911,0.24982627,0.37588460613891406,-0.055078211055657966
0.20122328,0.04191934,0.01265656,0.01025793,0.61080691,0.12248805,0.00064793,0.4087718526152416,-0.022190964579330397
0.22327594,0.30749806,0.00123977,0.01252024,0.11009901,0.34510964,0.00025734,0.35203738660488126,-0.07892543058969076
0.00798761,0.21525122,0.11384006,0.20469158,0.43790721,0.01586511,0.00445721,0.4442227204564612,0.013259903261889194
0.2876273,0.17111676,0.1027684,0.13145838,0.02180426,0.16308815,0.12213675,0.3771961766979497,-0.05376664049662233
0.20684835,0.11048943,0.17820471,0.08838992,0.05478957,0.15806064,0.20321738,0.4168590137689434,-0.014103803425628614
0.05633513,0.13665609,0.27691492,0.24317448,0.11921876,0.13742145,0.03027916,0.4415560781834649,0.01059326098889285
0.09922897,0.03968807,0.25141986,0.11318063,0.43261327,0.05616249,0.00770671,0.46874744435640386,0.03778462716183184
0.06794061,0.26519949,0.0908976,0.04201394,0.27097819,0.23004215,0.03292802,0.43231588566955115,0.0013530684749791244
0.4104968,0.16180405,0.04522988,0.01089462,0.11844724,0.13961743,0.11350998,0.35841135705163263,-0.0725514601429394
0.178869,0.06689817,0.06130811,0.00493693,0.54910193,0.09046555,0.04842031,0.42525886867221396,-0.00570394852235806
0.14798123,0.03824853,0.11616343,0.04419095,0.38704464,0.24820046,0.01817075,0.40996547940187444,-0.02099733779269758
0.14123205,0.00457025,0.06833646,0.04959667,0.2823404,0.2517693,0.20215487,0.40813296320854475,-0.02282985398602727
0.12584955,0.37732117,0.12424619,0.02576889,0.04650548,0.07762572,0.22268299,0.4494156287635614,0.01845281156898937
0.13128836,0.09234015,0.34177268,0.08185172,0.05248502,0.26676256,0.03349951,0.3518545020095902,-0.07910831518498185
0.03342914,0.0340409,0.11199588,0.02336138,0.46170116,0.3189462,0.01652534,0.42250504221889607,-0.008457774975675958
0.10018745,0.07475055,0.21843861,0.06560346,0.17862466,0.03605135,0.32634393,0.4676384434998557,0.036675626305283704
0.01054772,0.28703312,0.00903372,0.05834658,0.53581528,0.08776044,0.01146315,0.4159438462334841,-0.015018970961087896
0.15619145,0.18651909,0.11532515,0.07249081,0.04924463,0.29059431,0.12963454,0.38925160053327285,-0.04171121666129918
0.01710412,0.11357914,0.178328,0.35793985,0.18762507,0.11829543,0.02712838,0.4609444876575809,0.02998167046300887
0.03042497,0.12030923,0.11706402,0.16563457,0.13417644,0.04085755,0.39153322,0.45015148382922854,0.019188666634656515
0.19063907,0.20999889,0.07896343,0.30493855,0.17012618,0.02053966,0.02479423,0.4353927235820065,0.004429906387434457
0.00328366,0.11240045,0.08051924,0.01368626,0.40908135,0.0817898,0.29923923,0.43060179950463784,-0.00036101768993418437
0.39586117,0.33160119,0.13219188,0.06264168,0.05236092,0.00266714,0.02267602,0.40590324451168175,-0.025059572682890274
0.10737427,0.01928188,0.09116301,0.52464377,0.14947073,0.06288399,0.04518236,0.41634468234117966,-0.014618134853392362
0.12661077,0.12433169,0.24625012,0.03610317,0.32478497,0.0965487,0.04537058,0.46023561747423847,0.029272800279666444
0.66556669,0.00566241,0.06683049,0.17796787,0.02505597,0.04779617,0.01112041,0.23909109969219777,-0.19187171750237425
0.3679582,0.13741189,0.04617769,0.08344307,0.11565819,0.13207589,0.11727506,0.36635176027022215,-0.06461105692434987
0.17194904,0.14363253,0.09214808,0.13586414,0.18012859,0.1386696,0.13760803,0.42747446049810967,-0.003488356696462358
0.52557982,0.12646611,0.15684767,0.0453925,0.01560143,0.00813989,0.12197258,0.34689328645379747,-0.08406953074077456
0.10252777,0.04943558,0.1690776,0.17116928,0.11376177,0.21301313,0.18101487,0.42542617928857557,-0.0055366379059964554
0.01081894,0.16045142,0.08348994,0.19302682,0.00591838,0.05974571,0.4865488,0.44364890790849926,0.012686090713927234
0.25624661,0.00758764,0.1731429,0.03367484,0.29757284,0.1901458,0.04162937,0.38979811879348536,-0.04116469840108666
0.30117753,0.14015476,0.07584142,0.01713635,0.03850722,0.08129644,0.34588628,0.4148861649837559,-0.01607665221081611
0.09811533,0.08770286,0.04825816,0.22081429,0.12136875,0.01651,0.40723061,0.4358221384238514,0.004859321229279401
0.22008729,0.23108569,0.04584565,0.05127614,0.08747035,0.25629087,0.107944,0.38142645911414425,-0.04953635808042778
0.11183481,0.00894545,0.51162737,0.22339134,0.08547234,0.00513171,0.05359698,0.3217012795202202,-0.10926153767435182
0.00259613,0.16063857,0.23471813,0.22438221,0.09555814,0.11533496,0.16677187,0.4744476192717143,0.04348480207714228
0.09043678,0.09103663,0.24191077,0.18176294,0.0916443,0.16288393,0.14032464,0.43996847774748804,0.009005660552916017
0.04679836,0.13187084,0.11322349,0.38181487,0.0279919,0.19797269,0.10032783,0.4144381037518589,-0.016524713442713113
0.03217418,0.10645985,0.08534972,0.3374113,0.01108725,0.41979486,0.00772283,0.3146995496444738,-0.11626326755009825
0.13002829,0.02929298,0.06659896,0.04073141,0.15844846,0.55178232,0.02311758,0.2948183263537195,-0.1361444908408525
0.10429869,0.2837661,0.14216397,0.30133612,0.05874365,0.02915456,0.08053691,0.46052070891273345,0.029557891718161422
0.14597191,0.16453992,0.43629754,0.01627088,0.07062485,0.12462368,0.04167122,0.3865881248923091,-0.04437469230226293
0.24522524,0.05048293,0.04392304,0.19803306,0.14148355,0.29931488,0.02153728,0.31987298270246295,-0.11108983449210907
0.08301956,0.00666019,0.10256306,0.27451234,0.07149032,0.18963183,0.2721227,0.4253647401786404,-0.005598077015931624
0.05595715,0.09003352,0.35357771,0.09201159,0.04319391,0.00845545,0.35677066,0.4726250354227006,0.0416622182281286
0.21010561,0.09972157,0.48178629,0.01410322,0.03168103,0.13052371,0.03207857,0.32429516463779606,-0.10666765255677596
0.25202872,0.03635683,0.17729794,0.17043163,0.03417062,0.22847128,0.10124298,0.3386825387637149,-0.09228027843085712
0.13393545,0.14981696,0.0062227,0.15300875,0.08277137,0.24974955,0.22449522,0.3951807268747637,-0.035782090319808335
0.08251233,0.02371648,0.10501686,0.25906361,0.27582592,0.16068689,0.09317791,0.43578000115675275,0.004817183962180727
0.039793,0.06618386,0.0264463,0.13434097,0.61316973,0.0812424,0.03882375,0.4219342230101434,-0.00902859418442864
0.14133904,0.03170524,0.07870366,0.22712819,0.06036377,0.32687677,0.13388334,0.34654547258465596,-0.08441734460991607
0.01317845,0.13166012,0.24739208,0.20314184,0.02629364,0.05838071,0.31995317,0.47780968405456203,0.04684686685999001
0.04633695,0.03049947,0.25018445,0.04910907,0.21870954,0.12456296,0.28059756,0.4679572291369888,0.03699441194241676
0.26051056,0.08711031,0.07688477,0.17409228,0.01461808,0.11596617,0.27081784,0.40166393327932426,-0.029298883915247764
0.12673635,0.15913189,0.18323489,0.25505061,0.22559187,0.00223494,0.04801945,0.4671700235725833,0.03620720637801128
0.10362947,0.03483002,0.18193231,0.19653383,0.14057279,0.17765499,0.16484659,0.4343541990253854,0.003391381830813389
0.39604877,0.05311823,0.03945698,0.03191245,0.01730648,0.0395521,0.42260497,0.394742348850667,-0.03622046834390502
0.10510415,0.0719718,0.583986,0.03363698,0.05809266,0.07710534,0.07010307,0.31314150204569,-0.117821315148882
0.33026569,0.02868658,0.41172195,0.00103525,0.12500819,0.06579921,0.03748313,0.34242312848015477,-0.08853968871441725
0.04882884,0.0242898,0.0809016,0.01375057,0.43559192,0.22351742,0.17311984,0.43158246994682226,0.0006196527522502326
0.05683246,0.00298536,0.00156643,0.13745033,0.07786343,0.08585722,0.63744478,0.4215122458619943,-0.009450571332577706
0.23965377,0.03174245,0.07115858,0.11874043,0.1824004,0.14381536,0.21248901,0.40555155542159593,-0.02541126177297609
0.04894591,0.21738067,0.27820028,0.29264934,0.09957312,0.01106197,0.05218871,0.472754181856593,0.04179136466202099
0.27320447,0.26887026,0.20012703,0.09020325,0.04061028,0.09107475,0.03590995,0.41274245955347455,-0.018220357641097473
0.11645581,0.10723897,0.02899142,0.03109945,0.3762684,0.3346608,0.00528516,0.38880565173641535,-0.042157165458156676
0.06004107,0.0729618,0.05506292,0.56623866,0.01665846,0.21445182,0.01458526,0.3248501953236823,-0.10611262187088971
0.03596024,0.11718475,0.03026501,0.33522372,0.17023652,0.00681908,0.30431069,0.42726083223446815,-0.003701984960103877
0.07081228,0.18507376,0.19076883,0.09870008,0.11570966,0.33336122,0.00557418,0.39459081234474475,-0.03637200484982728
0.01941626,0.38499653,0.11262461,0.05577604,0.108999,0.23283016,0.08535739,0.4438390195355216,0.01287620234094955
0.23476401,0.06159474,0.06422549,0.37792241,0.06029184,0.07609984,0.12510167,0.3832762294952822,-0.04768658769928985
0.10063444,0.09594555,0.36182768,0.00555902,0.13792426,0.05678276,0.2413263,0.4634526359588421,0.032489818764270095
0.14187056,0.04022199,0.09239803,0.0153335,0.40273348,0.20383179,0.10361064,0.4223906302730857,-0.008572186921486313
0.20535343,0.05482978,0.11818625,0.09002589,0.15047562,0.36427301,0.01685601,0.32705021387680655,-0.10391260331776547
0.16224125,0.08862863,0.12839718,0.28207356,0.02157431,0.12075666,0.19632842,0.4206821372156121,-0.010280679978959928
0.05219075,0.03682467,0.12638596,0.00609812,0.29936522,0.08843155,0.39070373,0.4446692286047212,0.013706411410149166
0.08849072,0.00417847,0.15675222,0.13273331,0.48045591,0.08922732,0.04816206,0.45579024510510335,0.02482742791053133
0.25949255,0.24445214,0.01388206,0.01109647,0.08241047,0.35122827,0.03743803,0.3359953039876229,-0.09496751320694913
0.0064477,0.16992179,0.24588775,0.04206802,0.49277442,0.00517347,0.03772685,0.4615268687327603,0.030564051538188253
0.11881869,0.17033224,0.55970701,0.02295289,0.03064413,0.06883665,0.02870839,0.33260828756199995,-0.09835452963257207
0.16506259,0.00112253,0.2352816,0.18989738,0.10938656,0.05820157,0.24104778,0.4524089491812594,0.021446131986687378
0.02344129,0.16859251,0.12068299,0.09540599,0.22560132,0.03959626,0.32667963,0.4459430989720117,0.014980281777439652
0.06582345,0.21650823,0.19894935,0.00340887,0.17220549,0.11295123,0.23015337,0.4611619721601473,0.030199154965575292
0.12395515,0.38356148,0.01759262,0.14311919,0.05965684,0.12616794,0.14594678,0.42476796639575265,-0.0061948507988193735
0.14710952,0.00648788,0.44169404,0.04725306,0.03566526,0.15762672,0.16416351,0.35411547779371483,-0.0768473394008572
0.07504453,0.24394881,0.16652936,0.30655404,0.02570743,0.11354426,0.06867157,0.45100321477361427,0.020040397579042246
0.52353257,0.00786557,0.2568652,0.03160773,0.06368614,0.08904852,0.02739428,0.2860743052132779,-0.1448885119812941
0.08172516,0.04267964,0.34147295,0.04482069,0.20040587,0.13533952,0.15355616,0.4486839586649213,0.017721141470349255
0.18455481,0.0210799,0.57280594,0.05724474,0.06024364,0.01546822,0.08860275,0.3061326372347634,-0.12483017995980861
0.2224159,0.01842633,0.24880736,0.07207329,0.16398286,0.19293329,0.08136097,0.3825938405731923,-0.04836897662137973
0.02686665,0.39078217,0.03538854,0.05129308,0.47038361,0.00341929,0.02186666,0.4185578512674136,-0.012404965927158396
0.04399713,0.25310314,0.02244352,0.04750361,0.28817422,0.13139302,0.21338535,0.4252094010348707,-0.005753416159701319
0.04965717,0.01236646,0.05982525,0.54578001,0.07812979,0.16441953,0.08982179,0.38118968018980587,-0.049773137004766155
0.11225599,0.07913723,0.26399315,0.09359631,0.22735334,0.02929995,0.19436404,0.4725705725245525,0.041607755329980456
0.01053644,0.2533518,0.26770533,0.11124182,0.08572051,0.00178633,0.26965777,0.47351219502332725,0.04254937782875523
0.29458599,0.2116471,0.03016593,0.11203766,0.00305153,0.10848199,0.2400298,0.39623415306257437,-0.034728664131997655
0.08324594,0.27961615,0.04099509,0.1879346,0.24603214,0.03605499,0.12612109,0.43294215254937785,0.0019793353548058223
0.07739536,0.58567147,0.03299432,0.22410924,0.01927329,0.02412676,0.03642954,0.4324468369714556,0.0014840197768835606
0.21688427,0.00499688,0.11137242,0.03006019,0.3460709,0.11146227,0.17915308,0.4285807814943521,-0.002382035700219942
0.05177747,0.00380304,0.14383161,0.13724633,0.47036193,0.09384629,0.09913333,0.45380922057070605,0.022846403376134028
0.11681068,0.02061433,0.10410383,0.24842748,0.06935513,0.31157292,0.12911562,0.35806999945598394,-0.07289281773858808
0.20738166,0.05310713,0.02887623,0.28735842,0.18320011,0.19761755,0.04245889,0.36297795363747426,-0.06798486355709776
0.08877706,0.08477331,0.32975576,0.0800943,0.03793798,0.1703154,0.20834619,0.4306019607665101,-0.00036085642806193974
0.1968209,0.01734369,0.14968991,0.20068948,0.16031879,0.05279274,0.22234449,0.44451632652521617,0.013553509330644142
0.1497326,0.07579047,0.20070048,0.136113,0.24858994,0.12245667,0.06661683,0.4437596967866404,0.012796879592068378
0.07416741,0.26491937,0.17348207,0.01046771,0.02336975,0.20694796,0.24664573,0.4478928439474653,0.01693002675289329
0.02502535,0.27703941,0.01535845,0.39280022,0.04495677,0.21998216,0.02483765,0.40375116646008513,-0.027211650734486892
0.18605929,0.06925102,0.27128361,0.06836627,0.14583974,0.18446442,0.07473565,0.4001480968473127,-0.03081472034725935
0.34124603,0.10626604,0.02960841,0.11755923,0.30104779,0.03699199,0.06728051,0.3999048083469825,-0.031058008847589524
0.26903003,0.11334621,0.02795752,0.04248249,0.01449548,0.11660629,0.41608198,0.407123603315102,-0.023839213879470023
0.05720368,0.13728784,0.39699132,0.09003236,0.12600167,0.15140152,0.04108161,0.4158117849312706,-0.015151032263301445
0.01396954,0.14875906,0.36331673,0.10785846,0.16774605,0.01790001,0.18045015,0.47174280971485893,0.04077999252028691
0.10433587,0.13255185,0.17440699,0.056424,0.0872275,0.00024714,0.44480666,0.45889757728036984,0.027934760085797816
0.48633214,0.23874436,0.01397949,0.03844858,0.10333223,0.08963656,0.02952664,0.3422870502412771,-0.08867576695329493
0.11404173,0.02576631,0.04490464,0.20527409,0.19587675,0.21376028,0.20037621,0.40979190505592367,-0.021170912138648357
0.0350943,0.09924318,0.22023688,0.06068755,0.40856192,0.01042436,0.16575181,0.46130127948631083,0.03033846229173881
0.40979063,0.03939703,0.05570259,0.03688366,0.01105646,0.27183241,0.17533722,0.2980300810264336,-0.13293273616813844
0.11599502,0.13400244,0.00069966,0.07416779,0.06033996,0.58326716,0.03152796,0.2873378091091417,-0.14362500808543033
0.05569344,0.48919682,0.03218956,0.12484183,0.09363349,0.02685147,0.1775934,0.42897662982024176,-0.0019861873743302616
0.00503661,0.16279148,0.09673209,0.00498266,0.31084359,0.32368832,0.09592525,0.4282250380276629,-0.002737779166909149
0.2802381,0.16549872,0.11080237,0.01085259,0.0699907,0.24593372,0.1166838,0.36639978880396623,-0.06456302839060579
0.43025956,0.30146597,0.05474455,0.01317368,0.0567449,0.08260078,0.06101056,0.3713114158671539,-0.05965140132741814
0.03761941,0.13384201,0.01433789,0.23158325,0.17383003,0.15826718,0.25052023,0.42671424021883314,-0.0042485769757388825
0.72217326,0.11939437,0.07878703,0.02555244,0.01394408,0.01516934,0.02497949,0.2689862833565847,-0.16197653383798732
0.07756541,0.16710341,0.11649397,0.0265204,0.10470677,0.1400616,0.36754845,0.4468506691717339,0.01588785197716186
0.09959969,0.14747494,0.53998838,0.08748763,0.00692462,0.00765371,0.11087103,0.3532244310624571,-0.07773838613211492
0.01088752,0.00796778,0.04571632,0.0796643,0.11855014,0.17772152,0.55949242,0.43247425695844066,0.0015114397638686383
0.27923276,0.05295801,0.2612029,0.32002372,0.04258356,0.03851101,0.00548804,0.3457602789902444,-0.0852025382043276
0.16815556,0.05551142,0.31443544,0.08625942,0.03818846,0.20251391,0.1349358,0.3788942926517065,-0.052068524542865535
0.20920158,0.17588469,0.00239165,0.18468401,0.13148725,0.15775168,0.13859914,0.39479297063150603,-0.03616984656306599
0.07282204,0.24765954,0.02782319,0.08617277,0.00051415,0.36558269,0.19942561,0.38917467203972556,-0.04178814515484647
0.05728657,0.07507923,0.11511303,0.33991256,0.24015023,0.04028284,0.13217554,0.45487528803845506,0.023912470843883038
0.34200782,0.20991407,0.1074882,0.15340016,0.06396448,0.0550022,0.06822307,0.3952089652096665,-0.03575385198490555
0.17778109,0.02722026,0.09367709,0.04971199,0.35921811,0.0304325,0.26195895,0.4393261659735206,0.008363348778948565
0.17603963,0.40209823,0.11426973,0.01628586,0.1120553,0.09734764,0.08190361,0.4401224797620611,0.009159662567489069
0.45895517,0.19626092,0.03655752,0.11911989,0.02613682,0.05351171,0.10945798,0.35316177914346625,-0.07780103805110578
0.03805156,0.0557246,0.62153604,0.01279783,0.08682859,0.04827972,0.13678167,0.3263871356129002,-0.1045756815816718
0.50782212,0.02717276,0.18633232,0.12101297,0.01221873,0.03962726,0.10581383,0.3134591594192881,-0.11750365777528393
0.07084508,0.07860545,0.19416233,0.02237124,0.28576556,0.09142677,0.25682358,0.45994846984708626,0.028985652652514238
0.04469963,0.00416286,0.09468045,0.05821628,0.10179392,0.48856448,0.20788239,0.3543215090151506,-0.07664130817942144
