paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z
ipsc_reprogramming::https://openalex.org/W2157333131,Generation of hematopoietic repopulating cells from human embryonic stem cells independent of ectopic<i>HOXB4</i>expression,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,11,296.0,3,0.036373184425584404,0.13683473238812982,0.32155732656647107,0.13225371120107962,0.39584108477696717,0.39584108477696717,0.39584108477696717,0.39584108477696717,0.13225371120107962,-0.8435884447979731,1.2394295295749402,1.875259580636265,0.4998403448837351,1.1695366102071427,-1.7172281175057413,-0.18852223152294595,1.5031029431292737,-0.1474048216123548,1.131576558386188
ipsc_reprogramming::https://openalex.org/W2157982038,"Somatic cell nuclear transfer in horses: effect of oocyte morphology, embryo reconstruction method and donor cell type",ipsc_reprogramming,2005,Reproductive Biology and Fertility,200449,0,6,134.0,3,0.15564506729062935,0.20965790083829436,0.41654279241698067,0.18842780026990552,0.44297139740716895,0.44297139740716895,0.44297139740716895,0.44297139740716895,0.18842780026990552,-0.7454473763846152,1.1884187737917842,0.9708164258217897,1.3397377062117362,0.11080039908201482,0.5877797141225953,-0.1922192777902948,-0.06071561581083133,1.3023002530989167,-0.17188363199527218
ipsc_reprogramming::https://openalex.org/W2160220798,Banking on human embryonic stem cells: estimating the number of donor cell lines needed for HLA matching,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,16,501.0,3,-0.3527551803966421,-0.32571642813361945,-0.17704430357946574,0.543353576248313,1.2608591310961257,1.2608591310961257,1.2608591310961257,1.2608591310961257,0.543353576248313,-0.032809892688562714,1.2936690237846884,2.6508947163618988,0.5675913235445694,-0.9017541138301,0.20709265272436034,-0.18852223152294595,-0.8305108782053992,0.7373040004386543,-0.8305108782053992
ipsc_reprogramming::https://openalex.org/W2160266371,Activin A Maintains Pluripotency of Human Embryonic Stem Cells in the Absence of Feeder Layers,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,13,499.0,3,0.2088524550968784,0.23761768492064256,0.07802299744806057,0.6845479082321188,1.7005224615104433,1.7005224615104433,1.7005224615104433,1.7005224615104433,0.6845479082321188,0.3870054124518456,1.3135170490585977,3.718852366757081,-0.5221548775980014,0.4559339156131386,0.06859437050511813,-0.18852223152294595,0.5109658067382474,-0.38110545476355645,0.6024494531644237
ipsc_reprogramming::https://openalex.org/W2161276023,<i>In vitro</i>and<i>in vivo</i>analyses of human embryonic stem cell‐derived dopamine neurons,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,13,269.0,3,-0.2672160155043094,-0.2726462258262203,-0.17961724084788736,0.7022604588394062,1.6329931618554523,1.6329931618554523,1.6329931618554523,1.6329931618554523,0.7022604588394062,0.4367455955653887,1.1962475662900636,3.547044073489879,0.08823801944992446,-0.10791577948918657,-0.7118421959394191,-0.18852223152294595,-0.03917608550309764,-0.29810241293048695,0.0
ipsc_reprogramming::https://openalex.org/W2161949020,TGFβ/activin/nodal signaling is necessary for the maintenance of pluripotency in human embryonic stem cells,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,14,886.0,3,-0.026288066202786203,-0.07326635000874987,-0.35235396952810316,0.5784412955465587,1.4874064210685585,1.4874064210685585,1.4874064210685585,1.4874064210685585,0.5784412955465587,0.06506301777245205,1.4223434032961064,3.0966667434376896,-1.209261231709155,-0.029378775744157044,0.3083546313448372,-0.18852223152294595,-0.15731068461017067,-1.131576558386188,-0.05878293606894306
ipsc_reprogramming::https://openalex.org/W2162711858,Transplantation of cardiac-committed mouse embryonic stem cells to infarcted sheep myocardium: a preclinical study,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,13,285.0,3,-0.10466457919398081,-0.03708666182276486,0.4710164696529593,0.33468286099865047,0.7258161989297067,0.7258161989297067,0.7258161989297067,0.7258161989297067,0.33468286099865047,-0.4850356490989294,1.210851848028636,2.013814836384153,1.3417178410802537,0.9622231952954207,-1.921350774293703,-0.18852223152294595,0.9622231952954207,1.209261231709155,0.9315628300071146
ipsc_reprogramming::https://openalex.org/W2163102268,Basic Fibroblast Growth Factor Supports Undifferentiated Human Embryonic Stem Cell Growth Without Conditioned Medium,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,31,424.0,3,-0.41410776293986273,-0.43609864691168393,-0.5786336201865605,0.09143049932523617,0.26701458822659446,0.26701458822659446,0.26701458822659446,0.26701458822659446,0.09143049932523617,-0.9181172839577045,1.185131872184299,0.8947645864080853,-1.5031029431292737,-0.4559339156131386,-0.5221548775980014,-0.18852223152294595,-0.43431116117520957,-0.6380555809225169,-0.3083546313448372
ipsc_reprogramming::https://openalex.org/W2164899730,Human embryonic stem cells derived without feeder cells,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,10,350.0,3,-0.2683552538778823,-0.3062336565212397,-0.6508669776009085,0.03626855600539811,0.19002477691373576,0.19002477691373576,0.19002477691373576,0.19002477691373576,0.03626855600539811,-1.0877119768816457,1.2777367537953814,0.4466670356605927,-1.4450725798180741,-0.5675913235445694,0.34970180355389513,-0.18852223152294595,-0.4998403448837351,-1.566688586068413,-0.6380555809225169
ipsc_reprogramming::https://openalex.org/W2167102345,Signals From the Embryonic Mouse Pancreas Induce Differentiation of Human Embryonic Stem Cells Into Insulin-Producing β-Cell–Like Cells,ipsc_reprogramming,2005,Pancreatic function and diabetes,200385,0,14,139.0,3,-0.7062319428221542,-0.7563090146772389,-0.720249972923432,0.04014844804318488,0.0,0.0,0.0,0.0,0.04014844804318488,-1.0654948543114258,1.0654948543114258,0.9284069672004287,-0.548522282698098,-1.1503493803760079,-0.6484921805928572,-0.04323119115281719,-1.001331297525693,-0.6484921805928572,-1.001331297525693
ipsc_reprogramming::https://openalex.org/W2167352815,Embryonic and extraembryonic stem cell lines derived from single mouse blastomeres,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,5,356.0,3,0.24541407992371495,0.34309608480496256,0.2610578933064015,0.2773279352226721,0.7731761147231176,0.7731761147231176,0.7731761147231176,0.7731761147231176,0.2773279352226721,-0.5900651983626545,1.3632413130857721,1.4798408015249689,0.6380555809225169,0.04897715720213193,0.9017541138301,-0.18852223152294595,0.2675282061010971,0.2675282061010971,-0.10791577948918657
ipsc_reprogramming::https://openalex.org/W2168100563,Expansion of human embryonic stem cells in defined serum‐free medium devoid of animal‐derived products,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,22,240.0,3,-0.24756957499922705,-0.2512760335659242,-0.3648650029642485,0.6518218623481782,1.3913052860798236,1.3913052860798236,1.3913052860798236,1.3913052860798236,0.6518218623481782,0.28623568062255655,1.105069605457267,2.2379132123544876,-0.5675913235445694,-0.662247682488414,0.22714306250271524,-0.18852223152294595,-0.5675913235445694,-0.3393116065388173,-0.4559339156131386
ipsc_reprogramming::https://openalex.org/W2170119931,Fluorescence-Activated Cell Sorting–Based Purification of Embryonic Stem Cell–Derived Neural Precursors Averts Tumor Formation after Transplantation,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,19,167.0,3,-0.6922363663252564,-0.7508681185434218,-0.623061653563052,0.27125506072874495,0.4595637731614995,0.4595637731614995,0.4595637731614995,0.4595637731614995,0.27125506072874495,-0.604201458608751,1.0637652317702504,0.9851490730353247,0.00979167316134535,-1.3915374879959006,-0.1672320083708501,0.0,-1.3915374879959006,-0.029378775744157044,-1.3915374879959006
ipsc_reprogramming::https://openalex.org/W2170494259,Cell Extract–Derived Differentiation of Embryonic Stem Cells,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,6,91.0,3,-0.47459845370119336,-0.5658366415744449,-0.5968609688105903,0.27446018893387314,0.4812075584169918,0.4812075584169918,0.4812075584169918,0.4812075584169918,0.27446018893387314,-0.5950613967659838,1.0762689551829756,0.6974754458302884,-1.2950224067058145,0.34970180355389513,-1.3417178410802537,-0.18852223152294595,0.0,-1.4450725798180741,-0.25739352610093824
ipsc_reprogramming::https://openalex.org/W2317449572,Human Embryonic Stem Cells: Potential Tool for Achieving Immunotolerance?,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,35,64.0,3,1.259440377946353,1.1832773294890782,0.9722426335275521,0.41228070175438597,0.4729541620087721,0.4729541620087721,0.4729541620087721,0.4729541620087721,0.41228070175438597,-0.3377055230072242,0.8106596850159963,3.4570596691843147,0.029378775744157044,1.0601804794353553,1.4450725798180741,1.7273091903548219,0.9938159078608829,0.5561255936186913,0.9938159078608829
ipsc_reprogramming::https://openalex.org/W2570870491,Nucleofection of Human Embryonic Stem Cells,ipsc_reprogramming,2005,CRISPR and Genetic Engineering,200068,0,9,89.0,3,-0.12829789925996657,-0.12382608307084204,0.1344997028527407,0.7614709851551957,1.649437294779039,1.649437294779039,1.649437294779039,1.649437294779039,0.7614709851551957,0.618737821864604,1.030699472914435,3.5048495160956263,0.07435931810703261,1.1312300251283005,-1.8943555927922864,-0.15096921549677725,0.968887071294131,-0.026142350193416698,0.8384886639222014
ipsc_reprogramming::https://openalex.org/W2793841049,Regulatory networks in embryo-derived pluripotent stem cells,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,62,660.0,3,1.2822765359218153,1.1577959548463854,1.2409961649610863,0.7101889338731444,1.6445892845383066,1.6445892845383066,1.6445892845383066,1.6445892845383066,0.7101889338731444,0.45323672443698526,1.1913525601013213,3.7442054548771697,1.1695366102071427,0.7897265199432658,1.2509917154625454,2.1967629113335962,0.6868337485747307,1.566688586068413,1.0264330631379108
ipsc_reprogramming::https://openalex.org/W4238966368,The homeodomain protein Nanog and pluripotency in mouse embryonic stem cells,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,200414,0,17,36.0,3,-0.7516259688369953,-0.8505365389089492,-1.0479707274907903,0.16902834008097167,0.0,0.0,0.0,0.0,0.16902834008097167,-0.7733842317999374,0.7733842317999374,1.3062918606593807,-1.6759397227734436,-1.3915374879959006,-0.1672320083708501,0.0,-1.3915374879959006,-1.3180108973035367,-1.3915374879959006
transformer_foundation_models::https://openalex.org/W124326735,Theory of alignment generators and applications to statistical machine translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,6,6.0,4,-0.3484416043006607,-0.259248695877997,-0.6788965674360883,0.2719298245614035,0.0,0.0,0.0,0.0,0.2719298245614035,-0.603229306330666,0.603229306330666,0.0,-1.4214966947024426,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-1.6283614067169063,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W1412698887,Integrated Chinese Word Segmentation in Statistical Machine Translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,6,37.0,4,-0.2579881607442519,-0.2477081599073133,7.775396462260387e-05,0.0816464237516869,0.0,0.0,0.0,0.0,0.0816464237516869,-0.9423214992034059,0.9423214992034059,0.0,0.944669591394476,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,0.7582925569911515,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W1482794692,Maximum Entropy Modeling: A Suitable Framework to Learn Context-Dependent Lexicon Models for Statistical Machine Translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,8,36.0,4,0.41422582480773906,0.3832315874123592,0.3421820020634281,0.6497975708502024,1.2185092479408801,1.2185092479408801,1.2185092479408801,1.2185092479408801,0.6497975708502024,0.2769096609145254,0.9415995870263547,2.1523438895969567,-0.021610546396111967,0.4705935220940879,0.7582925569911515,-0.05699967435837431,0.4228375443818463,0.3993230673495512,0.4228375443818463
transformer_foundation_models::https://openalex.org/W148400104,Growing an n-gram language model,transformer_foundation_models,2005,Speech Recognition and Synthesis,300699,0,5,57.0,4,-0.6348142651691607,-0.6087933574601836,-0.11880613038020132,0.6614372469635628,1.3879807530022161,1.3879807530022161,1.3879807530022161,1.3879807530022161,0.6614372469635628,0.3186829521528911,1.069297800849325,2.641675215035909,1.3500774199241579,-0.709722710231646,-1.1343752695464289,-0.011498548215911236,-0.6814682956444026,1.2001309282035364,-0.8447864371507149
transformer_foundation_models::https://openalex.org/W148658590,Bilingual N-gram Statistical Machine Translation.,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,6,38.0,4,-0.2921343895967283,-0.2535335603441979,-0.279040549728001,0.6757759784075573,1.2989351959285538,1.2989351959285538,1.2989351959285538,1.2989351959285538,0.6757759784075573,0.363536946408498,0.9353982495200558,2.053285194360511,0.19572222704344097,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-0.446588204506179,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W1583614607,Morphologically Motivated Language Models in Speech Recognition,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,7,15.0,4,-0.11225272035076136,-0.299565651661448,0.5851588856889154,0.9839743589743589,2.597876618339064,2.597876618339064,2.597876618339064,2.597876618339064,0.9839743589743589,1.8319419683963616,0.7659346499427022,4.945762185954338,1.5518853655089695,1.1296572209152815,-2.3815194699704816,-0.05699967435837431,1.1715461713027617,1.5518853655089695,1.1296572209152815
transformer_foundation_models::https://openalex.org/W16951757,An n-gram-based statistical machine translation decoder,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,8,56.0,4,-0.2997176529233971,-0.25253550724451834,-0.3054459003012369,0.5664642375168691,1.0128519073049305,1.0128519073049305,1.0128519073049305,1.0128519073049305,0.5664642375168691,0.028931080753499705,0.9839208265514308,1.5330954069007627,-0.19572222704344097,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-0.23998120443194837,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W1975422446,Integrating word relationships into language models,transformer_foundation_models,2005,Topic Modeling,300741,0,7,166.0,4,-0.5038261695038682,-0.39398388424125086,-0.684599536260037,0.472165991902834,1.0243835441434437,1.0243835441434437,1.0243835441434437,1.0243835441434437,0.472165991902834,-0.20967196186406034,1.234055506007504,1.9937154658990046,-0.9046107432863999,-1.0237144900864203,-0.018707272235861827,-0.029150968523121223,-0.9046107432863999,-0.9187832501485357,-0.9926192862535202
transformer_foundation_models::https://openalex.org/W1980448785,Variations on language modeling for information retrieval,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,7,79.0,4,1.3577658777330037,1.1696718009003568,1.4802746626551322,0.990047233468286,3.0775376909272802,3.0775376909272802,3.0775376909272802,3.0775376909272802,0.990047233468286,1.9737711670443483,1.103766523882932,4.873098045449859,2.1143807715275598,1.2155984339134942,2.381519469970483,-0.05699967435837431,1.1715461713027617,2.1143807715275598,1.4214966947024426
transformer_foundation_models::https://openalex.org/W1991967849,Comparing example-based and statistical machine translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,5,52.0,4,-0.27817218238828834,-0.2501066768198097,-0.14868743398458517,0.04267881241565452,0.0,0.0,0.0,0.0,0.04267881241565452,-1.0544577089383154,1.0544577089383154,0.0,0.3993230673495512,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,0.2622827653916217,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2005543108,Multiple Translation-Engine-based Hypotheses and Edit-Distance-based Rescoring for a Greedy Decoder for Statistical Machine Translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,5,2.0,4,-0.3394807617860143,-0.25683787326788854,-0.5919535678452359,0.3532388663967611,0.0,0.0,0.0,0.0,0.3532388663967611,-0.4470904905282284,0.4470904905282284,0.0,-1.3115998833681008,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-1.1296572209152815,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2020382207,A Neural Syntactic Language Model,transformer_foundation_models,2005,Topic Modeling,300741,0,14,67.0,4,0.19704320045576185,0.16040833900614757,0.042746053151033976,0.2532051282051282,0.32900311090967943,0.32900311090967943,0.32900311090967943,0.32900311090967943,0.2532051282051282,-0.6358167246248745,0.964819835534554,1.0301709312881118,-0.7222362273246247,0.37325962392205203,0.02806295469630216,-0.029150968523121223,0.6282338687483828,-0.4756435295807923,0.496696650119039
transformer_foundation_models::https://openalex.org/W2021648398,Language Model Adaptation Based on PLSA of Topics and Speakers for Automatic Transcription of Panel Discussions,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,8,4.0,4,1.44224048663239,1.2417362523035749,1.3230618779750074,0.9090755735492577,1.6499319122209875,1.6499319122209875,1.6499319122209875,1.6499319122209875,0.9090755735492577,1.1272413573709104,0.5226905548500771,3.828736109515955,0.7874226657008149,1.715754983683681,1.9454225913844103,-0.05699967435837431,1.9454225913844103,0.9789873966457008,1.9454225913844103
transformer_foundation_models::https://openalex.org/W2022859009,Combining language models in the input interface of a spoken dialogue system,transformer_foundation_models,2005,Speech and dialogue systems,300701,0,7,19.0,4,-0.20762841298432216,-0.4080884241267596,0.6609090110197541,0.40064102564102566,0.43987681302475495,0.43987681302475495,0.43987681302475495,0.43987681302475495,0.40064102564102566,-0.3598344785832616,0.7997112916080166,2.655795528649516,2.033480035485428,1.0836753428165729,-2.5716519965704685,-0.1922192777902948,1.2689652975913521,2.013820904996664,0.9902927706090253
transformer_foundation_models::https://openalex.org/W2030760474,Linear discriminant model for information retrieval,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,7,101.0,4,-0.12300550965442203,-0.2365007055085534,0.09627794734946785,0.9649122807017544,2.6825224828970473,2.6825224828970473,2.6825224828970473,2.6825224828970473,0.9649122807017544,1.536006850782552,1.1465156321144954,3.8667389069284654,-0.06487206570460172,0.9789873966457008,-1.9454225913844103,-0.05699967435837431,0.9789873966457008,-0.19572222704344097,0.9789873966457008
transformer_foundation_models::https://openalex.org/W2037157985,Post-dialogue confidence scoring for unsupervised statistical language model training,transformer_foundation_models,2005,Speech and dialogue systems,300701,0,6,4.0,4,-0.013492582076756576,-0.09758574557275446,0.30727761996390357,0.9461875843454791,1.905645393424916,1.905645393424916,1.905645393424916,1.905645393424916,0.9461875843454791,1.366774709995584,0.5388706834293321,3.9977253612828103,0.44049083824093205,1.3013135615192721,-1.6237943650224658,-0.1922192777902948,1.0232829367599905,0.3697906780238195,0.8320789680160715
transformer_foundation_models::https://openalex.org/W2043832764,PORTAGE,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,5,35.0,4,-0.31438394990176116,-0.25450649323212365,-0.4170853069220963,0.07810391363022942,0.0,0.0,0.0,0.0,0.07810391363022942,-0.9514615587498687,0.9514615587498687,0.0,-0.5695756948964268,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-0.6476035829249779,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2045902811,A fast and memory-efficient N-gram language model lookup method for large vocabulary continuous speech recognition,transformer_foundation_models,2005,Speech Recognition and Synthesis,300699,0,9,16.0,4,-0.29112502250941247,-0.2404421846971158,-0.30411990341340656,0.7658569500674763,1.389821403399677,1.389821403399677,1.389821403399677,1.389821403399677,0.7658569500674763,0.6295313939755163,0.7602900094241607,2.8849621578776388,-0.2694146425586717,-0.17840225351480768,-0.4593014604986984,-0.011498548215911236,-0.4966030150651879,-0.3627198643297239,-0.35089953971084464
transformer_foundation_models::https://openalex.org/W2066099613,A comparative study on language model adaptation techniques using new evaluation metrics,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,9,12.0,4,0.8791813150073065,0.7935183035129121,0.7706705128560442,0.9954453441295547,2.854618525409794,2.854618525409794,2.854618525409794,2.854618525409794,0.9954453441295547,2.1716593034319,0.6829592219778944,5.165987025198912,0.6211776264313528,0.9114297858249173,1.5518853655089695,-0.05699967435837431,0.9114297858249173,0.5443409149356104,0.9114297858249173
transformer_foundation_models::https://openalex.org/W2069712814,Unlimited vocabulary speech recognition with morph language models applied to Finnish,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,15,123.0,4,1.2485663383402414,1.0577764455948413,1.178146566610741,0.9477058029689609,2.4692703912054386,2.4692703912054386,2.4692703912054386,2.4692703912054386,0.9477058029689609,1.3797607621893062,1.0895096290161324,4.766639752041041,0.8477957612280972,1.4214966947024426,1.715754983683681,-0.05699967435837431,1.5518853655089695,1.0513378518266911,1.715754983683681
transformer_foundation_models::https://openalex.org/W2070974859,A word-to-phrase statistical translation model,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,10,18.0,4,-0.3292940935207577,-0.25547497909308603,-0.5145073548125796,0.18943994601889338,0.0,0.0,0.0,0.0,0.18943994601889338,-0.7436253537785645,0.7436253537785645,0.0,-1.0513378518266911,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-0.8477957612280972,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2095629250,Active learning: theory and applications to automatic speech recognition,transformer_foundation_models,2005,Machine Learning and Algorithms,300415,0,5,169.0,4,-0.020945096827074405,-0.06750074795021732,0.1191626340644012,0.8152834008097166,2.07580771424689,2.07580771424689,2.07580771424689,2.07580771424689,0.8152834008097166,0.768937525190065,1.3068701890568248,3.34423971830405,-0.04737641580375862,1.1698246914994925,-1.3253533523078187,-0.1922192777902948,0.8051809815124777,-0.2514700147493977,0.675551826090108
transformer_foundation_models::https://openalex.org/W2096831027,Learning for Semantic Parsing Using Statistical Machine Translation Techniques,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,9,17.0,4,-0.25335153498540447,-0.24696774763657464,0.03719282385976273,0.16970310391363022,0.0,0.0,0.0,0.0,0.16970310391363022,-0.7726687449405256,0.7726687449405256,0.0,1.0513378518266911,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,0.9114297858249173,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2097661835,Improved language modeling for statistical machine translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,5,44.0,4,0.9482656558429506,0.8677177514321395,0.5956004383847721,0.953778677462888,2.427070446871852,2.427070446871852,2.427070446871852,2.427070446871852,0.953778677462888,1.4327900165814507,0.9942804302904013,4.7122244165387395,-0.3760273655525813,1.3115998833681008,1.3115998833681008,-0.05699967435837431,1.3644887481703285,-0.6476035829249779,1.262145176622808
transformer_foundation_models::https://openalex.org/W2098034778,PageRank without hyperlinks,transformer_foundation_models,2005,Information Retrieval and Search Behavior,300363,0,7,180.0,4,0.847945306368767,0.7226715969264722,0.8161806788577097,0.5465587044534413,1.2336191983212308,1.2336191983212308,1.2336191983212308,1.2336191983212308,0.5465587044534413,-0.023909313354463668,1.2575285116756945,3.9272982393320754,0.9280000236430109,0.5379855211536503,1.7598025207035395,-0.1922192777902948,1.0652238817724329,0.8113360035808045,0.803136078940825
transformer_foundation_models::https://openalex.org/W2098618568,Impact of Web based language modeling on speech understanding,transformer_foundation_models,2005,Speech Recognition and Synthesis,300699,0,5,5.0,4,-0.19784774614652406,-0.23169289313275634,-0.3747043924661582,0.2673751686909582,0.0,0.0,0.0,0.0,0.2673751686909582,-0.6117539360516057,0.6117539360516057,0.9986915902911805,-1.5759199711980352,0.4105317344283314,-1.3229839722514805,-0.011498548215911236,0.62652071911763,-1.3229839722514805,0.5734032631078382
transformer_foundation_models::https://openalex.org/W2098875891,HMM word and phrase alignment for statistical machine translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,8,70.0,4,-0.28401445086120536,-0.24944473029946018,-0.1706913438978233,0.046727395411605935,0.0,0.0,0.0,0.0,0.046727395411605935,-1.037830498757187,1.037830498757187,0.0,0.10825539599895474,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,0.3993230673495512,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2103237065,A weighted finite state transducer translation template model for statistical machine translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,18,71.0,4,0.33028595367795527,0.323754450441318,0.07308018604120813,0.6023954116059379,1.0729785765463948,1.0729785765463948,1.0729785765463948,1.0729785765463948,0.6023954116059379,0.1288965392659469,0.9440820372804479,1.636139167622442,-0.7874226657008153,0.3760273655525813,0.6744897501960817,-0.05699967435837431,0.3760273655525813,-0.446588204506179,0.3760273655525813
transformer_foundation_models::https://openalex.org/W2103357334,Training and evaluating error minimization rules for statistical machine translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,6,20.0,4,0.5292846399017069,0.48855329812444986,0.34802126906944203,0.9507422402159245,2.226614159385673,2.226614159385673,2.226614159385673,2.226614159385673,0.9507422402159245,1.4000088991537796,0.8266052602318936,3.4769287977091543,0.19572222704344097,0.6744897501960817,0.8791677184445699,-0.05699967435837431,0.5951785333332777,-0.446588204506179,0.5951785333332777
transformer_foundation_models::https://openalex.org/W2103589071,Morphology-based language modeling for conversational Arabic speech recognition,transformer_foundation_models,2005,Speech Recognition and Synthesis,300699,0,10,106.0,4,0.1265187682161884,0.18129196967030534,0.2880573579562018,0.6907894736842105,1.500597415509581,1.500597415509581,1.500597415509581,1.500597415509581,0.6907894736842105,0.40389028033794894,1.096707135171632,3.2021671231750206,0.7532038375915021,0.48409481052042336,0.20098799056206224,-0.011498548215911236,0.0,0.7680156687501443,-0.17840225351480768
transformer_foundation_models::https://openalex.org/W2103593018,Local phrase reordering models for statistical machine translation,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,9,102.0,4,-0.2922166936782429,-0.2517934592969082,-0.25247867030745336,0.035931174089068825,0.0,0.0,0.0,0.0,0.035931174089068825,-1.0891976319941692,1.0891976319941692,0.0,0.021610546396111832,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-0.08654336791501599,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2105850947,Shared task,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,6,71.0,4,-0.2579881607442519,-0.2477081599073133,7.775396462260387e-05,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464,-1.0742161294857322,1.0742161294857322,0.0,0.944669591394476,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,0.7582925569911515,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2106068492,The Hiero machine translation system,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,13,47.0,4,-0.3070042545868676,-0.25211000064090755,-0.33910136203539454,0.7258771929824561,1.4100376222892088,1.4100376222892088,1.4100376222892088,1.4100376222892088,0.7258771929824561,0.4998763194623943,0.9101613028268145,2.453099948939261,-0.5194481293329094,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,-0.15184353428158326,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2107695330,Improving Machine Translation Performance by Exploiting Non-Parallel Corpora,transformer_foundation_models,2005,Natural Language Processing Techniques,300491,0,5,392.0,4,-0.2470520663196622,-0.24571019610756084,0.09152492456746487,0.42206477732793524,1.1235814997749498,1.1235814997749498,1.1235814997749498,1.1235814997749498,0.42206477732793524,-0.3217943266128278,1.4453758263877776,1.8925050147903777,1.1715461713027617,-0.49487316356862354,-0.21779837992739864,0.0,-0.49487316356862354,1.1715461713027617,-0.49487316356862354
transformer_foundation_models::https://openalex.org/W2108057936,Scalable language model look-ahead for LVCSR,transformer_foundation_models,2005,Algorithms and Data Compression,300047,0,5,8.0,4,0.813832690246981,0.7081439317919274,0.9822132197662263,0.9434885290148448,2.036309052906606,2.036309052906606,2.036309052906606,2.036309052906606,0.9434885290148448,1.3512932939387863,0.6850157589678195,3.8988744484529705,1.6357623302164253,0.7634829302354872,1.5803135088497546,-0.1922192777902948,0.8051809815124777,1.607420239249627,0.675551826090108
