community,label,x,y
107,Chemokine receptors and signaling,-0.1336675684319736,0.0235868281533015
108,Chemotherapy-induced cardiotoxicity and mitigation,-0.0273926446102312,0.0216719504145446
109,Childhood Cancer Survivors' Quality of Life,-0.1081889250696351,-0.055851915366239
110,Cholesterol and Lipid Metabolism,-0.0179586561673548,0.11410470314605
111,Cholinesterase and Neurodegenerative Diseases,-0.0336710958058627,0.0724098739298998
112,Chromatin Remodeling and Cancer,-0.0134513152840752,-0.0164346366575072
113,Chromosomal and Genetic Variations,0.0082789796904105,0.0260582784794294
114,Chronic Kidney Disease and Diabetes,0.1533453710252787,0.1014495371538356
115,Chronic Lymphocytic Leukemia Research,0.0328503520880644,-0.1296988093885904
116,Chronic Myeloid Leukemia Treatments,-0.0433062875729064,0.059509315965796
117,Circadian rhythm and melatonin,0.0363453895596712,-0.0264705158974549
118,Circular RNAs in diseases,-0.0185494086090982,-0.0463344289121503
119,Classical Antiquity Studies,-0.513374264326617,0.674775646650229
120,Climate Change Communication and Perception,0.0492699070883836,0.848739029027803
121,Cloud Data Security Solutions,0.6970162483353936,-0.393543226026863
122,"Coagulation, Bradykinin, Polyphosphates, and Angioedema",-0.2262561839416931,0.0498321867290972
123,Coenzyme Q10 studies and effects,0.0631093643758501,0.0506067780025792
124,Complement system in diseases,0.0938056982659582,0.0405047366259763
125,Composite Material Mechanics,-0.6709389168833555,-0.4432081410388002
126,Computational Drug Discovery Methods,-0.0945391637255619,-0.1941360491440354
127,Computational Fluid Dynamics and Aerodynamics,-0.2862820577823119,0.7289491834391824
128,Conducting polymers and applications,-0.0829210284991536,0.1439151041340642
129,Congenital Anomalies and Fetal Surgery,0.0213457126704512,-0.0268500781956349
130,Congenital Diaphragmatic Hernia Studies,-0.00897892093183,0.1213762075461244
131,Congenital Ear and Nasal Anomalies,-0.4062257277545502,0.7192401005076606
132,Congenital gastrointestinal and neural anomalies,0.0439780711527653,0.0040200607633671
133,Congenital heart defects research,-0.0008276123492421,0.0056465162930651
134,Connective Tissue Growth Factor Research,-0.0405786336191093,-0.1441982518270923
135,Connective tissue disorders research,0.0206593099222544,-0.0102093897284009
136,Connexins and lens biology,-0.0006598561911232,-0.0276247865297011
137,Corneal Surgery and Treatments,0.0106784034108736,-0.0221338731020357
138,Corneal surgery and disorders,0.0118004676597949,0.1276152156444215
139,Corporate Governance and Management,-0.6420644895431717,0.582740617060382
140,Craniofacial Disorders and Treatments,-0.0427794386746062,-0.1987564434246065
141,Crustacean biology and ecology,1.0,0.1664769599407467
142,Cystic Fibrosis Research Advances,-0.0691237661317319,0.0607744801016755
143,Cytokine Signaling Pathways and Interactions,0.0027804547520872,-0.0015588773949755
144,Cytomegalovirus and herpesvirus research,0.0861640534076038,-0.0201644957881035
145,DNA Repair Mechanisms,0.0253168802873818,-0.0015453434372022
146,DNA and Nucleic Acid Chemistry,-0.1230257876126555,-0.0450964916626834
147,Dermatology and Skin Diseases,-0.150780439645936,0.0586283961967988
148,Developmental Biology and Gene Regulation,-0.0010532485374636,-0.0112532583268389
149,Diabetes Treatment and Management,0.1616472361897657,-0.1979094755090878
150,Diabetes and associated disorders,0.8283832109265259,-0.0206588618799381
151,"Diabetes, Cardiovascular Risks, and Lipoproteins",0.022600629599184,-0.1225288867647635
152,Diet and metabolism studies,-0.5990142281625668,-0.5536577307477107
153,Diffusion and Search Dynamics,-0.0426671165787252,0.0888749188658126
154,Digestive system and related health,-0.0634127984268045,0.0490393246302357
155,Digital Filter Design and Implementation,-0.6187436921172996,0.567135611606319
156,Digital Image Processing Techniques,0.6751584280506111,0.4914606762565916
157,Distributed and Parallel Computing Systems,0.8358253944168081,-0.0701354126119274
158,Down syndrome and intellectual disability research,0.0002424689839615,0.0474370642933592
159,Drug Transport and Resistance Mechanisms,0.0318067346374756,0.0647005723256773
160,EEG and Brain-Computer Interfaces,-0.1383190368745215,-0.0675553457003096
161,Ear Surgery and Otitis Media,-0.2049294431638183,-0.0719465456538423
162,Echinoderm biology and ecology,0.1384108969108994,0.191792762154748
163,Ecology and Conservation Studies,0.5739095490182402,-0.6369168261694068
164,Effects and risks of endocrine disrupting chemicals,-0.1253118772206327,-0.0098615802694619
165,Effects of Radiation Exposure,-0.0529364290663893,-0.067404873234334
166,Electrohydrodynamics and Fluid Dynamics,-0.0839989498221462,-0.0254267280567103
167,Electromagnetic Fields and Biological Effects,-0.0221393416076838,-0.0740342859634125
168,Electrospun Nanofibers in Biomedical Applications,-0.0036877066391743,0.0217463398775437
169,Embryonic stem cell,-0.1322597454545867,-0.164084189213642
170,Endodontics and Root Canal Treatments,-0.0958071726473384,-0.0695733135139739
171,Endometriosis Research and Treatment,0.0631559939713726,0.031784520506381
172,Endoplasmic Reticulum Stress and Disease,-0.0397190411349328,-0.0743536393821057
173,Energy Harvesting in Wireless Networks,-0.0949599826132576,0.0283879153430449
174,Environmental Science and Water Management,0.7009050213998573,-0.5148862122930521
175,Enzyme Structure and Function,-0.0762745676237572,0.3362331747007712
176,Eosinophilic Disorders and Syndromes,0.381466750171829,-0.7405361544681995
177,Epigenetics and DNA Methylation,-0.0026638157088017,0.0119352049485178
178,Epilepsy research and treatment,-0.0051627964048615,-0.0506728242863903
179,Erythrocyte Function and Pathophysiology,-0.0183858701249228,0.0180445836603669
180,Erythropoietin and Anemia Treatment,-0.814811732275255,-0.1782335134139494
181,Escherichia coli research studies,-0.8458490015004624,0.1405425329578153
182,Esophageal Cancer Research and Treatment,-0.0978370253071706,0.0288609740186331
183,Esophageal and GI Pathology,-0.0473120853166962,-0.0524172856671778
184,Estrogen and related hormone effects,-0.0603975516526113,0.0014765942326377
185,Ethics and Legal Issues in Pediatric Healthcare,0.4879289744570051,-0.6563163564210166
186,Ethics in medical practice,0.0247291364882612,0.2206005887425866
187,Extracellular vesicles in disease,-0.0362268826093471,-0.0136412625316301
188,FOXO transcription factor regulation,0.0502867532944848,0.024961786310458
189,Family and Disability Support Research,0.8188482671893162,0.2057865270520092
190,Fatty Acid Research and Health,0.6365698718986921,-0.5294938042527804
191,Ferroptosis and cancer prognosis,0.1945522204890946,0.1263631589472472
192,Fibroblast Growth Factor Research,-0.0374374578452217,0.0503263278052729
193,Field-Flow Fractionation Techniques,0.2270331394996639,-0.1122210288413359
194,Fluid Dynamics Simulations and Interactions,-0.732658158678648,-0.2776819336128088
195,Folate and B Vitamins Research,0.0007229489362817,0.1816526496971904
196,Forest Biomass Utilization and Management,0.3023304621851686,-0.7523957606838328
197,Gastrointestinal Tumor Research and Treatment,0.8189688046691046,-0.2449193397455956
198,Gene Regulatory Network Analysis,0.0204188238920576,0.0028493786282102
199,Gene expression and cancer classification,0.0016182132169548,0.1214441244453628
200,Genetic Associations and Epidemiology,0.057060714080445,0.0294497969325724
201,Genetic Mapping and Diversity in Plants and Animals,0.0841427574921693,0.1431833352444267
202,Genetic Neurodegenerative Diseases,-0.0005067538550962,-0.0010985606067364
203,Genetic Syndromes and Imprinting,-0.0128657603072116,0.0205239317592465
204,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,-0.0078641479697592,0.0091603374597289
205,Genetic and Kidney Cyst Diseases,-0.0714193705477569,0.0513211055744931
206,Genetic factors in colorectal cancer,0.0578346466977512,0.0530522941666628
207,Genetically Modified Organisms Research,0.1174003104557291,0.0172918510586267
208,Genetics and Neurodevelopmental Disorders,0.0075896815967068,0.00832314879359
209,"Genetics, Aging, and Longevity in Model Organisms",-0.0332393658323439,-0.0138363915298224
210,"Genetics, Bioinformatics, and Biomedical Research",0.6910564547007823,-0.4394667232802426
211,Genomic variations and chromosomal abnormalities,-0.0102101389867951,-0.0045766486577217
212,Genomics and Chromatin Dynamics,-0.0124463723731599,0.0114459193717154
213,Genomics and Phylogenetic Studies,0.7219745722013415,-0.3101366574741098
214,"Genomics, phytochemicals, and oxidative stress",0.0542311771073637,0.1576155919955572
215,Gestational Trophoblastic Disease Studies,0.0989212237125095,0.0058519948322879
216,Ginkgo biloba and Cashew Applications,-0.1730351610916167,-0.1410702023050962
217,Glaucoma and retinal disorders,-0.0232792729182063,-0.0376958815340625
218,Glioma Diagnosis and Treatment,-0.0477016472685184,-0.0496350142124092
219,Glycogen Storage Diseases and Myoclonus,0.2254423314392926,-0.0072877074125197
220,Glycosylation and Glycoproteins Research,-0.0363123628830682,0.0385969810174964
221,Graphene and Nanomaterials Applications,0.0317242144996438,-0.016071946844286
222,Growth Hormone and Insulin-like Growth Factors,0.1153403770213203,0.1547783131321527
223,HIV Research and Treatment,0.0738679430798098,0.0746974656951284
224,Hair Growth and Disorders,-0.0319261963419245,-0.0166937673501799
225,Head and Neck Surgical Oncology,-0.6986062113274334,-0.4964142393555567
226,Healthcare and Venom Research,0.0216315855207376,0.0912416527767234
227,"Hearing, Cochlea, Tinnitus, Genetics",0.0129738749964162,-0.0281142831157813
228,Heart Failure Treatment and Management,-0.2222179080351864,-0.0129836844055563
229,Heart Rate Variability and Autonomic Control,-0.1020288108005747,-0.010723368247173
230,Heat shock proteins research,-0.0460182140402984,0.065782505691262
231,Hedgehog Signaling Pathway Studies,-0.039870594879008,0.0127394571478593
232,Hematopoietic Stem Cell Transplantation,-0.0364274291866389,0.0006569124893669
233,Hemoglobin structure and function,-0.3618651393428604,0.7771973111319295
234,Hemoglobinopathies and Related Disorders,-0.0319007224005763,0.0509130592740622
235,Hemophilia Treatment and Research,0.0377992305456849,0.0835253976467631
236,Hepatitis B Virus Studies,0.0941768808713288,-0.0040657996411727
237,Hepatitis C virus research,0.056784192229266,0.0207906059457218
238,Hereditary Neurological Disorders,0.0139887473329249,0.0157900948006176
239,Herpesvirus Infections and Treatments,0.0437073921291268,0.0766579154266778
240,Heterotopic Ossification and Related Conditions,0.0379252764248682,0.0131250665849462
241,Hippo pathway signaling and YAP/TAZ,-0.0204814079194742,-0.0115431584207885
242,Histiocytic Disorders and Treatments,0.1086652770458029,-0.0293123976729658
243,Histone Deacetylase Inhibitors Research,0.0156706040359379,0.0701173817202722
244,Historical and Modern Theater Studies,0.8387507762471587,-0.1550572619194636
245,Hormonal Regulation and Hypertension,-0.5964604642351352,0.6098965736473043
246,Hormonal and reproductive studies,-0.2378155967100822,-0.0076868842292693
247,Human Rights and Immigration,-0.0192342298064682,-0.0918695478168781
248,"Hydrogels: synthesis, properties, applications",0.1105933587667856,0.1940852139115847
249,"IL-33, ST2, and ILC Pathways",-0.0344852623432695,0.1053165765949363
250,Identification and Quantification in Food,-0.1445702236189867,0.0093738804437057
251,Image Processing and 3D Reconstruction,-0.6971029886523414,0.4532381285279558
252,Imbalanced Data Classification Techniques,-0.8407025209141855,0.0125911228082408
253,Immune Cell Function and Interaction,-0.0138375197513175,0.0272863861135107
254,Immune Response and Inflammation,-0.4141360376917702,-0.0725374172401492
255,Immune cells in cancer,0.014347035499146,0.0384674479263813
256,Immunodeficiency and Autoimmune Disorders,0.0097895385581302,0.0741923112889489
257,Immunotherapy and Immune Responses,-0.0243215198427629,0.030970864115347
258,Immunotoxicology and immune responses,0.1003402677234837,-0.9869059852034228
259,Infant Nutrition and Health,-0.6456550204785602,0.5499841662559266
260,Infectious Diseases and Tuberculosis,-0.6445113953582933,-0.5102324058483426
261,Inflammasome and immune disorders,0.0829906911342562,0.0340172200258062
262,Inflammatory mediators and NSAID effects,-0.2272808151033442,0.1332279601844956
263,Influenza Virus Research Studies,-0.0638071356339019,0.1072270848501756
264,Innovation and Knowledge Management,0.1630963861439237,-0.8328961541977175
265,Insect behavior and control techniques,-0.7918591651372818,0.2797249114031834
266,Interconnection Networks and Systems,0.8333406640302724,0.1230023102907019
267,Interstitial Lung Diseases and Idiopathic Pulmonary Fibrosis,-0.0856175180752587,-0.0182652293460426
268,Intracerebral and Subarachnoid Hemorrhage Research,-0.021838023761738,0.0849558385818819
269,Invertebrate Immune Response Mechanisms,0.2464083435325773,-0.0407267622442941
270,Ion Transport and Channel Regulation,-0.1240908099727257,-0.0141837434303611
271,Ion channel regulation and function,0.0258022256615268,-0.0271481586430619
272,Iron Metabolism and Disorders,0.000501172790947,0.202474171035985
273,Kidney Stones and Urolithiasis Treatments,0.2999342377867917,-0.2081032457874844
274,Kruppel-like factors research,-0.0061998337731567,0.0194879021546463
275,Leech Biology and Applications,0.7145286863442302,0.4567580768820713
276,Legal Systems and Judicial Processes,-0.0696650263374023,0.1684196896060433
277,Library Science and Information Literacy,-0.8197084499984235,0.1831893229523896
278,Lipid Membrane Structure and Behavior,-0.6598818308624782,0.5266138672863762
279,Lipid metabolism and biosynthesis,0.0555473049652259,0.1146067388338799
280,Lipid metabolism and disorders,0.2031247207837749,0.021792399544384
281,Lipoproteins and Cardiovascular Health,0.0275656428330974,-0.0388726221546448
282,Liquid Crystal Research Advancements,0.8418301087148709,-0.4562746336706624
283,Liver Disease Diagnosis and Treatment,0.073770867078017,0.0405064287726976
284,Liver physiology and pathology,0.0144623967120694,0.0097648870226655
285,Long-Term Effects of COVID-19,0.0493537624873494,0.0505279909410794
286,Lung Cancer Research Studies,-0.0175424178591155,-0.0954197200197745
287,Lymphatic System and Diseases,-0.1637593081168855,0.055729275686595
288,Lymphoma Diagnosis and Treatment,0.7923971692185027,0.2312292141715649
289,Lysosomal Storage Disorders Research,0.0135201426672905,0.0255369080569041
290,Macrophage Migration Inhibitory Factor,-0.1115935326615503,-0.0125738930884999
291,Marine Biology and Environmental Chemistry,-0.1015234874417791,-0.0402569845542532
292,Marine Invertebrate Physiology and Ecology,-0.0623215933015478,-0.8633694423608838
293,Marine Toxins and Detection Methods,0.04581559176769,-0.1449908873625977
294,Mass Spectrometry Techniques and Applications,0.0569440613447835,-0.0257314470610498
295,Mast cells and histamine,0.0028195662762982,-0.0694398526434751
296,Maternal Mental Health During Pregnancy and Postpartum,0.096908840899999,0.0444457365654325
297,Mathematical Biology Tumor Growth,0.0629590456706598,-0.070753997313482
298,Mathematical and Theoretical Epidemiology and Ecology Models,0.0016017034660299,0.2405768281526187
299,Matrix Theory and Algorithms,0.4241535412758378,-0.7057631951781154
300,Mechanisms of cancer metastasis,0.1522180451302529,-0.0470834906028358
301,Medical Imaging Techniques and Applications,-0.8252237243539602,0.1694805742811114
302,Medical and Biological Sciences,0.2244850952754706,-0.8021069515236798
303,Medical and Health Sciences Research,-0.6842859092382934,-0.4807215642369325
304,Medieval Literature and History,-0.9395035081238008,-0.1407606143921331
305,Melanoma and MAPK Pathways,0.0112587103671759,0.0645832055555449
306,Memory and Neural Mechanisms,0.0608907042667044,0.2449646494499673
307,Mercury impact and mitigation studies,0.0917722116480449,-0.0668524259377497
308,Mesenchymal stem cell research,-0.022055829493687,0.0092096904400897
309,Metabolism and Genetic Disorders,0.011649755007555,-0.0581104961430108
310,"Metabolism, Diabetes, and Cancer",-0.0300777830644739,0.1193296072111126
311,Metabolomics and Mass Spectrometry Studies,0.0862422113784347,0.0944807329540819
312,Metastasis and carcinoma case studies,-0.2497578542147378,-0.7872907942997254
313,Meteorological Phenomena and Simulations,-0.3219846549298334,0.8384921786635571
314,MicroRNA in disease regulation,0.0012747248837157,0.0086516010187965
315,Microbial Inactivation Methods,-0.0332414033414454,0.1333697727577212
316,Microfluidic and Bio-sensing Technologies,-0.0588570094860015,-0.0537901962624073
317,Microplastics and Plastic Pollution,-0.2104539226880145,0.0877425896908865
318,Microscopic Colitis,0.5233713429249247,0.6363823079156453
319,Microtubule and mitosis dynamics,0.0465445412210861,-0.0704673161315851
320,Mitochondrial Function and Pathology,0.0033511613007696,0.0053751437252267
321,Modular Robots and Swarm Intelligence,-0.2001914718017389,0.1182848511314724
322,Molecular Biology Techniques and Applications,-0.0476520710776678,-0.0028346256638573
323,Molecular Junctions and Nanostructures,0.1574845047977666,0.0188974094437944
324,Monoclonal and Polyclonal Antibodies Research,0.0353286524145425,-0.0992833223923367
325,Mosquito-borne diseases and control,0.0332643225508037,0.0494547886417945
326,Motor Control and Adaptation,0.186860695349842,0.0673110321665479
327,Moyamoya disease diagnosis and treatment,-0.1030413851356011,-0.1004694444119175
328,Multiple Myeloma Research and Treatments,-0.022588690361993,-0.178672495380617
329,Multisensory perception and integration,0.6475226232493138,-0.5699903778544417
330,Muscle Physiology and Disorders,-0.0200231854448051,0.005110593252931
331,Muscle metabolism and nutrition,-0.0832584540097848,-0.1320317663841086
332,Mycotoxins in Agriculture and Food,-0.3684423583605365,-0.2344870380041148
333,Myeloproliferative Neoplasms: Diagnosis and Treatment,-0.0204080377611603,-0.0094952130048735
334,NF-κB Signaling Pathways,-0.8097629452683683,0.286480408475271
335,Nanoparticles: synthesis and applications,-0.0268100991655812,0.1860211483537674
336,Nanoplatforms for cancer theranostics,-9.6991741628568e-05,-0.0638088634378776
337,Neonatal Health and Biochemistry,-0.0758729636780369,-0.0570257342971736
338,Neonatal Respiratory Health Research,-0.0317141632619284,0.0196696200447278
339,Neonatal and Maternal Infections,-0.7748163825056543,0.3434306861448767
340,Neonatal and fetal brain pathology,-0.1156939222817999,-0.0661414386001286
341,Nerve injury and regeneration,0.0171091765464329,-0.0148618374289091
342,Network Time Synchronization Technologies,-0.5557936995623672,-0.6492044979244633
343,Neural dynamics and brain function,0.0870591645338182,-0.1095216035175021
344,Neurobiology and Insect Physiology Research,0.0642143703102354,-0.3036346463833372
345,Neuroblastoma Research and Treatments,-0.04199938897054,-0.024885429339373
346,Neuroendocrine Tumor Research Advances,0.0714434348394166,0.8430950946689667
347,Neuroendocrine regulation and behavior,0.0292451264573793,-0.0691320368255044
348,"Neuroethics, Human Enhancement, Biomedical Innovations",0.1227741667806399,0.043164180659159
349,Neurofibromatosis and Schwannoma Cases,-0.0277796891269775,-0.0978481212171863
350,Neurogenesis and neuroplasticity mechanisms,0.0059325551394455,-0.0022883254741844
351,Neurogenetic and Muscular Disorders Research,0.0201202290759202,0.0093158144303692
352,Neuroinflammation and Neurodegeneration Mechanisms,0.0171267161841211,0.0019380482771758
353,Neurological Disorders and Treatments,0.0787504478397167,0.0890337190216782
354,Neurological diseases and metabolism,0.0298666850515448,-0.2141258559733708
355,Neurological disorders and treatments,0.042510431781436,-0.0427616847905432
356,Neuropeptides and Animal Physiology,0.0580536586949619,-0.0211935567156814
357,Neuroscience and Neural Engineering,0.0021002967559494,0.0091374649099113
358,Neuroscience and Neuropharmacology Research,0.051510436608048,-0.0624487832622294
359,Neuroscience of respiration and sleep,0.093113982309275,-0.1286360211797391
360,Neurotransmitter Receptor Influence on Behavior,0.0706363591784107,-0.092207747555787
361,Neutropenia and Cancer Infections,0.6293961876553624,-0.5998444235452652
362,"Neutrophil, Myeloperoxidase and Oxidative Mechanisms",0.0156335384053553,0.0481368224819815
363,Nicotinic Acetylcholine Receptors Study,0.1131968103896053,0.0321383919342453
364,Nigella sativa pharmacological applications,-0.0397817714947426,-0.1245072721524265
365,Nonmelanoma Skin Cancer Studies,-0.0478349511714806,-0.8367991880862311
366,Nuclear Receptors and Signaling,-0.0039869718865013,0.0285897888146705
367,Nuclear Structure and Function,-0.0146953189122376,-0.0067621566247665
368,Numerical Methods and Algorithms,-0.0336719142037367,0.8496825009035275
369,Numerical methods for differential equations,0.7859253316469399,0.2746386474734849
370,Ocular Disorders and Treatments,0.2129552884139124,0.060753748800181
371,Ocular Oncology and Treatments,-0.0302647653487667,0.1016002517543195
372,Olfactory and Sensory Function Studies,-0.0500051964868923,0.2381478294651382
373,Optical Coherence Tomography Applications,0.1030324455999202,0.0631215482666286
374,Optimization and Packing Problems,0.5041985877703358,-0.6640782665012286
375,Organ Transplantation Techniques and Outcomes,-0.0305736842425019,-0.077692196079072
376,Organ and Tissue Transplantation Research,-0.1446904290331744,0.2047853755233764
377,Organizational Learning and Leadership,-0.6567245136271544,-0.5580882493338861
378,Organometallic Complex Synthesis and Catalysis,-0.5406420684925429,0.6344559522883777
379,Osteoarthritis Treatment and Mechanisms,0.0002696857877823,0.0285467267453324
380,Ovarian function and disorders,0.0742941070490771,-0.0199056150499859
