community,label,x,y
39,Advanced Vision and Imaging,0.0195198453813996,-0.0271711891226244
40,Advanced Wireless Communication Techniques,0.9823161350876034,-0.0688460939539987
41,Advanced biosensing and bioanalysis techniques,-0.7909054891331827,0.5131551547390362
42,Advancements in PLL and VCO Technologies,-0.5915134443638245,-0.6767330496849169
43,Adversarial Robustness in Machine Learning,0.0192900626517506,-0.0551675601556102
44,Agronomic Practices and Intercropping Systems,0.1109772563583169,-0.706880640307952
45,Air Quality Monitoring and Forecasting,0.1016917387099455,-0.0325981168478293
46,Air Quality and Health Impacts,-0.6223624186349828,-0.7457749227799391
47,Algorithms and Data Compression,0.0319403530702932,-0.0609705598534145
48,Alzheimer's disease research and treatments,-0.173391990251014,0.1402803351898101
49,American Constitutional Law and Politics,0.8100239389669053,0.2648058175575343
50,Amino Acid Enzymes and Metabolism,0.3008303571790798,0.9046370710829132
51,Anaerobic Digestion and Biogas Production,-0.2008164004495432,0.086884219327661
52,Analytical chemistry methods development,0.7496961898145256,-0.5357943655482253
53,Animal Disease Management and Epidemiology,0.383766944272162,-0.8213263767357787
54,Animal Genetics and Reproduction,-0.4963558978150289,-0.8321705801415012
55,Animal Virus Infections Studies,0.5505351392695909,-0.749859379876438
56,Animal Vocal Communication and Behavior,-0.798508610012314,-0.5122381493533258
57,Anomaly Detection Techniques and Applications,0.0041803602407692,-0.0011242868945794
58,Antenna Design and Optimization,-0.6372211730605404,0.4962908676059014
59,Anthropological Studies and Insights,0.627677835344891,-0.6382441017035906
60,Antibiotic Resistance in Bacteria,-0.1517567092073682,0.0258898282229417
61,Antimicrobial Peptides and Activities,0.0936906323195392,-0.139173767353556
62,Antimicrobial Resistance in Staphylococcus,-0.6435578721559233,-0.4709999993406343
63,"Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes",-0.2675699005690325,-0.5990776078351117
64,Approximation Theory and Sequence Spaces,-0.5915024126751954,0.6836426534857034
65,Aquaculture disease management and microbiota,0.4772833251167914,-0.7623889998212556
66,Aquatic Ecosystems and Biodiversity,-0.5453215614294826,-0.7556249643329678
67,Aquatic Invertebrate Ecology and Behavior,0.2106627967481318,0.8257379020802869
68,Architecture and Computational Design,0.851227588484058,0.4761067495325625
69,Art Education and Development,-0.0273586369658188,0.0563159457373916
70,Artificial Intelligence in Games,-0.008295412324537,-0.0595346273990619
71,Artificial Intelligence in Healthcare and Education,-0.0023478262223157,-0.0494810705259543
72,Artificial Intelligence in Law,-0.0204422772135714,-0.0586760383413798
73,Asphalt Pavement Performance Evaluation,-0.5350025410958069,-0.6777809390831048
74,Assistive Technology in Communication and Mobility,-0.3966756417049911,-0.8669166579562587
75,Astrophysics and Star Formation Studies,0.3436984076521326,-0.912764372157984
76,Attachment and Relationship Dynamics,-0.1969855566474509,-0.6553519522819625
77,Attention Deficit Hyperactivity Disorder,-0.1922175323034438,-0.4804947659351432
78,"Auditing, Earnings Management, Governance",-0.152582478852345,-0.0046893670614847
79,Authorship Attribution and Profiling,0.041993687954395,-0.000233253977118
80,Autism Spectrum Disorder Research,0.0049488825621228,-0.370737309996283
81,Autonomous Vehicle Technology and Safety,0.040437584256699,0.0164176139462474
82,BIM and Construction Integration,0.0926651514396221,0.0237574074301628
83,Bacterial Genetics and Biotechnology,0.4596896368718369,-0.8608328329940299
84,Bacterial Identification and Susceptibility Testing,0.9213612973537608,0.1698703728378622
85,Bacterial Infections and Vaccines,0.8889529010433385,0.1265833540089948
86,Bacteriophages and microbial interactions,0.0059623473529862,0.0772768212040889
87,"Balance, Gait, and Falls Prevention",-0.8259607297669976,0.4011485369432522
88,Banana Cultivation and Research,-0.3641559232560857,-0.8643585909330332
89,Bayesian Methods and Mixture Models,0.054612147799861,-0.043985986088529
90,Bayesian Modeling and Causal Inference,0.0108870478849635,-0.1343307155458894
91,Behavioral and Psychological Studies,0.799705249633264,-0.4714777853385867
92,Biblical Studies and Interpretation,-0.898641079924288,-0.2061510547243977
93,Big Data Technologies and Applications,0.0567194487656787,0.0502072444020399
94,Biochemical Analysis and Sensing Techniques,0.1317775973130014,-0.5251043905101881
95,Biochemical and Molecular Research,-0.489876194875715,-0.7611341493482363
96,Biochemical and Structural Characterization,-0.6314514954063417,-0.2187063318344111
97,Bioenergy crop production and management,0.4581429067779561,0.4629389382675434
98,Biofuel production and bioconversion,0.7873661701017822,0.3801581419366637
99,Bioinformatics and Genomic Networks,-0.0489930867863828,-0.0002260361915085
100,Biomedical Text Mining and Ontologies,0.0113934990527637,-0.0305738076301046
101,Biomedical and Engineering Education,-0.0291746970281422,-0.0116751901808552
102,Bipolar Disorder and Treatment,-0.0782023568255968,-0.1421245259866446
103,Black Holes and Theoretical Physics,-0.0558509700614424,0.1221354450517588
104,Bladder and Urothelial Cancer Treatments,0.8324859620872735,0.3365803968331747
105,Blind Source Separation Techniques,0.1487253342784913,-0.0624135981046738
106,Blood groups and transfusion,-0.4396305052576763,0.8863731661803022
107,Bone health and treatments,-0.9055707979242664,0.2565025252014972
108,Brain Tumor Detection and Classification,0.0324198087043201,-0.0093889236157732
109,Bryophyte Studies and Records,-0.7523796979706195,-0.4732787348493801
110,Building Energy and Comfort Optimization,-0.0786485506517514,-0.0913224173706213
111,Business Process Modeling and Analysis,-0.022549573491645,-0.0285100974228737
112,CCD and CMOS Imaging Sensors,-0.031714074783973,-0.0737124206660703
113,COVID-19 diagnosis using AI,-0.0323729121245387,-0.042083701808172
114,CRISPR and Genetic Engineering,0.7185725780382456,0.5257201499063276
115,Caching and Content Delivery,0.0713048475424095,-0.0315248168089298
116,Calcium Carbonate Crystallization and Inhibition,-0.0722587729915168,0.0236092812087974
117,Cancer and biochemical research,0.7775599521370281,-0.3694290479067447
118,Cancer therapeutics and mechanisms,0.2712140629149328,-0.859662454334834
119,Cancer-related Molecular Pathways,-0.4352755285508499,0.658335972166501
120,Cancer-related molecular mechanisms research,0.0067720517797594,0.0314633979288015
121,Carbohydrate Chemistry and Synthesis,0.7401770099309587,-0.4168363545710702
122,Carbon dioxide utilization in catalysis,-0.3931222655399868,0.7254353114080179
123,Cardiac pacing and defibrillation studies,0.6759814744420014,0.628245496527062
124,Cardiomyopathy and Myosin Studies,-0.8391342939650737,-0.5185934131513031
125,"Categorization, perception, and language",-0.0421781975435237,-0.1990132299893159
126,Cell Image Analysis Techniques,-0.006706600201338,0.0413254846043724
127,Cellular and Composite Structures,0.2296216877292049,0.4797194400957217
128,Cerebral Palsy and Movement Disorders,-0.7889856565164428,0.564193836225983
129,Cerebrospinal fluid and hydrocephalus,-0.6906177451678542,-0.7258458905474406
130,Chaos control and synchronization,-0.0737582364922158,0.9530098898083332
131,Chaos-based Image/Signal Encryption,-0.4429527574649859,0.840325694830847
132,Chemical Analysis and Environmental Impact,-0.7678762757010575,0.6252744008541533
133,Chemical Synthesis and Analysis,-0.2582064765001573,0.2391678118243612
134,Chemokine receptors and signaling,0.0284688153061912,-0.8994479987522684
135,Child Development and Digital Technology,0.1068204768620822,-0.0807327911565808
136,Child and Adolescent Psychosocial and Emotional Development,0.4038627443113388,0.8664083868697044
137,Child and Animal Learning Development,0.0222714816476772,-0.143588887886082
138,Cholinesterase and Neurodegenerative Diseases,-0.5512317428818037,0.6938764591415213
139,Chromosomal and Genetic Variations,-0.0637915472767716,0.1034198610904623
140,Chronic Disease Management Strategies,-0.0957259791669645,0.0555983436094545
141,Cinema and Media Studies,0.7302321905727542,0.4786055455383757
142,Civil and Geotechnical Engineering Research,-0.7440141573818374,0.3164882650496121
143,Climate Change Policy and Economics,-0.9000738823785865,-0.415314864154563
144,Clinical Reasoning and Diagnostic Skills,0.0037657937812448,-0.1113069031332365
145,Clinical practice guidelines implementation,-0.0806802715594338,-0.0546961371606454
146,Cloud Computing and Resource Management,-0.0357552883349039,-0.0990033650110237
147,Cloud Data Security Solutions,-0.086870714499776,-0.0283720464235036
148,Coding theory and cryptography,0.0951748024771956,-0.8984032262841595
149,Cognitive Functions and Memory,0.5986575540113755,-0.734749925154727
150,Cognitive Science and Education Research,0.1728855481604128,-0.2236610288231299
151,Cognitive and developmental aspects of mathematical skills,-0.1638564018385173,-0.4634998882355329
152,Color perception and design,-0.6617121870756084,-0.5314659948597099
153,Complex Network Analysis Techniques,-0.0234483771653771,0.0096810746664109
154,Complex Systems and Time Series Analysis,-0.9529801718295896,-0.1723734830729105
155,Composite Material Mechanics,0.3960357461760377,0.3700205541294528
156,Composite Structure Analysis and Optimization,0.1474663078475196,0.5206294226834856
157,"Computability, Logic, AI Algorithms",0.0145645104792821,0.0072003028164208
158,Computational Drug Discovery Methods,-0.0025324442080851,-0.0394628565827855
159,Computational Physics and Python Applications,0.0225022071250488,-0.0877603059186863
160,Computational and Text Analysis Methods,0.0146335638068314,-0.0814508179867661
161,Congenital Diaphragmatic Hernia Studies,-0.8110514112812767,-0.1535015434286182
162,Consumer Behavior in Brand Consumption and Identification,0.548760602226288,0.6516988095081683
163,Context-Aware Activity Recognition Systems,0.1107673618556039,-0.0552919662509999
164,Coral and Marine Ecosystems Studies,-0.8522219262839551,-0.0717816289722651
165,Coronary Interventions and Diagnostics,0.5472149577926693,-0.6827390968461766
166,"Counseling, Therapy, and Family Dynamics",-0.8275927247606267,-0.3356373419505645
167,Creativity in Education and Neuroscience,-0.0655066781148478,0.0815850851844473
168,Crime Patterns and Interventions,-0.1997610686872573,0.9220052322810708
169,Crustacean biology and ecology,-0.8192294070636249,-0.2679382684701736
170,Cryptographic Implementations and Security,-0.7906828372223775,-0.6809314554521276
171,Cryptography and Data Security,0.7584932607728465,0.4925694516289745
172,Cultural Differences and Values,0.0145221623549287,-0.0966170150119296
173,Cutaneous Melanoma Detection and Management,-0.0078520070979233,-0.1197566657634872
174,Cystic Fibrosis Research Advances,0.812467327109047,-0.6276196696298203
175,Cytokine Signaling Pathways and Interactions,0.0744850191737953,0.0855571625608681
176,DNA Repair Mechanisms,0.4462333368886687,-0.9006429036534969
177,DNA and Nucleic Acid Chemistry,0.830050910479429,-0.3449651851188079
178,Dam Engineering and Safety,0.855771835786215,0.2269479212855884
179,Data Management and Algorithms,0.0815261859297267,-0.0267615996717261
180,Data Mining Algorithms and Applications,0.0532732933260181,-0.0911054523224007
181,Data Quality and Management,-0.0038409284841657,-0.0159662273044691
182,Data Visualization and Analytics,0.0703582050450317,-0.0437890741984223
183,Data-Driven Disease Surveillance,0.0588344129574991,-0.116670361125853
184,Death Anxiety and Social Exclusion,-0.2131122775391077,-0.6819680324878695
185,Deception detection and forensic psychology,0.1225162943265973,-0.0828302502786634
186,Decision-Making and Behavioral Economics,0.020610651497326,-0.1796797915022713
187,Dementia and Cognitive Impairment Research,0.063673785075218,0.0258150671344353
188,Demographic Trends and Gender Preferences,0.7962048168469177,-0.5363030615245841
189,Design Education and Practice,0.0593583840395163,-0.0597817540560012
190,Developmental Biology and Gene Regulation,-0.1127378235923134,0.1341040669679573
191,Diamond and Carbon-based Materials Research,0.6921392113266084,0.5948192505472445
192,Diatoms and Algae Research,-0.5469833452582641,0.8150800530912125
193,"Diet, Metabolism, and Disease",0.9027745875172356,-0.4227599242005339
194,Digital Accessibility for Disabilities,0.0929908543200298,-0.1089602443985868
195,Digital Communication and Language,0.0608084964841188,0.0585127282905416
196,Digital Games and Media,0.057187800819591,-0.1079191317007797
197,Digital Marketing and Social Media,0.0158638081306616,-0.1357635561329382
198,Digital Media Forensic Detection,-0.0229272258669876,-0.0004012698083305
199,Digital Mental Health Interventions,-0.0314398090279543,-0.0991119428170209
200,Digital Rights Management and Security,-0.0252926293745894,-0.0506565719180952
201,Digital Storytelling and Education,0.0787823966268002,-0.1348180280010384
202,Digital Transformation in Industry,0.1982322079833651,-0.1078716821720959
203,Digital and Cyber Forensics,-0.0119744510334516,0.0331818329336536
204,Digital literacy in education,-0.0632299808352968,-0.1615755394671227
205,Discourse Analysis in Language Studies,-0.6476785588082177,-0.6152479719821469
206,Distributed Sensor Networks and Detection Algorithms,0.1395283330411694,0.0337740162187348
207,Distributed and Parallel Computing Systems,0.1062605321640354,-0.0284128737336114
208,Diverse Scientific and Economic Studies,0.3622231158469379,0.7858170429313284
209,Domain Adaptation and Few-Shot Learning,0.0087811955724852,-0.0434325668898308
210,Drilling and Well Engineering,0.7703378622320567,-0.458650662377224
211,Dynamics and Control of Mechanical Systems,0.3410110616997698,0.0560632332833227
212,ECG Monitoring and Analysis,0.1038415073223892,-0.0643057932981795
213,EEG and Brain-Computer Interfaces,0.0495305420207371,-0.1038633313639199
214,EFL/ESL Teaching and Learning,-0.1201165031449808,0.0360582208011308
215,Eating Disorders and Behaviors,0.7839782868209306,0.339588757845941
216,Echinoderm biology and ecology,-0.5664090775169147,0.4564719994447331
217,Economic Growth and Productivity,-0.1390558535930403,-0.124334274282307
218,Economic Theory and Policy,0.618574142297785,0.666697319130774
219,Education and Technology Integration,0.9124583257369826,-0.3506996943140284
220,Educational Games and Gamification,-0.052448008737293,-0.0715677724750557
221,Educational Innovations and Challenges,-0.0693033151447718,-0.0387759046057971
222,Educational Technology and Assessment,0.33195666681425,0.7756790444031474
223,Elasticity and Material Modeling,0.359484473420927,0.3512005306171382
224,Electoral Systems and Political Participation,0.0175166341123871,-0.1065913486515462
225,Electric Power Systems and Control,-0.8280000924730626,-0.5808067324312102
226,Electromagnetic Simulation and Numerical Methods,-0.5382893144244695,0.7619588705614059
227,Electronic Health Records Systems,-0.4543547171078524,-0.7319519925774699
228,Electronic Packaging and Soldering Technologies,-0.920573315314807,0.0119659048915961
229,Embedded Systems Design Techniques,-0.8650323973884931,0.3087245772615082
230,Emergency and Acute Care Studies,-0.4612341534722463,0.6364990305136718
231,Emotion and Mood Recognition,0.0356083778472601,-0.061581723483412
232,Emotions and Moral Behavior,-0.4115882770796316,-0.7212818273721909
233,Empathy and Medical Education,-0.3903255871293247,-0.6896961807936386
234,Endometriosis Research and Treatment,-0.4230594343617586,0.9180150953171622
235,Energy Efficient Wireless Sensor Networks,0.1251680700600038,0.0014850502124504
236,Energy Load and Power Forecasting,0.0657473905311889,-0.0304323732390589
237,Environmental Chemistry and Analysis,0.3407081596106204,-0.7815067871801372
238,Environmental Engineering and Cultural Studies,0.8023847312442133,0.4672458385689254
239,Environmental Sustainability in Business,0.4978134170921365,-0.6244313769715316
240,Enzyme Catalysis and Immobilization,-0.7484318614055561,-0.3746433025101993
241,Enzyme Production and Characterization,0.1799166002374272,-0.9288067943806332
242,Enzyme Structure and Function,0.8244500578812293,-0.1606526196377408
243,Epigenetics and DNA Methylation,0.6715684338016452,0.4481325886095637
244,Erythropoietin and Anemia Treatment,0.971777331758625,-0.1783602624892772
245,Escherichia coli research studies,-0.6626351110346522,0.6713804286099574
246,Estrogen and related hormone effects,-0.8935781366253288,-0.0499181233457222
247,Ethics and Social Impacts of AI,0.0217787525475173,-0.069822408483166
248,European and International Law Studies,0.7774533945644494,0.6338379091849232
249,Evacuation and Crowd Dynamics,0.1099989394746561,-0.0007074758083225
250,Evaluation and Performance Assessment,0.2286411976674075,-0.8527112111473159
251,Evolution and Genetic Dynamics,-0.6570525840616382,0.5220935078698221
252,Evolution and Paleontology Studies,-0.949402466425696,0.0650826287741788
253,Evolutionary Algorithms and Applications,-0.1156174540439722,-0.1493230677028812
254,Evolutionary Game Theory and Cooperation,-0.024249542243399,-0.1463012328111657
255,Expert finding and Q&A systems,0.0394776312337518,-0.0686511540054204
256,Explainable Artificial Intelligence (XAI),-0.0015723563069688,-0.0645188349009373
257,Face Recognition and Perception,-0.1178704431801139,-0.2566888060645224
258,Face and Expression Recognition,0.137934193494216,-0.0325812331130512
259,Face recognition and analysis,0.0061688514183552,0.021708382934748
260,Family and Disability Support Research,-0.7761641359326543,-0.5887120877914712
261,Fatigue and fracture mechanics,0.9245295931374844,-0.2185915446162012
262,Fault Detection and Control Systems,0.0362920283230665,-0.0915383984948841
263,Ferroelectric and Negative Capacitance Devices,0.0077099770406882,-0.0650704035934778
264,"FinTech, Crowdfunding, Digital Finance",-0.0096786871799093,-0.0828225151743917
265,Financial Markets and Investment Strategies,-0.0859052112732224,-0.0496346254199667
266,Financial Reporting and Valuation Research,0.8508687112317587,0.1539055320547572
267,Fiscal Policy and Economic Growth,-1.0,-0.0209011191068409
268,Fish Ecology and Management Studies,-0.1766901507431068,0.7986829853520275
269,Flood Risk Assessment and Management,0.1581884994203459,-0.0028789596089158
270,Fluid Dynamics and Vibration Analysis,0.0973520119763672,0.5136101384802322
271,Food composition and properties,0.9261162482644508,-0.2999757279738575
272,Force Microscopy Techniques and Applications,0.3127959797044136,0.827336897789262
273,Forecasting Techniques and Applications,0.0829828130635267,-0.134864416016205
274,Forensic and Genetic Research,0.1860888382753954,-0.8887032493491966
275,Forest Insect Ecology and Management,0.7401701779644659,0.4093728105473492
276,Forest Management and Policy,0.1125451973105404,-0.0191888340304597
277,Forest ecology and management,-0.7637217804125761,0.2493083510659764
278,Formal Methods in Verification,-0.7433892361120092,0.6018164911306723
279,Fractal and DNA sequence analysis,-0.1036460052591266,0.1847451957456466
280,French Urban and Social Studies,0.804127732104228,-0.2579278851799503
281,Freshwater macroinvertebrate diversity and ecology,0.2364125843314926,0.9492486184035268
282,Fuel Cells and Related Materials,0.2119617871799518,-0.0041869671173146
283,Fullerene Chemistry and Applications,0.5661721201471576,0.6929334768016414
284,Functional Brain Connectivity Studies,0.939118802144194,-0.154542463732583
285,Fungal Biology and Applications,0.2684443182206364,0.8872221273294951
286,Fungal and yeast genetics research,0.299135835614374,-0.8353366928106022
287,Fuzzy Logic and Control Systems,0.1481541525398164,-0.0693950765226739
288,Gait Recognition and Analysis,0.1113092665926184,-0.1180713519839388
289,"Galaxies: Formation, Evolution, Phenomena",0.4742922476735223,0.742770835400725
290,Gamma-ray bursts and supernovae,-0.3001368141464394,-0.945029917442321
291,Gaze Tracking and Assistive Technology,-0.0302243539516042,-0.1684951792934101
292,Gender Roles and Identity Studies,0.0386742000430393,-0.2405669451570072
293,Gender Studies in Language,0.1338497312529611,-0.0410510821169886
294,"Gender, Feminism, and Media",-0.0516608553149944,0.0335789204481309
295,"Gender, Labor, and Family Dynamics",0.4553414822086244,-0.8278258928543892
296,Gene Regulatory Network Analysis,0.5521620663272856,0.8210421676881172
297,Gene expression and cancer classification,-0.2197164855220428,-0.0301446302567958
298,Generative Adversarial Networks and Image Synthesis,0.0230704601758939,-0.0154953917520818
299,Genetic Associations and Epidemiology,0.4406163003755895,-0.7602765895716936
300,Genetic Mapping and Diversity in Plants and Animals,0.4280317089933738,0.4922914677538034
301,Genetic and Environmental Crop Studies,-0.9165655977443448,0.191357375435839
302,Genetic and Kidney Cyst Diseases,0.2282640361529198,-0.9126545470668624
303,Genetic and phenotypic traits in livestock,-0.0752141063490148,-0.0783578571426466
304,Genetic diversity and population structure,0.1868624207449026,0.0675858688745475
305,Genetic factors in colorectal cancer,-0.1341303195907593,0.1295898521119223
306,"Genetics, Bioinformatics, and Biomedical Research",-0.8162467727816931,-0.0607496317585743
307,Genome Rearrangement Algorithms,-0.2114106585351557,0.0242868708487495
308,Genomic variations and chromosomal abnormalities,-0.3654096982898764,-0.9015107190922572
309,Genomics and Chromatin Dynamics,-0.0370453405374155,-0.0592228504398445
310,Genomics and Phylogenetic Studies,-0.049391678602023,0.0132135108155935
311,Genomics and Rare Diseases,-0.0565406910325437,0.0204677102689869
312,Geographic Information Systems Studies,0.0581830302142976,-0.0409790103153917
313,Geological and Geophysical Studies Worldwide,-0.4203918778709168,0.6317971468498794
314,Geological formations and processes,-0.2157308841229457,0.8407769514289175
315,Geology and Paleoclimatology Research,-0.2272672302093048,0.8720972475380457
316,Geophysical and Geoelectrical Methods,-0.6871614241736214,-0.563649921260754
317,Geotechnical Engineering and Analysis,-0.7696188002699731,0.3913955405700668
318,Geotechnical Engineering and Soil Mechanics,0.2341950293192862,0.4457193229645109
319,Geotechnical Engineering and Soil Stabilization,0.4767235188413048,0.5896747698392026
320,Geotechnical Engineering and Underground Structures,0.3299623308652356,0.3844511042578655
321,Glaucoma and retinal disorders,-0.6931231210843252,0.4431285644270923
322,Global Educational Policies and Reforms,-0.5711508468674508,0.5853836629581425
323,Globalization and Cultural Identity,0.8998359534886952,0.3411533973471204
324,Glycosylation and Glycoproteins Research,-0.1007949148492134,-0.1819402273960758
325,Graph Theory and Algorithms,0.0063138067071954,0.011708444110508
326,Green IT and Sustainability,-0.0377357725124131,-0.0219926457565457
327,Growth and nutrition in plants,-0.0743605445942901,-0.9306437096126552
328,Gut microbiota and health,-0.635849178022855,-0.2140812904728183
329,HIV Research and Treatment,0.7391547191609542,-0.6424946139888856
330,Hand Gesture Recognition Systems,0.0520440401552326,-0.0759608284576413
331,Handwritten Text Recognition Techniques,0.0524117405874651,-0.0289977688410635
332,Hate Speech and Cyberbullying Detection,0.0037527052308199,-0.0604906467304364
333,Health Literacy and Information Accessibility,-0.0430130683616431,-0.1639525040150251
334,Health disparities and outcomes,-0.8169357659226125,0.3003580322543755
335,Healthcare Decision-Making and Restraints,-0.4563483917399634,0.5962799940487521
336,"Healthcare cost, quality, practices",-0.0351082931916797,-0.010200632271669
337,Hearing Impairment and Communication,-0.1305774908059158,-0.3807336665038422
338,Hearing Loss and Rehabilitation,-0.8798525744886767,0.0136291719822235
339,Heat shock proteins research,-0.6736805659440538,0.3421055752634187
340,Helicobacter pylori-related gastroenterology studies,0.5497549314496125,-0.5444389811921495
341,Hepatitis B Virus Studies,0.0985613485294255,0.9108745729541646
342,Hepatitis C virus research,-0.669894670673733,-0.7727691125794337
343,Hepatitis Viruses Studies and Epidemiology,-0.2423883404032436,-0.8677855082669907
344,Hermeneutics and Narrative Identity,0.0806366814810774,-0.0595264117186508
345,High Altitude and Hypoxia,0.2582458343780358,-0.9550774013692892
346,History and advancements in chemistry,0.026658282492456,0.942395289187324
347,Horticultural and Viticultural Research,-0.1123275400017509,-0.956835759100045
348,Housing Market and Economics,0.0854041308108989,0.0128326251926281
349,Human Mobility and Location-Based Analysis,-0.0046088336403186,-0.0959110569040276
350,Human Motion and Animation,-0.0566162752340019,0.0134260318234878
351,Human Pose and Action Recognition,-0.001197699520877,-0.0359706453084503
352,Human-Automation Interaction and Safety,0.5454058530365339,0.7225994580519643
353,Hydrological Forecasting Using AI,0.1267063243826776,-0.0703552779696024
354,Identification and Quantification in Food,0.0371765343737302,-0.0148557080518543
355,Image Processing and 3D Reconstruction,0.1875280491708837,-0.1367674475117538
356,Image Retrieval and Classification Techniques,-0.020258615336846,-0.0318149522902734
357,Image and Video Quality Assessment,0.3357727243409972,0.8495372891152414
358,Imbalanced Data Classification Techniques,-0.1050453093726355,-0.1662204487483321
359,Indoor and Outdoor Localization Technologies,0.151470929523922,-0.967230389081878
360,Industrial Vision Systems and Defect Detection,0.0948446665328883,-0.0465032547136381
361,Infectious Diseases and Mycology,0.7403330875175972,-0.6909220348635495
362,Influenza Virus Research Studies,-0.9452891682995423,0.2418372803869506
363,Information Retrieval and Search Behavior,0.0323832265883663,-0.0454208059808847
364,Information Technology Governance and Strategy,-0.0116603864537012,-0.892186261518621
365,Information and Cyber Security,0.0880616418844986,-0.0857975952703569
366,Infrared Target Detection Methodologies,-0.173794729257327,-0.0830972173323633
367,Innovation and Knowledge Management,0.6158411758641502,-0.502237250999501
368,Innovative Human-Technology Interaction,-0.0791719356007719,-0.0047474151056252
369,Innovative Teaching and Learning Methods,-0.167717122262027,-0.0999224118927086
370,Insect Pheromone Research and Control,0.8595879997035796,0.1987719862923978
371,Insect Resistance and Genetics,-0.1446566514282892,0.8011986252223723
372,Insect and Arachnid Ecology and Behavior,-0.5861011364463031,0.7444651802231735
373,Insect and Pesticide Research,0.8554877669389352,-0.1277741733477475
374,Insect behavior and control techniques,0.6031923032730729,-0.7958464793031604
375,Insect symbiosis and bacterial influences,0.744872913143917,0.4493114662873135
376,Intellectual Property and Patents,0.0434010905571478,0.0253543186645774
377,Intelligent Tutoring Systems and Adaptive Learning,-0.0680407132676845,-0.083729515462725
378,Interactive and Immersive Displays,0.0556364428848046,-0.110921233600498
379,International Arbitration and Investment Law,0.5212100288627165,-0.8062665979277347
380,International Law and Human Rights,0.8602254107685854,-0.1024052805456634
381,International Relations and Foreign Policy,-0.0866424054529527,-0.2570928954610885
382,International Student and Expatriate Challenges,0.6970122216328531,0.4207158797105882
383,Internet Traffic Analysis and Secure E-voting,0.0898245882098826,-0.0714840238066774
384,Interpreting and Communication in Healthcare,-0.0685151695986681,-0.0656054633778444
385,Invertebrate Immune Response Mechanisms,0.163824945171699,0.9318003123579618
386,IoT and Edge/Fog Computing,0.0944648133283937,-0.125426584006936
387,IoT and GPS-based Vehicle Safety Systems,0.0266701079148796,0.0442781048098296
388,Ion Transport and Channel Regulation,-0.2625430031254762,0.7940487140182089
389,Ion channel regulation and function,-0.6164840370197086,0.5261677926207067
390,Iterative Learning Control Systems,-0.164102098407975,0.8765457192621127
391,Labor Movements and Unions,0.5069633275529299,0.7949137857404255
