focus_id,domain,display_community,focus_label,cluster_x,cluster_y,historical_size,historical_citations,hist_scored_papers,hist_mean_score,hist_max_score,hist_top_tail_score,hist_landmarks,recent_hist_size,prior_hist_size,future_papers,future_citations,future_mean_citations,future_landmarks,future_rgpm_top_tail,future_rgpm_mean,top_future_paper,top_future_year,top_future_citations,predicted_score,realized_score,growth_only_score,citation_only_score,prediction_eligible,realization_eligible,predicted_rank,realized_rank,is_hotspot,is_landmark_related,forecast_category
crispr::308,crispr,308,Escherichia coli research studies,-0.0505139494947999,0.0117713453956935,8.0,1705.0,3.0,0.11898516741833409,0.2613699667168141,0.2613699667168141,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8713235294117647,0.4607142857142857,0.5274422268907563,0.9380252100840336,True,False,39.0,,False,False,background
crispr::640,crispr,640,Nuclear Structure and Function,-0.0066061525661227,0.036749512521505,8.0,1420.0,1.0,0.6821936383895968,0.6821936383895968,0.6821936383895968,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8691386554621848,0.4607142857142857,0.5274422268907563,0.9301470588235294,True,False,40.0,,False,False,background
crispr::722,crispr,722,Plant tissue culture and regeneration,-0.045102501146004,-0.0061391790783713,8.0,1217.0,2.0,0.002990687213292792,0.3653183621038514,0.3653183621038514,0.0,3.0,4.0,6.0,389.0,64.83333333333333,0.0,0.0,0.0,Establishment of an<i>Agrobacterium</i>‐mediated genetic transformation and CRISPR/Cas9‐mediated targeted mutagenesis in Hemp (<i>Cannabis Sativa</i>L.),2021,150.0,0.8657142857142857,0.9269327731092437,0.9827993697478992,0.9201680672268907,True,True,41.0,11.0,False,False,background
crispr::707,crispr,707,Plant Pathogenic Bacteria Studies,-0.0558565401050739,0.0100963376416935,12.0,2186.0,2.0,0.2032769826521339,0.3338751081736566,0.3338751081736566,0.0,4.0,2.0,1.0,147.0,147.0,0.0,0.0,0.0,Engineering of rice varieties with enhanced resistances to both blast and bacterial blight diseases via CRISPR/Cas9,2021,147.0,0.8614775910364144,0.8859243697478991,0.9231092436974789,0.9474789915966386,True,False,42.0,,False,False,background
crispr::805,crispr,805,Research on Leishmaniasis Studies,0.0077196143557822,-0.0735515365902665,5.0,1417.0,1.0,0.4836051494075026,0.4836051494075026,0.4836051494075026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8613025210084033,0.4607142857142857,0.5211397058823529,0.9285714285714286,True,False,43.0,,False,False,background
crispr::357,crispr,357,Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities,-0.0032546319849904,-0.0054425304716807,8.0,1861.0,2.0,0.06637235878854857,0.2968025734789174,0.2968025734789174,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.860672268907563,0.4607142857142857,0.5274422268907563,0.9422268907563025,True,False,44.0,,False,False,background
crispr::228,crispr,228,DNA Repair Mechanisms,-0.0279468864769953,0.0221712154962017,27.0,5065.0,3.0,0.09619363012788514,0.2984965806678453,0.2984965806678453,0.0,2.0,15.0,2.0,444.0,222.0,0.0,0.0,0.0,Walking a tightrope: The complex balancing act of R-loops in genome stability,2022,235.0,0.859031279178338,0.915672268907563,0.9494747899159663,0.9716386554621849,True,True,45.0,22.0,False,False,background
crispr::945,crispr,945,Xenotransplantation and immune response,-0.0532638622187448,-0.0115845425335513,5.0,1375.0,2.0,0.034792078482982894,0.1456778758441901,0.1456778758441901,0.0,1.0,4.0,1.0,254.0,254.0,0.0,0.0,0.0,Design and testing of a humanized porcine donor for xenotransplantation,2023,254.0,0.8546638655462184,0.8921008403361343,0.9287289915966386,0.9264705882352942,True,False,46.0,,False,False,background
crispr::692,crispr,692,Photosynthetic Processes and Mechanisms,-0.0100697166773717,0.0001966840032807,16.0,2414.0,2.0,0.1728932171837551,0.2474645999866329,0.2474645999866329,0.0,4.0,4.0,1.0,19.0,19.0,0.0,0.0,0.0,Induce male sterility by CRISPR/Cas9-mediated mitochondrial genome editing in tobacco,2023,19.0,0.853109243697479,0.8765126050420169,0.9246848739495798,0.9537815126050421,True,False,47.0,,False,False,background
crispr::366,crispr,366,"Genetics, Aging, and Longevity in Model Organisms",-0.055028752501299,-0.0215210281289183,13.0,1791.0,2.0,0.005122038301893353,0.2363135185606697,0.2363135185606697,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8524434389140271,0.4607142857142857,0.5320115546218487,0.9401260504201681,True,False,48.0,,False,False,background
crispr::49,crispr,49,Anaerobic Digestion and Biogas Production,-0.0813773351775056,-0.0040542055048409,5.0,567.0,1.0,0.4337441444646905,0.4337441444646905,0.4337441444646905,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8522268907563024,0.4607142857142857,0.5211397058823529,0.8623949579831933,True,False,49.0,,False,False,background
crispr::751,crispr,751,Protist diversity and phylogeny,-0.038990334827854,-0.0180034936180919,11.0,1004.0,1.0,0.3444999146954005,0.3444999146954005,0.3444999146954005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8512337662337662,0.4607142857142857,0.5302783613445378,0.9096638655462185,True,False,50.0,,False,False,background
crispr::126,crispr,126,CAR-T cell therapy research,-0.0374333939049553,0.0026262464507198,42.0,16360.0,1.0,0.2011317222644754,0.2011317222644754,0.2011317222644754,0.0,21.0,16.0,16.0,2658.0,166.125,0.0,0.0,0.0,Genome-wide CRISPR screens of T cell exhaustion identify chromatin remodeling factors that limit T cell persistence,2022,341.0,0.8460784313725491,0.9342857142857143,0.953781512605042,0.9936974789915967,True,True,51.0,3.0,True,False,unexpected_realized
crispr::587,crispr,587,Microbial infections and disease research,-0.067614383936649,0.0328405999088733,6.0,293.0,2.0,0.0893349191941726,0.1779710296902845,0.1779710296902845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8454131652661064,0.4607142857142857,0.5238970588235293,0.8009453781512605,True,False,52.0,,False,False,background
crispr::928,crispr,928,Virus-based gene therapy research,-0.044038714362555,0.003950054372914,21.0,3775.0,2.0,0.027690135997966395,0.1566099992613409,0.1566099992613409,0.0,3.0,9.0,1.0,462.0,462.0,0.0,0.0,0.0,Therapeutic in vivo delivery of gene editing agents,2022,462.0,0.8443137254901959,0.8960084033613446,0.9270220588235294,0.9663865546218487,True,False,53.0,,False,False,background
crispr::583,crispr,583,Microbial Fuel Cells and Bioremediation,-0.0606851421672071,0.0253395051397162,5.0,318.0,1.0,0.3757346574368555,0.3757346574368555,0.3757346574368555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8440756302521009,0.4607142857142857,0.5211397058823529,0.8077731092436975,True,False,54.0,,False,False,background
crispr::711,crispr,711,Plant Stress Responses and Tolerance,-0.0227481680454923,0.0016276744252221,8.0,5428.0,1.0,0.0911834509885431,0.0911834509885431,0.0911834509885431,0.0,3.0,4.0,2.0,378.0,189.0,0.0,0.0,0.0,"Plant drought stress tolerance: understanding its physiological, biochemical and molecular mechanisms",2021,230.0,0.8378361344537814,0.9136134453781513,0.9350315126050419,0.9737394957983193,True,True,55.0,23.0,False,False,background
crispr::794,crispr,794,Renal and related cancers,-0.002048091976633,0.0069742481001163,6.0,1172.0,1.0,0.166496145555219,0.166496145555219,0.166496145555219,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8366036414565826,0.4607142857142857,0.5238970588235293,0.9180672268907563,True,False,56.0,,False,False,background
crispr::473,crispr,473,Insect symbiosis and bacterial influences,-0.0313384319243941,-0.0210779078537134,6.0,723.0,1.0,0.0818110595418761,0.0818110595418761,0.0818110595418761,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8288725490196078,0.4607142857142857,0.5238970588235293,0.8781512605042017,True,False,57.0,,False,False,background
crispr::305,crispr,305,Epigenetics and DNA Methylation,-0.0303272258738018,-0.0046081521243679,19.0,6838.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,844.0,844.0,0.0,0.0,0.0,DNA methylation: a historical perspective,2022,844.0,0.5063865546218488,0.9005042016806721,0.940546218487395,0.9789915966386554,True,False,58.0,,False,False,background
crispr::829,crispr,829,Single-cell and spatial transcriptomics,-0.0395350666324161,-0.0059346073843639,13.0,7786.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,812.0,270.6666666666667,0.0,0.0,0.0,Fate and State of Vascular Smooth Muscle Cells in Atherosclerosis,2021,305.0,0.5054621848739497,0.9229831932773108,0.9302258403361345,0.9831932773109243,True,True,59.0,15.0,False,False,background
crispr::749,crispr,749,Protein Degradation and Inhibitors,-0.029658339588641,0.0339517134945874,12.0,6291.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5038025210084035,0.4607142857142857,0.5311449579831933,0.976890756302521,True,False,60.0,,False,False,background
crispr::806,crispr,806,Retinal Development and Disorders,-0.0083265536582509,0.023050452503292,13.0,2312.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,99.0,49.5,0.0,0.0,0.0,Start codon disruption with CRISPR/Cas9 prevents murine Fuchs’ endothelial corneal dystrophy,2021,56.0,0.5028571428571429,0.9053781512605041,0.9699579831932772,0.9506302521008403,True,True,61.0,30.0,False,False,background
crispr::393,crispr,393,HIV Research and Treatment,-0.0281878804606771,-0.0042797722359915,12.0,2318.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5017857142857144,0.4607142857142857,0.5311449579831933,0.9516806722689075,True,False,62.0,,False,False,background
crispr::354,crispr,354,Genetic Mapping and Diversity in Plants and Animals,-0.0139167319617047,0.0088990193670138,10.0,3220.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,149.0,149.0,0.0,0.0,0.0,"Advances in genomic tools for plant breeding: harnessing DNA molecular markers, genomic selection, and genome editing",2024,149.0,0.5007563025210083,0.8860504201680672,0.9195378151260503,0.9611344537815126,True,False,63.0,,False,False,background
crispr::41,crispr,41,Algal biology and biofuel production,-0.0221121903810942,0.0265552868282751,11.0,2183.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5002100840336136,0.4607142857142857,0.5302783613445378,0.9464285714285714,True,False,64.0,,False,False,background
crispr::723,crispr,723,Plant-Microbe Interactions and Immunity,-0.062842271945755,-0.0118160170818104,9.0,3310.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,256.0,256.0,0.0,0.0,0.0,Loss of function of a DMR6 ortholog in tomato confers broad-spectrum disease resistance,2021,256.0,0.5001680672268908,0.8911344537815126,0.9229254201680672,0.9642857142857143,True,False,65.0,,False,False,background
crispr::318,crispr,318,Extracellular vesicles in disease,-0.0311626576756511,0.0172364305170173,9.0,2757.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,13.0,1461.0,112.38461538461539,0.0,0.0,0.0,A one-pot isothermal Cas12-based assay for the sensitive detection of microRNAs,2023,326.0,0.4995798319327731,0.9347058823529412,0.9858718487394957,0.9569327731092437,True,True,66.0,2.0,True,False,unexpected_realized
crispr::410,crispr,410,Hemoglobinopathies and Related Disorders,-0.0547461101336013,0.0210372511318766,8.0,3343.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,492.0,98.4,0.0,0.0,0.0,CRISPR–Cas9-mediated gene editing of the BCL11A enhancer for pediatric β0/β0 transfusion-dependent β-thalassemia,2022,170.0,0.4979411764705882,0.9273949579831934,0.9814600840336134,0.9653361344537815,True,True,67.0,9.0,True,False,unexpected_realized
crispr::0,crispr,0,3D Printing in Biomedical Research,-0.0470435835151938,0.0003051234384475,7.0,4192.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1539.0,769.5,0.0,0.0,0.0,Translational Applications of Hydrogels,2021,1047.0,0.49586134453781516,0.9220588235294117,0.9408088235294118,0.9695378151260504,True,True,68.0,17.0,False,False,background
crispr::355,crispr,355,Genetic Neurodegenerative Diseases,-0.0113289173429842,0.0019807378444912,8.0,1512.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.49533613445378155,0.4607142857142857,0.5274422268907563,0.9327731092436975,True,False,69.0,,False,False,background
crispr::160,crispr,160,Cellular transport and secretion,0.0018434960669261,-0.0175334015670882,7.0,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.49317226890756305,0.4607142857142857,0.5256302521008402,0.9359243697478992,True,False,70.0,,False,False,background
