id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community,community_label,display_label
https://openalex.org/W2025755006,1995,Defective B cell development and function in Btk-deficient mice,ipsc_reprogramming,Mice / Stem,41,0,,W2025755006,10.1016/1074-7613(95)90114-0,726,Immunodeficiency and Autoimmune Disorders,41,Mice / Stem,
https://openalex.org/W1970663543,1995,Perinatal lethality and blocked B-cell development in mice lacking the tyrosine kinase Syk,ipsc_reprogramming,Mice / Stem,41,0,,W1970663543,10.1038/378298a0,722,T-cell and B-cell Immunology,41,Mice / Stem,
https://openalex.org/W1886443720,1995,Lack of β-catenin affects mouse development at gastrulation,ipsc_reprogramming,Stem / Embryonic,5,0,,W1886443720,10.1242/dev.121.11.3529,709,Wnt/β-catenin signaling in development and cancer,2,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W2027586189,1995,Inflammatory Bowel Disease and Adenomas in Mice Expressing a Dominant Negative N-Cadherin,ipsc_reprogramming,Stem / Embryonic,5,0,,W2027586189,10.1126/science.270.5239.1203,668,Wnt/β-catenin signaling in development and cancer,2,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W1990402565,1995,"Targeted disruption of the surfactant protein B gene disrupts surfactant homeostasis, causing respiratory failure in newborn mice.",ipsc_reprogramming,Surfactant / Pulmonary,13,0,,W1990402565,10.1073/pnas.92.17.7794,639,Neonatal Respiratory Health Research,13,Surfactant / Pulmonary,
https://openalex.org/W2086745302,1995,Targeted disruption of the GATA3 gene causes severe abnormalities in the nervous system and in fetal liver haematopoiesis,ipsc_reprogramming,Stem / Embryonic,3,0,,W2086745302,10.1038/ng0995-40,633,Epigenetics and DNA Methylation,3,Stem / Embryonic,
https://openalex.org/W2058713776,1995,Regulation of blood pressure by the type 1A angiotensin II receptor gene.,ipsc_reprogramming,Mice / Stem,41,0,,W2058713776,10.1073/pnas.92.8.3521,609,Renin-Angiotensin System Studies,41,Mice / Stem,
https://openalex.org/W2016791091,1995,Different phenotypes for mice deficient in either activins or activin receptor type II,ipsc_reprogramming,Mice / Stem,41,0,,W2016791091,10.1038/374356a0,592,Genetic Syndromes and Imprinting,41,Mice / Stem,
https://openalex.org/W2043385322,1995,Desensitized states prolong GABAA channel responses to brief agonist pulses,ipsc_reprogramming,Receptor / Postsynaptic,84,0,,W2043385322,10.1016/0896-6273(95)90075-6,589,Neuroscience and Neuropharmacology Research,84,Receptor / Postsynaptic,
https://openalex.org/W2010348699,1995,Absence of yolk sac hematopoiesis from mice with a targeted disruption of the scl gene.,ipsc_reprogramming,Stem / Embryonic,3,0,,W2010348699,10.1073/pnas.92.15.7075,578,Animal Genetics and Reproduction,3,Stem / Embryonic,
https://openalex.org/W2054847530,1995,Mice deficient in cystathionine beta-synthase: animal models for mild and severe homocyst(e)inemia.,ipsc_reprogramming,Mice / Stem,41,0,,W2054847530,10.1073/pnas.92.5.1585,572,Folate and B Vitamins Research,41,Mice / Stem,
https://openalex.org/W2022123949,1995,"Expression cloning of cardiotrophin 1, a cytokine that induces cardiac myocyte hypertrophy.",ipsc_reprogramming,Stem / Embryonic,5,0,,W2022123949,10.1073/pnas.92.4.1142,558,Viral Infectious Diseases and Gene Expression in Insects,2,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W1996302902,1995,Loss of Apc heterozygosity and abnormal tissue building in nascent intestinal polyps in mice carrying a truncated Apc gene.,ipsc_reprogramming,Stem / Embryonic,5,0,,W1996302902,10.1073/pnas.92.10.4482,558,Genetic factors in colorectal cancer,2,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W2108609254,1995,Targeted disruption of the housekeeping gene encoding glucose 6‐phosphate dehydrogenase (G6PD): G6PD is dispensable for pentose synthesis but essential for defense against oxidative stress.,ipsc_reprogramming,Stem / Pluripotent,193,0,,W2108609254,10.1002/j.1460-2075.1995.tb00205.x,553,Neonatal Health and Biochemistry,193,Stem / Pluripotent,
https://openalex.org/W2075240053,1995,Male mice defective in the DNA mismatch repair gene PMS2 exhibit abnormal chromosome synapsis in meiosis,ipsc_reprogramming,Stem / Embryonic,5,0,,W2075240053,10.1016/0092-8674(95)90318-6,533,Genetic factors in colorectal cancer,2,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W2073885973,1995,A targeted mutation in the mouse E-cadherin gene results in defective preimplantation development.,ipsc_reprogramming,Mice / Stem,41,0,,W2073885973,10.1073/pnas.92.3.855,503,Wnt/β-catenin signaling in development and cancer,41,Mice / Stem,
https://openalex.org/W2003590292,1995,Studies of group B streptococcal infection in mice deficient in complement component C3 or C4 demonstrate an essential role for complement in both innate and acquired immunity.,ipsc_reprogramming,Complement / Immunity,10,0,,W2003590292,10.1073/pnas.92.25.11490,503,Neonatal and Maternal Infections,10,Complement / Immunity,
https://openalex.org/W1981149320,1995,Chromosome engineering in mice,ipsc_reprogramming,Mice / Stem,41,0,,W1981149320,10.1038/378720a0,476,Pluripotent Stem Cells Research,41,Mice / Stem,
https://openalex.org/W2042512150,1995,Mouse models of Tay–Sachs and Sandhoff diseases differ in neurologic phenotype and ganglioside metabolism,ipsc_reprogramming,Mice / Stem,41,0,,W2042512150,10.1038/ng1095-170,473,Lysosomal Storage Disorders Research,41,Mice / Stem,
https://openalex.org/W2120297737,1995,Evidence for Involvement of Activin A and Bone Morphogenetic Protein 4 in Mammalian Mesoderm and Hematopoietic Development,ipsc_reprogramming,Stem / Embryonic,3,0,,W2120297737,10.1128/mcb.15.1.141,456,Renal and related cancers,11,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W1705862960,1995,Lymphotoxin-α-deficient mice. Effects on secondary lymphoid organ development and humoral immune responsiveness,ipsc_reprogramming,Immune / Mice,12,0,,W1705862960,10.4049/jimmunol.155.4.1685,434,Immunotoxicology and immune responses,12,Immune / Mice,
https://openalex.org/W1969883008,1995,Analysis of transcription and estrogen insensitivity in the female mouse after targeted disruption of the estrogen receptor gene.,ipsc_reprogramming,Stem / Germ,8,0,,W1969883008,10.1210/mend.9.11.8584021,429,Estrogen and related hormone effects,8,Stem / Germ,
https://openalex.org/W2135668873,1995,In vitro differentiation of embryonic stem cells into glial cells and functional neurons,ipsc_reprogramming,Stem / Embryonic,3,0,,W2135668873,10.1242/jcs.108.10.3181,422,Pluripotent Stem Cells Research,11,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W2012528572,1995,Ulcerative colitis and adenocarcinoma of the colon in Gαi2-deficient mice,ipsc_reprogramming,Sub / Mice,36,0,,W2012528572,10.1038/ng0695-143,410,Genetic factors in colorectal cancer,36,Sub / Mice,
https://openalex.org/W2007771316,1995,Increased susceptibility to ultraviolet-B and carcinogens of mice lacking the DNA excision repair gene XPA,ipsc_reprogramming,Mice / Stem,41,0,,W2007771316,10.1038/377169a0,406,DNA Repair Mechanisms,41,Mice / Stem,
https://openalex.org/W2079749432,1995,Defective antigen receptor-mediated proliferation of B and T cells in the absence of Vav,ipsc_reprogramming,Mice / Stem,41,0,,W2079749432,10.1038/374467a0,403,Immunodeficiency and Autoimmune Disorders,41,Mice / Stem,
https://openalex.org/W2164704209,1995,An enhancer deletion affects both H19 and Igf2 expression.,ipsc_reprogramming,Stem / Somatic,146,0,,W2164704209,10.1101/gad.9.17.2079,398,Genetic Syndromes and Imprinting,146,Stem / Somatic,
https://openalex.org/W2074249987,1995,Defective signalling through the T- and B-cell antigen receptors in lymphoid cells lacking the vav proto-oncogene,ipsc_reprogramming,Mice / Stem,41,0,,W2074249987,10.1038/374470a0,397,Immunotherapy and Immune Responses,41,Mice / Stem,
https://openalex.org/W2034776372,1995,"Effects of Disruption of The Plasminogen Gene on Thrombosis, Growth, and Health in Mice",ipsc_reprogramming,Stem / Embryonic,3,0,,W2034776372,10.1161/01.cir.92.9.2585,392,Protease and Inhibitor Mechanisms,3,Stem / Embryonic,
https://openalex.org/W2318559441,1995,Development of human T and natural killer cells,ipsc_reprogramming,Mice / Stem,41,0,,W2318559441,10.1182/blood.v85.10.2654.bloodjournal85102654,372,Immune Cell Function and Interaction,41,Mice / Stem,
https://openalex.org/W2024418426,1995,Resistance to fever induction and impaired acute-phase response in interleukin-1β-deficient mice,ipsc_reprogramming,Mice / Deficient,34,0,,W2024418426,10.1016/1074-7613(95)90154-x,367,Immune Response and Inflammation,34,Mice / Deficient,
https://openalex.org/W2290826747,1995,Development of hematopoietic cells lacking transcription factor GATA-1,ipsc_reprogramming,Stem / Embryonic,3,0,,W2290826747,10.1242/dev.121.1.163,361,Epigenetics and DNA Methylation,3,Stem / Embryonic,
https://openalex.org/W1982555416,1995,Differentiation of pluripotent embryonic stem cells into the neuronal lineage in vitro gives rise to mature inhibitory and excitatory neurons,ipsc_reprogramming,Stem / Embryonic,3,0,,W1982555416,10.1016/0925-4773(95)00446-8,358,Neuroscience and Neural Engineering,11,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W2135988206,1995,"Mixed explicit/implicit time integration of coupled aeroelastic problems: Three‐field formulation, geometric conservation and distributed solution",ipsc_reprogramming,Computational / Mathematics,17,0,,W2135988206,10.1002/fld.1650211004,344,Computational Fluid Dynamics and Aerodynamics,17,Computational / Mathematics,
https://openalex.org/W1551925364,1995,Mice lacking glial fibrillary acidic protein display astrocytes devoid of intermediate filaments but develop and reproduce normally.,ipsc_reprogramming,Mice / Stem,41,0,,W1551925364,10.1002/j.1460-2075.1995.tb07147.x,335,Neurological diseases and metabolism,41,Mice / Stem,
https://openalex.org/W2104187048,1995,CD19 Antigen in Leukemia and Lymphoma Diagnosis and Immunotherapy,ipsc_reprogramming,Cd19 / Immunotherapy,18,0,,W2104187048,10.3109/10428199509059636,324,Toxin Mechanisms and Immunotoxins,18,Cd19 / Immunotherapy,
https://openalex.org/W2035912798,1995,Capturing genes encoding membrane and secreted proteins important for mouse development.,ipsc_reprogramming,Mice / Stem,41,0,,W2035912798,10.1073/pnas.92.14.6592,320,Axon Guidance and Neuronal Signaling,41,Mice / Stem,
https://openalex.org/W1995362186,1995,Papillary cystic and solid tumors of the pancreas: A pancreatic embryonic tumor? Studies of three cases and cumulative review of the world's literature,ipsc_reprogramming,Pancreatic / Tumor,19,0,,W1995362186,10.1016/s0039-6060(05)80271-5,316,Pancreatic and Hepatic Oncology Research,19,Pancreatic / Tumor,
https://openalex.org/W2016591994,1995,Impaired expansion of mouse B cell progenitors lacking Btk,ipsc_reprogramming,Mice / Stem,41,0,,W2016591994,10.1016/1074-7613(95)90115-9,306,Immunodeficiency and Autoimmune Disorders,41,Mice / Stem,
https://openalex.org/W2012354624,1995,"Severe hypertriglyceridemia, reduced high density lipoprotein, and neonatal death in lipoprotein lipase knockout mice. Mild hypertriglyceridemia with impaired very low density lipoprotein clearance in heterozygotes.",ipsc_reprogramming,Stem / Embryonic,3,0,,W2012354624,10.1172/jci118319,303,Lipid metabolism and disorders,3,Stem / Embryonic,
https://openalex.org/W2063636969,1995,Transcription factor GATA-1 permits survival and maturation of erythroid precursors by preventing apoptosis.,ipsc_reprogramming,Stem / Embryonic,3,0,,W2063636969,10.1073/pnas.92.21.9623,302,RNA modifications and cancer,3,Stem / Embryonic,
https://openalex.org/W2072823316,1995,Immune Defence in Mice Lacking Type I and/or Type II Interferon Receptors,ipsc_reprogramming,Il-4 / Mice,1,0,,W2072823316,10.1111/j.1600-065x.1995.tb00090.x,301,interferon and immune responses,1,Il-4 / Mice,
https://openalex.org/W2072984471,1995,Defective T-cell receptor signalling and positive selection of Vav-deficient CD4+CDS+thymocytes,ipsc_reprogramming,Mice / Stem,41,0,,W2072984471,10.1038/374474a0,300,T-cell and B-cell Immunology,41,Mice / Stem,
https://openalex.org/W2154554979,1995,Supporting dynamic data structures on distributed-memory machines,ipsc_reprogramming,Memory / Distributed,23,0,,W2154554979,10.1145/201059.201065,285,Parallel Computing and Optimization Techniques,23,Memory / Distributed,
https://openalex.org/W2021334241,1995,A Review of the Preclinical Pharmacology of Tiagabine: A Potent and Selective Anticonvulsant GABA Uptake Inhibitor,ipsc_reprogramming,Tiagabine / Pharmacology,26,0,,W2021334241,10.1111/j.1528-1157.1995.tb02576.x,276,Neuroscience and Neuropharmacology Research,26,Tiagabine / Pharmacology,
https://openalex.org/W1898918895,1995,Targeted mutagenesis of the transcription factor GATA-4 gene in mouse embryonic stem cells disrupts visceral endoderm differentiation in vitro,ipsc_reprogramming,Stem / Embryonic,3,0,,W1898918895,10.1242/dev.121.11.3877,275,Congenital heart defects research,11,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W1547715367,1995,Interleukin-8 induces rapid mobilization of hematopoietic stem cells with radioprotective capacity and long-term myelolymphoid repopulating ability,ipsc_reprogramming,Stem / Hematopoietic,27,0,,W1547715367,10.1182/blood.v85.8.2269.bloodjournal8582269,272,Hematopoietic Stem Cell Transplantation,27,Stem / Hematopoietic,
https://openalex.org/W2027233329,1995,Delayed Mammary Tumor Progression in Muc-1 Null Mice,ipsc_reprogramming,Mammary / Tumor,28,0,,W2027233329,10.1074/jbc.270.50.30093,271,Glycosylation and Glycoproteins Research,28,Mammary / Tumor,
https://openalex.org/W2021002193,1995,Structural and Functional Properties of the TRK Family of Neurotrophin Receptors,ipsc_reprogramming,Trk / Structural,29,0,,W2021002193,10.1111/j.1749-6632.1995.tb26693.x,269,Nerve injury and regeneration,29,Trk / Structural,
https://openalex.org/W2042289885,1995,The POU domain transcription factor Brn-2 is required for the determination of specific neuronal lineages in the hypothalamus of the mouse.,ipsc_reprogramming,Element / Stem,191,0,,W2042289885,10.1101/gad.9.24.3109,265,"Birth, Development, and Health",191,Element / Stem,
https://openalex.org/W1994633217,1995,Knockout of the mouse apolipoprotein B gene results in embryonic lethality in homozygotes and protection against diet-induced hypercholesterolemia in heterozygotes.,ipsc_reprogramming,Mice / Stem,41,0,,W1994633217,10.1073/pnas.92.5.1774,265,"Cancer, Lipids, and Metabolism",41,Mice / Stem,
https://openalex.org/W2149190378,1995,<i>goosecoid</i> is not an essential component of the mouse gastrula organizer but is required for craniofacial and rib development,ipsc_reprogramming,Stem / Pluripotent,195,0,,W2149190378,10.1242/dev.121.9.3005,261,Developmental Biology and Gene Regulation,195,Stem / Pluripotent,
https://openalex.org/W2059028264,1995,Mice devoid of the glial fibrillary acidic protein develop normally and are susceptible to scrapie prions,ipsc_reprogramming,Mice / Stem,41,0,,W2059028264,10.1016/0896-6273(95)90238-4,257,Prion Diseases and Protein Misfolding,41,Mice / Stem,
https://openalex.org/W2000774201,1995,A site–directed chromosomal translocation induced in embryonic stem cells by Cre-loxP recombination,ipsc_reprogramming,Mice / Stem,41,0,,W2000774201,10.1038/ng0495-376,256,CRISPR and Genetic Engineering,41,Mice / Stem,
https://openalex.org/W2050168475,1995,Normal plasma lipoproteins and fertility in gene-targeted mice homozygous for a disruption in the gene encoding very low density lipoprotein receptor.,ipsc_reprogramming,Mice / Stem,41,0,,W2050168475,10.1073/pnas.92.18.8453,255,Adipose Tissue and Metabolism,41,Mice / Stem,
https://openalex.org/W2128628585,1995,"Lack of beta 1 integrin gene in embryonic stem cells affects morphology, adhesion, and migration but not integration into the inner cell mass of blastocysts.",ipsc_reprogramming,Stem / Embryonic,5,0,,W2128628585,10.1083/jcb.128.5.979,251,Cell Adhesion Molecules Research,2,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W2047843814,1995,High susceptibility to ultraviolet-induced carcinogenesis in mice lacking XPC,ipsc_reprogramming,Mice / Stem,41,0,,W2047843814,10.1038/377162a0,247,DNA Repair Mechanisms,41,Mice / Stem,
https://openalex.org/W2028945872,1995,Transgenic mice with targeted inactivation of the Col2 alpha 1 gene for collagen II develop a skeleton with membranous and periosteal bone but no endochondral bone.,ipsc_reprogramming,Mice / Stem,41,0,,W2028945872,10.1101/gad.9.22.2821,246,dental development and anomalies,41,Mice / Stem,
https://openalex.org/W2004379308,1995,Absence of the blood-clotting regulator thrombomodulin causes embryonic lethality in mice before development of a functional cardiovascular system.,ipsc_reprogramming,Stem / Embryonic,3,0,,W2004379308,10.1073/pnas.92.3.850,245,Blood Coagulation and Thrombosis Mechanisms,3,Stem / Embryonic,
https://openalex.org/W1965972240,1995,The murine N-ras gene is not essential for growth and development.,ipsc_reprogramming,Stem / Rna,1,0,,W1965972240,10.1073/pnas.92.5.1709,236,PI3K/AKT/mTOR signaling in cancer,122,Stem / Rna,Stem / Rna
https://openalex.org/W2128296694,1995,Novel retroviral vectors for efficient expression of the multidrug resistance (mdr-1) gene in early hematopoietic cells,ipsc_reprogramming,Stem / Dna,190,0,,W2128296694,10.1128/jvi.69.12.7541-7547.1995,233,Virus-based gene therapy research,190,Stem / Dna,
https://openalex.org/W1895784748,1995,Mice deficient in cellular retinoic acid binding protein II (CRABPII) or in both CRABPI and CRABPII are essentially normal,ipsc_reprogramming,Mice / Stem,41,0,,W1895784748,10.1242/dev.121.2.539,225,Retinoids in leukemia and cellular processes,41,Mice / Stem,
https://openalex.org/W2084562439,1995,Targeted Disruption of the Tyrosine Hydroxylase Locus Results in Severe Catecholamine Depletion and Perinatal Lethality in Mice,ipsc_reprogramming,Tyrosine / Tyrosine Hydroxylase,35,0,,W2084562439,10.1074/jbc.270.45.27235,223,Metabolism and Genetic Disorders,35,Tyrosine / Tyrosine Hydroxylase,
https://openalex.org/W2099715895,1995,Double-strand breaks at the target locus stimulate gene targeting in embryonic stem cells,ipsc_reprogramming,Mice / Stem,41,0,,W2099715895,10.1093/nar/23.24.5012,219,CRISPR and Genetic Engineering,41,Mice / Stem,
https://openalex.org/W2139728179,1995,A mutation in the epidermal growth factor receptor in waved-2 mice has a profound effect on receptor biochemistry that results in impaired lactation.,ipsc_reprogramming,Mice / Stem,41,0,,W2139728179,10.1073/pnas.92.5.1465,215,Growth Hormone and Insulin-like Growth Factors,41,Mice / Stem,
https://openalex.org/W2089083186,1995,Hippocampal long-term depression and depotentiation are defective in mice carrying a targeted disruption of the gene encoding the RI beta subunit of cAMP-dependent protein kinase.,ipsc_reprogramming,Mice / Stem,41,0,,W2089083186,10.1073/pnas.92.19.8851,211,Neuroscience and Neuropharmacology Research,41,Mice / Stem,
https://openalex.org/W2030167104,1995,"Design and Implementation of the ScaLAPACK LU, QR, and Cholesky Factorization Routines",ipsc_reprogramming,Factorization / Cholesky,38,0,,W2030167104,10.1155/1996/483083,211,Parallel Computing and Optimization Techniques,38,Factorization / Cholesky,
https://openalex.org/W2145182226,1995,Tissue non-specific alkaline phosphatase is expressed in both embryonic and extraembryonic lineages during mouse embryogenesis but is not required for migration of primordial germ cells,ipsc_reprogramming,Stem / Germ,8,0,,W2145182226,10.1242/dev.121.5.1487,210,Alkaline Phosphatase Research Studies,8,Stem / Germ,
https://openalex.org/W1686812758,1995,Multiple modifications in cis elements of the long terminal repeat of retroviral vectors lead to increased expression and decreased DNA methylation in embryonic carcinoma cells,ipsc_reprogramming,Stem / Dna,190,0,,W1686812758,10.1128/jvi.69.2.748-755.1995,209,Virus-based gene therapy research,190,Stem / Dna,
https://openalex.org/W2094921802,1995,Erythropoiesis and globin gene expression in mice lacking the transcription factor NF-E2.,ipsc_reprogramming,Stem / Embryonic,3,0,,W2094921802,10.1073/pnas.92.19.8690,207,RNA modifications and cancer,3,Stem / Embryonic,
https://openalex.org/W2059532010,1995,"Targeted disruption of vinculin genes in F9 and embryonic stem cells changes cell morphology, adhesion, and locomotion.",ipsc_reprogramming,Stem / Embryonic,3,0,,W2059532010,10.1073/pnas.92.20.9161,204,Cellular Mechanics and Interactions,11,Stem / Embryonic,Stem / Embryonic
https://openalex.org/W2142122391,1995,Presynaptic enhancement of inhibitory synaptic transmission by protein kinases A and C in the rat hippocampus in vitro,ipsc_reprogramming,Receptor / Postsynaptic,84,0,,W2142122391,10.1523/jneurosci.15-02-01249.1995,199,Neuroscience and Neuropharmacology Research,84,Receptor / Postsynaptic,
https://openalex.org/W2134120897,1995,Mild Dyslipidemia in Mice following Targeted Inactivation of the Hepatic Lipase Gene,ipsc_reprogramming,Mice / Stem,41,0,,W2134120897,10.1074/jbc.270.7.2974,199,Lipid metabolism and biosynthesis,41,Mice / Stem,
https://openalex.org/W2017651135,1995,Mice develop normally without the H1(0) linker histone.,ipsc_reprogramming,Mice / Stem,41,0,,W2017651135,10.1073/pnas.92.14.6434,183,Genomics and Chromatin Dynamics,41,Mice / Stem,
https://openalex.org/W1975486218,1995,The effects of 5-azacytidine and 5-azadeoxycytidine on chromosome structure and function: Implications for methylation-associated cellular processes,ipsc_reprogramming,Stem / Dna,190,0,,W1975486218,10.1016/0163-7258(94)00053-6,172,Epigenetics and DNA Methylation,190,Stem / Dna,
https://openalex.org/W2042714094,1995,"The cnidarian cnidocyte, a hightech cellular weaponry",ipsc_reprogramming,Cnidocyte / Weaponry,49,0,,W2042714094,10.1002/bies.950170411,170,Marine Invertebrate Physiology and Ecology,49,Cnidocyte / Weaponry,
https://openalex.org/W109176542,1995,Evidence for malignant transformation in acute myeloid leukemia at the level of early hematopoietic stem cells by cytogenetic analysis of CD34+ subpopulations,ipsc_reprogramming,Stem / Pluripotent,193,0,,W109176542,10.1182/blood.v86.8.2906.2906,155,Acute Myeloid Leukemia Research,193,Stem / Pluripotent,
https://openalex.org/W2010243546,1995,Cre-mediated site-specific translocation between nonhomologous mouse chromosomes.,ipsc_reprogramming,Mice / Stem,41,0,,W2010243546,10.1073/pnas.92.16.7376,146,CRISPR and Genetic Engineering,41,Mice / Stem,
https://openalex.org/W2011159069,1995,In vitro generation of hematopoietic stem cells from an embryonic stem cell line.,ipsc_reprogramming,Stem / Embryonic,3,0,,W2011159069,10.1073/pnas.92.16.7530,145,Pluripotent Stem Cells Research,3,Stem / Embryonic,
https://openalex.org/W2073242271,1995,Dual modulation of synaptic inhibition by distinct metabotropic glutamate receptors in the rat hippocampus.,ipsc_reprogramming,Receptor / Postsynaptic,84,0,,W2073242271,10.1113/jphysiol.1995.sp020717,143,Neuroscience and Neuropharmacology Research,84,Receptor / Postsynaptic,
https://openalex.org/W2146736041,1995,Interferon Regulatory Factor 1 Is Required for Mouse <i>Gbp</i> Gene Activation by Gamma Interferon,ipsc_reprogramming,Interferon / Regulatory,56,0,,W2146736041,10.1128/mcb.15.2.975,140,Cytokine Signaling Pathways and Interactions,56,Interferon / Regulatory,
https://openalex.org/W2038218988,1995,Mice lacking synaptophysin reproduce and form typical synaptic vesicles,ipsc_reprogramming,Mice / Synaptic,59,0,,W2038218988,10.1007/bf00318874,136,Cellular transport and secretion,59,Mice / Synaptic,
https://openalex.org/W2288466372,1995,Cloning and developmental expression analysis of the murine c-mer tyrosine kinase.,ipsc_reprogramming,Stem / Retinal,206,0,,W2288466372,,136,Phagocytosis and Immune Regulation,206,Stem / Retinal,
https://openalex.org/W1980723482,1995,Mice lacking all isoforms of retinoic acid receptor β develop normally and are susceptible to the teratogenic effects of retinoic acid,ipsc_reprogramming,Mice / Stem,41,0,,W1980723482,10.1016/0925-4773(95)00424-6,136,Retinoids in leukemia and cellular processes,41,Mice / Stem,
https://openalex.org/W1788821846,1995,Calcium channel involvement in GABAB receptor-mediated inhibition of GABA release in area CA1 of the rat hippocampus,ipsc_reprogramming,Receptor / Postsynaptic,84,0,,W1788821846,10.1152/jn.1995.74.1.43,129,Neuroscience and Neuropharmacology Research,84,Receptor / Postsynaptic,
https://openalex.org/W2130345901,1995,"apo B gene knockout in mice results in embryonic lethality in homozygotes and neural tube defects, male infertility, and reduced HDL cholesterol ester and apo A-I transport rates in heterozygotes.",ipsc_reprogramming,Mice / Stem,41,0,,W2130345901,10.1172/jci118269,125,"Birth, Development, and Health",41,Mice / Stem,
https://openalex.org/W1977100504,1995,Mouse model of human beta zero thalassemia: targeted deletion of the mouse beta maj- and beta min-globin genes in embryonic stem cells.,ipsc_reprogramming,Stem / Pluripotent,21,0,,W1977100504,10.1073/pnas.92.20.9259,124,Animal Genetics and Reproduction,21,Stem / Pluripotent,
https://openalex.org/W1888617844,1995,A large-scale gene-trap screen for insertional mutations in developmentally regulated genes in mice.,ipsc_reprogramming,Mice / Stem,41,0,,W1888617844,10.1093/genetics/139.2.889,121,CRISPR and Genetic Engineering,41,Mice / Stem,
https://openalex.org/W2441317223,1995,Targeted inactivation of the gene encoding the mouse alpha 2c-adrenoceptor homolog.,ipsc_reprogramming,Alpha / Encoding,65,0,,W2441317223,10.1016/s0026-895x(25)10044-8,120,Neuroendocrine regulation and behavior,65,Alpha / Encoding,
https://openalex.org/W1487575673,1995,Delta and mu enkephalins inhibit spontaneous GABA-mediated IPSCs via a cyclic AMP-independent mechanism in the rat hippocampus,ipsc_reprogramming,Receptor / Postsynaptic,84,0,,W1487575673,10.1523/jneurosci.15-01-00737.1995,119,Neuropeptides and Animal Physiology,84,Receptor / Postsynaptic,
