id,short_id,doi,title,year,cited_by_count,primary_topic,community,community_label,display_community,display_label,anchor_label,anchor_citer,reference_stub
https://openalex.org/W1988101725,W1988101725,10.1038/nature13579,Structural basis of PAM-dependent target DNA recognition by the Cas9 endonuclease,2014,1370,CRISPR and Genetic Engineering,28,Cas9 / Dna,,,,0,0
https://openalex.org/W2145782793,W2145782793,10.1093/bioinformatics/btu743,CRISPRdirect: software for designing CRISPR/Cas guide RNA with reduced off-target sites,2014,1364,CRISPR and Genetic Engineering,16,Off-Target / Cas9,,,,0,0
https://openalex.org/W2157205823,W2157205823,10.1093/nar/gku410,CHOPCHOP: a CRISPR/Cas9 and TALEN web tool for genome editing,2014,1318,CRISPR and Genetic Engineering,16,Off-Target / Cas9,,,,0,0
https://openalex.org/W2142515819,W2142515819,10.1126/science.1247997,Structures of Cas9 Endonucleases Reveal RNA-Mediated Conformational Activation,2014,1280,CRISPR and Genetic Engineering,28,Cas9 / Dna,,,,0,0
https://openalex.org/W2163248265,W2163248265,10.7554/elife.04766,Enhanced homology-directed human genome engineering by controlled timing of CRISPR/Cas9 delivery,2014,1242,CRISPR and Genetic Engineering,6,Editing / Cas9,,,,0,0
https://openalex.org/W1998356880,W1998356880,10.1073/pnas.1405500111,Optimized CRISPR/Cas tools for efficient germline and somatic genome engineering in <i>Drosophila</i>,2014,1198,CRISPR and Genetic Engineering,13,Cas9 / Editing,6.0,Cas9 / Editing,,0,0
https://openalex.org/W1996390333,W1996390333,10.1016/j.biotechadv.2014.12.006,The CRISPR/Cas9 system for plant genome editing and beyond,2014,1173,CRISPR and Genetic Engineering,17,Editing / Cas9,7.0,Editing / Cas9,,0,0
https://openalex.org/W2122563582,W2122563582,10.1038/nrg3686,A guide to genome engineering with programmable nucleases,2014,1172,CRISPR and Genetic Engineering,18,Cas9 / Off-Target,,,,0,0
https://openalex.org/W2154395280,W2154395280,10.1534/genetics.113.160713,Highly Specific and Efficient CRISPR/Cas9-Catalyzed Homology-Directed Repair in <i>Drosophila</i>,2014,1071,CRISPR and Genetic Engineering,13,Cas9 / Editing,6.0,Cas9 / Editing,,0,0
https://openalex.org/W1982831423,W1982831423,10.1016/j.cell.2014.01.027,Generation of Gene-Modified Cynomolgus Monkey via Cas9/RNA-Mediated Gene Targeting in One-Cell Embryos,2014,1039,CRISPR and Genetic Engineering,13,Cas9 / Editing,6.0,Cas9 / Editing,,0,0
https://openalex.org/W2164695230,W2164695230,10.1371/journal.pone.0098186,Efficient Mutagenesis by Cas9 Protein-Mediated Oligonucleotide Insertion and Large-Scale Assessment of Single-Guide RNAs,2014,994,CRISPR and Genetic Engineering,13,Cas9 / Editing,6.0,Cas9 / Editing,,0,0
https://openalex.org/W2077381938,W2077381938,10.1038/nbt.2889,Genome-wide binding of the CRISPR endonuclease Cas9 in mammalian cells.,2014,988,CRISPR and Genetic Engineering,30,Editing / Dna,,,,0,0
https://openalex.org/W1981185465,W1981185465,10.1038/nbt.3043,Exploiting CRISPR-Cas nucleases to produce sequence-specific antimicrobials,2014,967,CRISPR and Genetic Engineering,35,Editing / CRISPR-Cas9,,,,0,0
https://openalex.org/W2156319424,W2156319424,10.1038/nbt.2908,Dimeric CRISPR RNA-guided FokI nucleases for highly specific genome editing,2014,965,CRISPR and Genetic Engineering,38,Truncated Guide / Truncated,,,,0,0
https://openalex.org/W2140341433,W2140341433,10.1534/genetics.114.169730,Efficient Marker-Free Recovery of Custom Genetic Modifications with CRISPR/Cas9 in <i>Caenorhabditis elegans</i>,2014,950,CRISPR and Genetic Engineering,9,Editing / Elegans,,,,0,0
https://openalex.org/W2035420256,W2035420256,10.1016/j.cell.2014.11.052,Engineering Complex Synthetic Transcriptional Programs with CRISPR RNA Scaffolds,2014,945,CRISPR and Genetic Engineering,30,Editing / Dna,,,,0,0
https://openalex.org/W2062521268,W2062521268,10.1016/j.molcel.2014.03.011,CRISPR-Cas Systems: Prokaryotes Upgrade to Adaptive Immunity,2014,914,CRISPR and Genetic Engineering,1,CRISPR-Cas / Dna,,,,0,0
https://openalex.org/W2144134062,W2144134062,10.7554/elife.03401,Concerning RNA-guided gene drives for the alteration of wild populations,2014,914,CRISPR and Genetic Engineering,5,Drive / Drives,,,,0,0
https://openalex.org/W1981160614,W1981160614,10.1038/nbt.2909,Fusion of catalytically inactive Cas9 to FokI nuclease improves the specificity of genome modification,2014,846,CRISPR and Genetic Engineering,18,Cas9 / Off-Target,,,,0,0
https://openalex.org/W2098188264,W2098188264,10.1038/nm.3545,Modeling the mitochondrial cardiomyopathy of Barth syndrome with induced pluripotent stem cell and heart-on-chip technologies,2014,840,CRISPR and Genetic Engineering,23,Editing / Cas9,,,,0,0
https://openalex.org/W2163445749,W2163445749,10.1038/nmeth.2857,Efficient genome modification by CRISPR-Cas9 nickase with minimal off-target effects,2014,838,CRISPR and Genetic Engineering,13,Cas9 / Editing,6.0,Cas9 / Editing,,0,0
https://openalex.org/W2090211843,W2090211843,10.1038/nbt.3011,Sequence-specific antimicrobials using efficiently delivered RNA-guided nucleases,2014,796,CRISPR and Genetic Engineering,35,Editing / CRISPR-Cas9,,,,0,0
https://openalex.org/W2030994161,W2030994161,10.1038/nbt.2916,Genome-wide analysis reveals characteristics of off-target sites bound by the Cas9 endonuclease,2014,795,CRISPR and Genetic Engineering,30,Editing / Dna,,,,0,0
https://openalex.org/W2056512830,W2056512830,10.1038/nbt.3055,In vivo interrogation of gene function in the mammalian brain using CRISPR-Cas9,2014,794,CRISPR and Genetic Engineering,3,Cancer / Editing,,,,0,0
https://openalex.org/W2168740468,W2168740468,10.1111/pbi.12200,The <scp>CRISPR</scp>/<scp>C</scp>as9 system produces specific and homozygous targeted gene editing in rice in one generation,2014,791,CRISPR and Genetic Engineering,17,Editing / Cas9,7.0,Editing / Cas9,,0,0
https://openalex.org/W1966423273,W1966423273,10.1038/nprot.2014.157,Genome editing in rice and wheat using the CRISPR/Cas system,2014,790,CRISPR and Genetic Engineering,17,Editing / Cas9,7.0,Editing / Cas9,,0,0
https://openalex.org/W2119771879,W2119771879,10.1038/nature13589,CRISPR-mediated direct mutation of cancer genes in the mouse liver,2014,788,CRISPR and Genetic Engineering,3,Cancer / Editing,,,,0,0
https://openalex.org/W2737309984,W2737309984,,Crystal Structure of Cas9 in Complex with Guide RNA and Target DNA,2014,771,CRISPR and Genetic Engineering,28,Cas9 / Dna,,,,0,0
https://openalex.org/W1986405290,W1986405290,10.1104/pp.114.247577,Efficient Gene Editing in Tomato in the First Generation Using the Clustered Regularly Interspaced Short Palindromic Repeats/CRISPR-Associated9 System,2014,765,CRISPR and Genetic Engineering,17,Editing / Cas9,7.0,Editing / Cas9,,0,0
https://openalex.org/W1982873976,W1982873976,10.1038/nature13166,High-throughput screening of a CRISPR/Cas9 library for functional genomics in human cells,2014,761,CRISPR and Genetic Engineering,0,Cancer / Screening,4.0,Cancer / Screening,,0,0
https://openalex.org/W2017746652,W2017746652,10.1111/tpj.12554,Both <scp>CRISPR</scp>/<scp>C</scp>as‐based nucleases and nickases can be used efficiently for genome engineering in <i><scp>A</scp>rabidopsis thaliana</i>,2014,739,CRISPR and Genetic Engineering,17,Editing / Cas9,7.0,Editing / Cas9,,0,0
https://openalex.org/W2014639769,W2014639769,10.1126/science.1254445,Prevention of muscular dystrophy in mice by CRISPR/Cas9–mediated editing of germline DNA,2014,721,CRISPR and Genetic Engineering,2,Editing / Cas9,5.0,Editing / Cas9,,0,0
https://openalex.org/W2153552126,W2153552126,10.1038/nrmicro3279,Unravelling the structural and mechanistic basis of CRISPR–Cas systems,2014,720,CRISPR and Genetic Engineering,1,CRISPR-Cas / Dna,,,,0,0
https://openalex.org/W2055730063,W2055730063,10.1038/nbt.2925,Genome editing in the human malaria parasite Plasmodium falciparum using the CRISPR-Cas9 system,2014,704,CRISPR and Genetic Engineering,9,Editing / Elegans,,,,0,0
https://openalex.org/W1997281938,W1997281938,10.1038/nbt.3101,Genome-wide detection of DNA double-stranded breaks induced by engineered nucleases,2014,689,CRISPR and Genetic Engineering,16,Off-Target / Cas9,,,,0,0
https://openalex.org/W2140658947,W2140658947,10.1093/hmg/ddu125,"CRISPR/Cas9 for genome editing: progress, implications and challenges",2014,677,CRISPR and Genetic Engineering,13,Cas9 / Editing,6.0,Cas9 / Editing,,0,0
https://openalex.org/W1972759536,W1972759536,10.1038/nature13902,In vivo engineering of oncogenic chromosomal rearrangements with the CRISPR/Cas9 system,2014,660,CRISPR and Genetic Engineering,12,Cas9 / Chromosomal,,,,0,0
