paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,fold_id,S_w,S_w_oof,S_equal,RGPM,RGPM_v2,RGPM_simple,RGPM_v3_balanced,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM_mahalanobis_debug,B_z,RS_z,DeltaQ0_z,Uzzi_z,RTD_z,BurtIP_z,PDE_z,_v5_training_target,S_v5_oof,S_equal_v5_reference,v5_target_raw,v5_target
magnetic_properties_of_thin_films::https://openalex.org/W2071707306,Ultrathin metallic magnetic films: magnetic anisotropies and exchange interactions,magnetic_properties_of_thin_films,1993,"Atomic and Molecular Physics, and Optics",59358550,0,10,589.0,-1,0.4254219834024976,,0.5210922745494653,0.3976290442084465,0.0993742268309628,0.0993742268309628,0.0993742268309628,0.0993742268309628,0.3976290442084465,-0.3558816519269078,0.4552558787578706,0.8485992674479322,0.7618427768860889,1.0822963234628578,0.9356555773491616,-0.0452381001766247,-0.2448231004023578,0.5691847492443365,0.5887276954827945,0.3969465648854962,,0.5210922745494653,0.3976290442084465,0.3969465648854962
magnetic_properties_of_thin_films::https://openalex.org/W2076189826,Giant negative magnetoresistance in granular ferromagnetic systems (invited),magnetic_properties_of_thin_films,1993,"Atomic and Molecular Physics, and Optics",59358550,0,8,332.0,-1,-0.2393849869041836,,-0.4223789102631438,0.7278340330945913,0.7403487904333685,0.7403487904333685,0.7403487904333685,0.7403487904333685,0.7278340330945913,0.410679266271384,0.3296695241619845,1.226898688938162,-0.4992796098187848,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,-0.7255219757562181,-0.5627188099830583,0.6946564885496184,,-0.4223789102631438,0.7278340330945913,0.6946564885496184
magnetic_properties_of_thin_films::https://openalex.org/W2014741351,Giant magnetoresistance in spin-valve multilayers,magnetic_properties_of_thin_films,1994,"Atomic and Molecular Physics, and Optics",59358550,0,17,548.0,-1,-0.183267072278165,,-0.1959153178452382,0.3652753766362064,0.0,0.0,0.0,0.0,0.3652753766362064,-0.4009906091879724,0.4009906091879724,0.9297755119911824,-0.1326053583418567,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,0.4930489196921929,-0.5627188099830583,0.3511450381679389,,-0.1959153178452382,0.3652753766362064,0.3511450381679389
magnetic_properties_of_thin_films::https://openalex.org/W2036674468,Giant magnetoresistance of nanowires of multilayers,magnetic_properties_of_thin_films,1994,Materials Chemistry,63906206,0,5,411.0,-1,0.2459488267174049,,-0.4311282574594937,0.5139540627315387,0.3578945937170603,0.3578945937170603,0.3578945937170603,0.3578945937170603,0.5139540627315387,-0.1244063531997832,0.4823009469168435,2.711287923871552,-0.3901460244648893,-1.150349380376008,1.534120544352546,0.0,-1.2418667918433206,-0.619306769508776,-1.150349380376008,0.48854961832061067,,-0.4311282574594937,0.5139540627315387,0.48854961832061067
magnetic_properties_of_thin_films::https://openalex.org/W2050222000,Thousandfold Change in Resistivity in Magnetoresistive La-Ca-Mn-O Films,magnetic_properties_of_thin_films,1994,"Electronic, Optical and Magnetic Materials",59460990,0,6,4817.0,-1,0.3564269348348622,,0.0433413470283551,0.4089898740429736,0.7926049269080131,0.7926049269080131,0.7926049269080131,0.7926049269080131,0.4089898740429736,-0.3363653485290279,1.128970275437041,1.2151849443434668,-0.5811695259771573,0.5423862032454293,0.8396820373123298,-0.2857626038507949,-0.037462702885543,-0.6279947041691487,0.4537107255233711,0.4122137404580153,,0.0433413470283551,0.4089898740429736,0.4122137404580153
magnetic_properties_of_thin_films::https://openalex.org/W2056445553,Giant magnetoresistance in magnetic multilayered nanowires,magnetic_properties_of_thin_films,1994,"Atomic and Molecular Physics, and Optics",59358550,0,9,683.0,-1,-0.1961082215630525,,-0.2537062393879209,0.2692022721659669,0.0,0.0,0.0,0.0,0.2692022721659669,-0.5441069872195747,0.5441069872195747,0.9297755119911824,-0.0496019904464194,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,0.0055091009979774,-0.5627188099830583,0.29770992366412213,,-0.2537062393879209,0.2692022721659669,0.29770992366412213
magnetic_properties_of_thin_films::https://openalex.org/W1982064686,Perpendicular giant magnetoresistance of multilayered Co/Cu nanowires,magnetic_properties_of_thin_films,1995,"Atomic and Molecular Physics, and Optics",59358550,0,9,299.0,-1,-0.2549276139076574,,0.1586952197198431,0.3963941714003458,0.0,0.0,0.0,0.0,0.3963941714003458,-0.3594332724249948,0.3594332724249948,0.789143763199572,-0.0689179316599667,1.221285287375733,-0.3543495699459291,-0.0452381001766247,-0.1716200245238791,-0.1465129298501037,0.6762198068196724,0.3893129770992366,,0.1586952197198431,0.3963941714003458,0.3893129770992366
magnetic_properties_of_thin_films::https://openalex.org/W2060133815,Spin-Polarized Transport,magnetic_properties_of_thin_films,1995,"Atomic and Molecular Physics, and Optics",59358550,0,7,841.0,-1,-0.1692596624205797,,-0.1510444662016963,0.67745122252408,0.937237926923608,0.937237926923608,0.937237926923608,0.937237926923608,0.67745122252408,0.263457407727157,0.6737805191964509,1.7426079164728816,0.2847650164437241,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,0.3897745064114056,-0.5627188099830583,0.648854961832061,,-0.1510444662016963,0.67745122252408,0.648854961832061
magnetic_properties_of_thin_films::https://openalex.org/W2084838971,Layered magnetic structures: interlayer exchange coupling and giant magnetoresistance,magnetic_properties_of_thin_films,1995,"Atomic and Molecular Physics, and Optics",59358550,1,21,175.0,-1,-0.1827837647163734,,-0.1924563569620187,0.9970363052605582,2.493971892856889,2.493971892856889,2.493971892856889,2.493971892856889,0.9970363052605582,2.400128606608525,0.093843286248364,3.763479363905629,-0.1716200245238791,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,0.5562763120567522,-0.5627188099830583,0.9923664122137404,,-0.1924563569620187,0.9970363052605582,0.9923664122137404
magnetic_properties_of_thin_films::https://openalex.org/W2089131156,Tunnel-type GMR in metal-nonmetal granular alloy thin films,magnetic_properties_of_thin_films,1995,"Atomic and Molecular Physics, and Optics",59358550,0,8,322.0,-1,-0.1498076011318494,,-0.0770250785500348,0.6344776488021734,0.5499458202661567,0.5499458202661567,0.5499458202661567,0.5499458202661567,0.6344776488021734,0.1543022886406851,0.3956435316254715,1.2117979104070675,0.5370851597596246,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,0.6555900766571359,-0.5627188099830583,0.5954198473282443,,-0.0770250785500348,0.6344776488021734,0.5954198473282443
magnetic_properties_of_thin_films::https://openalex.org/W2156622745,Perpendicular Hot Electron Spin-Valve Effect in a New Magnetic Field Sensor: The Spin-Valve Transistor,magnetic_properties_of_thin_films,1995,"Atomic and Molecular Physics, and Optics",59358550,0,8,406.0,-1,-0.272452341106987,,-0.0769697642738395,0.6915287725364287,0.76426863106638,0.76426863106638,0.76426863106638,0.76426863106638,0.6915287725364287,0.3142514750778944,0.4500171559884856,1.0132357475217693,-1.0627130787355366,1.4035947463834515,-0.3077904902344285,-0.0452381001766247,-0.0772036494645075,-1.2448502169790263,0.7954124392897951,0.6717557251908397,,-0.0769697642738395,0.6915287725364287,0.6717557251908397
magnetic_properties_of_thin_films::https://openalex.org/W2068133180,Interplane Tunneling Magnetoresistance in a Layered Manganite Crystal,magnetic_properties_of_thin_films,1996,"Electronic, Optical and Magnetic Materials",59460990,0,6,456.0,-1,0.5167684601705262,,0.1678553030231339,0.7643862682143739,1.0915395965043837,1.0915395965043837,1.0915395965043837,1.0915395965043837,0.7643862682143739,0.5179665806006111,0.5735730159037724,2.2306872856503985,-0.2527718081566725,0.4685138903971667,1.1071840226622156,-0.2857626038507949,-0.037462702885543,-0.2784244025278055,0.4537107255233711,0.7480916030534351,,0.1678553030231339,0.7643862682143739,0.7480916030534351
magnetic_properties_of_thin_films::https://openalex.org/W2169862711,Exchange-biased spin-valves for magnetic storage,magnetic_properties_of_thin_films,1996,"Atomic and Molecular Physics, and Optics",59358550,0,6,465.0,-1,-0.2810924782722329,,-0.5829498473351439,0.2464806124969128,0.0,0.0,0.0,0.0,0.2464806124969128,-0.574765221139167,0.574765221139167,0.9297755119911824,-0.9881546322461972,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,-1.3606435128328058,-0.5627188099830583,0.2900763358778626,,-0.5829498473351439,0.2464806124969128,0.2900763358778626
magnetic_properties_of_thin_films::https://openalex.org/W2025761492,Perpendicular giant magnetoresistance of magnetic multilayers,magnetic_properties_of_thin_films,1997,"Atomic and Molecular Physics, and Optics",59358550,0,15,317.0,-1,-0.014640746638575,,0.2671420905808777,0.4672758705853297,0.1483872902582498,0.1483872902582498,0.1483872902582498,0.1483872902582498,0.4672758705853297,-0.2226424096348546,0.3710296998931044,0.8429362589097162,0.6151411045959734,0.5117996879255023,-0.1104053478506012,-0.0452381001766247,-0.0055091009979774,0.5498568206239426,0.3543495699459289,0.4580152671755725,,0.2671420905808777,0.4672758705853297,0.4580152671755725
magnetic_properties_of_thin_films::https://openalex.org/W2054222156,Microstructured magnetic tunnel junctions (invited),magnetic_properties_of_thin_films,1997,"Atomic and Molecular Physics, and Optics",59358550,0,5,449.0,-1,-0.5858564492353633,,0.1428404322952088,0.4546801679427019,0.363323783490396,0.363323783490396,0.363323783490396,0.363323783490396,0.4546801679427019,-0.2507468464815312,0.6140706299719273,1.6547627902292392,-0.3020192837943607,1.498259145900185,-1.4110096852410714,-0.0452381001766247,0.3897745064114056,-0.4499489473015792,1.320065390268507,0.45038167938931295,,0.1428404322952088,0.4546801679427019,0.45038167938931295
magnetic_properties_of_thin_films::https://openalex.org/W2129916701,Large magnetoresistance in non-magnetic silver chalcogenides,magnetic_properties_of_thin_films,1997,"Electronic, Optical and Magnetic Materials",59460990,0,5,649.0,-1,0.4605786986807923,,0.1340417002645462,0.6821437391948629,1.0148682602766697,1.0148682602766697,1.0148682602766697,1.0148682602766697,0.6821437391948629,0.2836602062064594,0.7312080540702103,2.106112007087817,-0.4098762004847684,0.5256084470474014,0.9133151644260076,-0.2857626038507949,0.1017030970712005,-0.4823769989750958,0.575680996617873,0.6641221374045801,,0.1340417002645462,0.6821437391948629,0.6641221374045801
magnetic_properties_of_thin_films::https://openalex.org/W2031438803,Magnetoresistance of Chromium Dioxide Powder Compacts,magnetic_properties_of_thin_films,1998,Condensed Matter Physics,61710124,0,5,381.0,-1,0.9085785139455904,,0.4903554002406189,0.5638429241788095,0.5920096890056576,0.5920096890056576,0.5920096890056576,0.5920096890056576,0.5638429241788095,-0.0200864078707048,0.6120960968763625,1.443974426252322,-0.5146229882801044,0.8295962406451686,1.4415845491737067,0.8036783965844395,0.502996605933212,-0.4823769989750958,0.8516319966030063,0.5038167938931297,,0.4903554002406189,0.5638429241788095,0.5038167938931297
magnetic_properties_of_thin_films::https://openalex.org/W2019181508,Current-perpendicular (CPP) magnetoresistance in magnetic metallic multilayers,magnetic_properties_of_thin_films,1999,"Atomic and Molecular Physics, and Optics",59358550,0,14,377.0,-1,0.032942713858663,,0.4742781876158776,0.6994319585082737,0.8409898152952884,0.8409898152952884,0.8409898152952884,0.8409898152952884,0.6994319585082737,0.3411143788594303,0.499875436435858,1.4359579343412927,0.4016901318091651,0.5498568206239426,-0.1381651589275112,1.8316048797680604,0.0827303722722547,0.2024557613538263,0.3897745064114056,0.6793893129770993,,0.4742781876158776,0.6994319585082737,0.6793893129770993
magnetic_properties_of_thin_films::https://openalex.org/W2150823194,"General Green’s-function formalism for transport calculations with<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>spd</mml:mi></mml:math>Hamiltonians and giant magnetoresistance in Co- and Ni-based magnetic multilayers",magnetic_properties_of_thin_films,1999,"Atomic and Molecular Physics, and Optics",59358550,0,6,307.0,-1,-0.3271519168828438,,-0.7538911765736053,0.9814769078784884,2.3717497522312305,2.3717497522312305,2.3717497522312305,2.3717497522312305,0.9814769078784884,1.795577933674298,0.5761718185569327,4.057207858608014,-1.7065157957528905,-0.5627188099830583,0.4136630664853141,0.0,-1.0200762327862016,-1.838871653995343,-0.5627188099830583,0.9618320610687023,,-0.7538911765736053,0.9814769078784884,0.9618320610687023
magnetic_properties_of_thin_films::https://openalex.org/W4234563351,Magnetoelectronics applications,magnetic_properties_of_thin_films,1999,"Atomic and Molecular Physics, and Optics",59358550,0,8,327.0,-1,0.5236557372337661,,0.1030217280250346,0.9866633736725118,2.448207035557489,2.448207035557489,2.448207035557489,2.448207035557489,0.9866633736725118,1.8965513599848045,0.5516556755726847,3.662037647433261,0.37791396822517,-0.5627188099830583,1.0340797094551946,0.0,-0.0772036494645075,0.5117996879255023,-0.5627188099830583,0.9770992366412213,,0.1030217280250346,0.9866633736725118,0.9770992366412213
gamma_ray_bursts_and_supernovae::https://openalex.org/W1853831435,SN 1997cy/GRB 970514: A New Piece in the Gamma‐Ray Burst Puzzle?,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,63403493,0,6,128.0,-1,-0.3233806153152726,,0.0090084051231623,0.5744628303284761,0.6710362559175251,0.6710362559175251,0.6710362559175251,0.6710362559175251,0.5744628303284761,0.0081302057643418,0.6629060501531833,1.7495590726987822,0.8315340342900054,-0.2514326144202732,-0.0139089900570282,0.0,-0.9486735252729812,0.6969725457426872,-0.2514326144202732,0.5913348946135831,,0.0090084051231623,0.5744628303284761,0.5913348946135831
gamma_ray_bursts_and_supernovae::https://openalex.org/W1992367050,"Asymmetric Supernovae, Pulsars, Magnetars, and Gamma‐Ray Bursts",gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,63403493,0,10,366.0,-1,-0.3600557375541982,,-0.1326041011746306,0.1131143492220301,0.0972442071422412,0.0972442071422412,0.0972442071422412,0.0972442071422412,0.1131143492220301,-0.7806502579228167,0.877894465065058,0.5660979954459717,0.4132709131155016,-0.2514326144202732,-0.0139089900570282,0.0,-0.9486735252729812,0.1239481228326399,-0.2514326144202732,0.1323185011709602,,-0.1326041011746306,0.1131143492220301,0.1323185011709602
gamma_ray_bursts_and_supernovae::https://openalex.org/W2070584376,Gamma-Ray Burst Afterglows,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,63403493,0,10,324.0,-1,-0.3691479599320615,,-0.1636475640935997,0.4122005433440355,0.5180654149058318,0.5180654149058318,0.5180654149058318,0.5180654149058318,0.4122005433440355,-0.3290324619845597,0.8470978768903915,1.450583319180862,0.1959666726827177,-0.2514326144202732,-0.0139089900570282,0.0,-0.9486735252729812,0.1239481228326399,-0.2514326144202732,0.45081967213114754,,-0.1636475640935997,0.4122005433440355,0.45081967213114754
gamma_ray_bursts_and_supernovae::https://openalex.org/W2098764352,Quintessence arising from exponential potentials,gamma_ray_bursts_and_supernovae,2000,Statistical and Nonlinear Physics,63437812,0,6,583.0,-1,0.5246012602984912,,0.0089028708424906,0.1714003457643862,0.4102711647611461,0.4102711647611461,0.4102711647611461,0.4102711647611461,0.1714003457643862,-0.6774964869659417,1.0877676517270878,2.372386212841902,0.1082392914026433,-0.6981905444284344,0.7104875840688163,0.0,0.3897583586623115,0.250215950620532,-0.6981905444284344,0.20023419203747073,,0.0089028708424906,0.1714003457643862,0.20023419203747073
gamma_ray_bursts_and_supernovae::https://openalex.org/W2107055314,Supernova explosions in the Universe,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,63403493,0,7,256.0,-1,0.505486458475498,,1.0142192328483073,0.988639170165473,2.7790490937149603,2.7790490937149603,2.7790490937149603,2.7790490937149603,0.988639170165473,1.9296588830018253,0.8493902107131351,4.43094085020042,1.3219347218671127,2.175494298021498,0.7677034626522747,-0.054518914848101,0.0603068822083896,1.1831624803481775,1.6454516996887998,0.968384074941452,,1.0142192328483073,0.988639170165473,0.968384074941452
gamma_ray_bursts_and_supernovae::https://openalex.org/W2127461201,Type Ia Supernova Explosion Models,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,63403493,0,5,1228.0,-1,-0.3413150092860764,,-0.0566725256425309,0.830575450728575,2.042685412836188,2.042685412836188,2.042685412836188,2.042685412836188,0.830575450728575,0.730834642889151,1.311850769947037,3.653953256656712,0.527239722717704,-0.2514326144202732,-0.0139089900570282,0.0,-0.9486735252729812,0.541500341955135,-0.2514326144202732,0.8138173302107728,,-0.0566725256425309,0.830575450728575,0.8138173302107728
gamma_ray_bursts_and_supernovae::https://openalex.org/W2591817099,THE CASE FOR A POSITIVE COSMOLOGICAL Λ-TERM,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,61104838,0,7,2740.0,-1,0.6728716842702827,,0.1464549250385383,0.0696468263768831,0.6098592786237267,0.6098592786237267,0.6098592786237267,0.6098592786237267,0.0696468263768831,-0.8772463583423746,1.487105636966101,1.46119234464916,0.1457817144034891,-0.2514326144202732,0.776030129868002,0.0,0.7068579669765126,-0.1006201071376892,-0.2514326144202732,0.07845433255269321,,0.1464549250385383,0.0696468263768831,0.07845433255269321
gamma_ray_bursts_and_supernovae::https://openalex.org/W3105565441,Conditions for Shock Revival by Neutrino Heating in Core-Collapse Supernovae,gamma_ray_bursts_and_supernovae,2000,Astronomy and Astrophysics,63403493,0,7,165.0,-1,0.3348456582510776,,0.532112668371325,0.998271178068659,3.21351078360164,3.21351078360164,3.21351078360164,3.21351078360164,0.998271178068659,2.484857255869949,0.7286535277316907,5.069126424970355,-0.1645513019350984,2.175494298021498,0.671582427370052,-0.054518914848101,0.0603068822083896,-0.6089764119062647,1.6454516996887998,0.9918032786885246,,0.532112668371325,0.998271178068659,0.9918032786885246
gamma_ray_bursts_and_supernovae::https://openalex.org/W1978188911,Trans‐Relativistic Blast Waves in Supernovae as Gamma‐Ray Burst Progenitors,gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,63403493,0,13,181.0,-1,-0.3649009536195024,,-0.147671504202887,0.7095579155346999,1.0553741827046077,1.0553741827046077,1.0553741827046077,1.0553741827046077,0.7095579155346999,0.3641730159102661,0.6912011667943414,2.547571155545536,0.2562205806311923,-0.2514326144202732,-0.0139089900570282,0.0,-0.9486735252729812,0.1755266341191537,-0.2514326144202732,0.724824355971897,,-0.147671504202887,0.7095579155346999,0.724824355971897
gamma_ray_bursts_and_supernovae::https://openalex.org/W2000953049,Constraints on Cosmological Parameters from Future Galaxy Cluster Surveys,gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,61103922,0,5,460.0,-1,1.2548964617654743,,0.334180526532943,0.961224993825636,2.6035138003071605,2.6035138003071605,2.6035138003071605,2.6035138003071605,0.961224993825636,1.522828920808987,1.0806848794981738,4.321385434855597,0.2786442126316603,-0.2514326144202732,1.955238972914252,0.0,0.6561712678968655,-0.0479255388716302,-0.2514326144202732,0.936768149882904,,0.334180526532943,0.961224993825636,0.936768149882904
gamma_ray_bursts_and_supernovae::https://openalex.org/W2012360551,On the Association of Gamma‐Ray Bursts with Massive Stars: Implications for Number Counts and Lensing Statistics,gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,63403493,0,6,347.0,-1,-0.3709828521873476,,-0.1775841699501522,0.6502840207458632,1.162355110405643,1.162355110405643,1.162355110405643,1.162355110405643,0.6502840207458632,0.1938351276222861,0.9685199827833572,2.056945316145082,0.3665785434218065,-0.2514326144202732,-0.0139089900570282,0.0,-0.9486735252729812,-0.1442199889023166,-0.2514326144202732,0.6721311475409836,,-0.1775841699501522,0.6502840207458632,0.6721311475409836
gamma_ray_bursts_and_supernovae::https://openalex.org/W2015761949,Conditions for shock revival by neutrino heating in core-collapse supernovae,gamma_ray_bursts_and_supernovae,2001,Nuclear and High Energy Physics,61258366,0,7,272.0,-1,-0.4553030193719737,,-0.0419293733079461,0.846628797233885,1.6962472034530105,1.6962472034530105,1.6962472034530105,1.6962472034530105,0.846628797233885,0.7971706598784383,0.8990765435745722,2.230927205940931,0.283254216108687,0.4193211015350856,-0.7900667914281803,-0.2857626038507949,-0.1444351921310157,-0.1413080702358403,0.3654917268464357,0.8302107728337237,,-0.0419293733079461,0.846628797233885,0.8302107728337237
gamma_ray_bursts_and_supernovae::https://openalex.org/W2034414838,SN 1998bw/GRB 980425 and Radio Supernovae,gamma_ray_bursts_and_supernovae,2001,Astronomy and Astrophysics,63403493,0,5,52.0,-1,-0.2868464984361898,,0.1496025752533863,0.3057545072857495,0.0,0.0,0.0,0.0,0.3057545072857495,-0.4878473279267692,0.4878473279267692,0.7911407399808951,1.2614363893286062,-0.2514326144202732,-0.0139089900570282,0.0,-0.9486735252729812,1.251229381615654,-0.2514326144202732,0.33840749414519905,,0.1496025752533863,0.3057545072857495,0.33840749414519905
