source_community,target_community,weight
10034783,47168628,1
10034783,98958395,1
10181723,12525872,4
10181723,20578455,1
10181723,24600903,2
10181723,40145714,1
10181723,61120627,42
10181723,94883302,1
10199528,22526935,18
10583863,90693957,1
10694688,39836728,3
10694688,64114483,12
10694688,98530513,1
10809289,87587629,1
11131653,5897579,1
11131653,33184181,3
11131653,49558671,2
11131653,62437100,1
11131653,64114483,12
11131653,68274901,12
11131653,87587629,11
11131653,90693957,2
11131653,98530513,2
11185059,12525872,2
11185059,24600903,1
11185059,61120627,8
11185059,79625821,1
11185059,83788991,1
11185059,91866183,5
11298146,2155653,1
11298146,5940967,1
11298146,6206012,2
11298146,8136388,4
11298146,12525872,18
11298146,22526935,20
11298146,24303373,5
11298146,24600903,4
11298146,27143805,14
11298146,35776259,1
11298146,41935032,6
11298146,51362897,1
11298146,61120627,3
11298146,66028858,4
11298146,72174533,2
11298146,74317801,16
11298146,78334173,1
11298146,86776342,24
11372961,5897579,1
11372961,12579139,1
11372961,23181184,3
11372961,33184181,4
11372961,39836728,19
11372961,53971462,3
11372961,64114483,26
11372961,68274901,22
11372961,87587629,12
11372961,89214694,1
11372961,90693957,1
11372961,98530513,3
11572207,6143669,3
11572207,11910989,2
11572207,22526935,126
11572207,53984858,1
11572207,57604811,1
11572207,66861410,1
11659719,24600903,1
11662572,1849994,1
11662572,18891264,1
11662572,23181184,3
11662572,23362722,1
11662572,24393526,1
11662572,44180773,2
11662572,59098727,1
11662572,68274901,4
11662572,82744853,1
11662572,90693957,10
11662572,94128991,1
11662572,99104083,1
11875714,61120627,2
11882127,87587629,2
11882127,90693957,1
11910989,1536246,1
11910989,22526935,90
11910989,61120627,20
11910989,66861410,1
11910989,90680298,1
11951111,468865,1
11951111,61120627,7
12062228,33184181,9
12062228,45014425,1
12062228,62437100,1
12062228,89214694,1
12085818,22526935,12
12085818,35669016,1
12122112,2179811,2
12122112,7062422,8
12122112,17068028,2
12122112,19268957,1
12122112,33184181,1
12122112,35218430,1
12122112,39836728,2
12122112,40716908,1
12122112,61134216,1
12122112,64114483,1
12122112,87587629,71
12122112,87644199,1
12122112,88736307,2
12122112,89214694,32
12122112,98530513,4
12172522,48111528,1
12172522,49784838,2
12172522,90693957,1
12303668,61120627,7
12481392,41841222,1
12481392,83788991,1
12481392,91866183,1
12525872,5694403,1
12525872,6206012,34
12525872,8136388,45
12525872,10181723,1
12525872,11298146,2
12525872,22526935,188
12525872,24303373,35
12525872,24600903,1
12525872,27143805,24
12525872,35776259,1
12525872,41935032,20
12525872,46925812,2
12525872,57604811,1
12525872,59761120,1
12525872,61120627,3
12525872,66028858,30
12525872,66861410,1
12525872,72174533,3
12525872,74317801,84
12525872,75916096,2
12525872,78970612,2
12525872,85770857,2
12525872,86776342,286
12525872,91546178,4
12579139,5897579,1
12579139,7062422,3
12579139,12122112,1
12579139,19268957,2
12579139,30277105,1
12579139,33184181,4
12579139,33393055,1
12579139,38712810,3
12579139,39836728,90
12579139,62437100,1
12579139,63725467,1
12579139,64114483,11
12579139,68274901,46
12579139,70329463,1
12579139,71262544,3
12579139,72170456,2
12579139,87587629,53
12579139,89214694,10
12579139,90693957,5
12579139,93301386,3
12579139,98530513,4
12668682,2155653,3
12668682,4783789,1
12668682,12525872,1
12668682,16321400,3
12668682,20578455,1
12668682,22526935,32
12668682,24600903,19
12668682,30839624,1
12668682,61120627,63
12668682,70084344,1
12668682,76439914,1
12668682,86776342,1
12668682,94883302,2
12686566,24600903,2
12810075,87587629,1
12810075,89214694,2
12819157,18891264,1
12819157,21033133,2
12819157,31013657,1
12819157,33184181,7
12819157,42065363,1
12819157,44104006,1
12819157,46254793,1
12819157,47924918,1
12819157,51616215,1
12819157,87587629,8
12819157,89214694,16
12819157,90693957,4
12819157,95882672,1
13129378,64114483,54
13129378,68274901,13
13196859,24600903,2
13510745,33184181,1
13754012,91866183,1
13948398,22526935,150
13948398,24600903,8
13948398,30583884,1
13948398,49067197,2
13948398,49690650,1
13948398,61120627,89
13948398,61351359,1
13948398,85651424,2
13948398,91866183,1
14039926,91866183,1
14042638,22526935,11
14240487,21033133,4
14240487,40828427,10
14410097,31941213,1
14410097,83788991,1
14410097,91866183,1
14429969,68274901,1
14429969,84567885,1
14429969,89214694,1
14429969,96599079,8
14541580,15382039,1
14541580,17652259,1
14541580,23674688,1
14541580,47168628,1
14541580,51650927,2
14541580,98958395,1
14589941,68274901,1
14589941,82515621,1
14589941,96599079,10
14661025,288243,1
14661025,22526935,43
14661025,69297683,1
14661025,91866183,1
14661025,96162995,1
14711046,59660811,1
14711046,64114483,24
14711046,89214694,1
14711046,98530513,2
14755479,24600903,2
14755479,31867494,4
14755479,31941213,1
14755479,41841222,1
14755479,47168628,14
14755479,60689363,1
14755479,62087694,1
14755479,83788991,2
14755479,91866183,6
14779456,22526935,14
14838184,48111528,1
14838184,49784838,1
14838184,64114483,6
14838184,87587629,2
14838184,90693957,2
14838184,96599079,4
14838184,98530513,2
15025980,21033133,129
15025980,31867494,1
15025980,33504428,3
15025980,47168628,3
15025980,81087903,1
15025980,95724293,1
15148784,68274901,1
15148784,87587629,1
15162635,89214694,5
15260084,68274901,1
15311211,18891264,4
15311211,89214694,2
15362730,20578455,1
15362730,31941213,1
15362730,91866183,1
15382039,7875791,16
15382039,9776852,6
15382039,14541580,6
15382039,17204268,2
15382039,17652259,7
15382039,21033133,10
15382039,22691097,2
15382039,23375233,1
15382039,23674688,6
15382039,40591442,1
15382039,44025133,9
15382039,45768499,12
15382039,47168628,194
15382039,51650927,140
15382039,69780978,1
15382039,84294057,1
15382039,98958395,72
15502957,23674688,1
15502957,31966096,1
15502957,47168628,3
15502957,98958395,1
15524670,24600903,8
15524670,76439914,1
15531764,87587629,1
15554487,20578455,1
15554487,83788991,2
15554487,91866183,3
15628635,49784838,1
15628635,87587629,1
15628635,90693957,1
15641182,22526935,8
15879205,3368297,1
15879205,4574802,3
15879205,18891264,11
15879205,23181184,21
15879205,24666641,1
15879205,31013657,1
15879205,33184181,13
15879205,34224588,1
15879205,35589391,1
15879205,39836728,1
15879205,40596457,1
15879205,43306335,1
15879205,49558671,3
15879205,60538748,1
15879205,61789467,1
15879205,62346750,1
15879205,64114483,1
15879205,68274901,27
15879205,72170456,7
15879205,72622731,3
15879205,83711619,1
15879205,87587629,13
15879205,89214694,71
15879205,89859650,1
15879205,90693957,24
15879205,92871961,2
15879205,93301386,3
15879205,96599079,192
15879205,98530513,6
15879205,99930052,2
15923241,9629117,2
15923241,44066883,1
15923241,68274901,7
15925237,22526935,5
15933055,96599079,8
15949533,83788991,1
15949533,91866183,1
16055403,2223543,1
16055403,4307635,1
16055403,33184181,1
16055403,43306335,1
16055403,53971462,1
16055403,62437100,1
16055403,63725467,2
16055403,68274901,11
16055403,87587629,2
16055403,93301386,1
16055403,98530513,2
16056572,22526935,23
16056572,35776259,1
16056572,61120627,3
16061151,18891264,1
16061151,68274901,1
16321400,288243,1
16321400,5694403,1
16321400,22526935,11
16321400,61120627,19
16321400,91866183,1
16365394,22526935,15
16365394,59448591,2
16365394,91962877,1
16365394,95243934,1
16371471,47168628,4
16371471,91866183,1
16380755,68274901,1
16380755,89214694,1
16543048,15879205,1
16543048,24600903,1
16543048,40185500,1
16543048,70696507,1
16543048,96599079,14
16558110,89214694,1
16814345,33184181,1
16886613,6979383,1
16886613,15879205,1
16886613,39836728,1
16886613,53176881,1
16886613,68274901,4
16886613,72622731,1
16886613,87587629,1
16886613,89214694,3
16886613,90693957,5
16886613,96599079,37
16886613,98530513,2
16913825,61120627,16
16920606,61120627,26
17068028,12122112,1
17068028,19268957,2
17068028,33184181,1
17068028,87587629,7
17068028,89214694,3
17068028,98530513,2
17074314,90693957,1
17074314,93301386,2
17183104,21033133,6
17183104,40828427,1
17204268,4592511,11
17204268,7875791,1
17204268,8690910,1
17204268,15382039,6
17204268,21033133,60
17204268,22753372,1
17204268,33504428,3
17204268,47168628,17
17204268,51650927,4
17204268,56530295,8
17204268,81087903,2
17204268,87623018,2
17204268,98958395,5
17321926,18891264,2
17321926,23181184,3
17321926,33184181,6
17321926,53467238,2
17321926,64114483,33
17321926,68274901,5
17321926,72170456,2
17321926,72622731,1
17321926,87587629,7
17321926,89214694,32
17321926,90693957,3
17333095,68274901,4
17591510,24600903,4
17591510,34764210,1
17591510,51437820,1
17591510,80596449,1
17591510,90693957,1
17613379,18891264,4
17613379,43306335,3
17613379,68274901,4
17613379,89214694,10
17652259,7875791,1
17652259,15382039,1
17652259,23674688,1
17652259,40828427,3
17652259,47168628,1
17652259,51650927,3
17652259,91866183,1
17652259,98958395,5
17956031,90693957,1
17973083,89214694,2
18013112,47168628,2
18013112,98958395,2
18484910,21033133,1
18842601,15879205,1
18842601,23181184,4
18842601,33184181,6
18842601,33282725,1
18842601,44826831,1
18842601,62437100,2
18842601,87587629,7
18842601,89214694,3
18842601,90693957,13
18891264,1896,4
18891264,600963,1
18891264,2718083,3
18891264,19187309,1
18891264,23181184,9
18891264,33184181,1
18891264,34603969,3
18891264,36101595,7
18891264,42443229,1
18891264,43306335,18
18891264,44795080,1
18891264,53467238,3
18891264,59660811,2
18891264,60765334,1
18891264,61523788,2
18891264,62437100,4
18891264,68274901,33
18891264,70695256,3
18891264,72170456,12
18891264,72622731,3
18891264,83711619,1
18891264,87034262,1
18891264,87587629,32
18891264,89214694,151
18891264,94128991,2
18891264,98530513,2
19172982,15879205,1
19172982,68274901,1
19187309,18891264,1
19187309,21033133,6
19187309,23181184,3
19187309,33184181,5
19187309,33282725,1
19187309,37376968,1
19187309,87587629,2
19187309,89214694,8
19187309,90693957,1
19222033,24666641,1
19222033,33184181,1
19222033,87587629,1
19228592,24600903,1
19268957,2179811,1
19268957,7062422,3
19268957,12122112,3
19268957,17068028,4
19268957,24600903,1
19268957,30152531,4
19268957,33184181,11
19268957,35218430,1
19268957,38712810,1
19268957,39836728,3
19268957,42346347,1
19268957,49558671,2
19268957,54369963,1
19268957,68274901,1
19268957,87587629,49
19268957,88736307,6
19268957,89214694,41
19330405,70695256,1
19330405,89214694,3
19409938,40828427,4
19480888,64114483,1
19480888,68274901,1
19480888,89214694,12
19517175,2155653,1
19517175,24600903,13
19517175,61120627,11
19545563,35783447,1
19545563,61120627,3
19635285,12819157,1
19635285,21033133,28
19635285,33504428,1
19635285,42103955,1
19635285,45768499,1
19635285,47168628,2
19635285,51650927,2
19635285,62437100,1
19635285,82920404,1
19635285,87623018,1
19635285,90693957,71
19635285,96595239,1
19638130,33184181,2
19638130,90693957,28
19763135,23181184,1
19763135,90693957,1
19910676,24600903,2
19993312,87587629,1
20139873,14042638,1
20139873,22526935,63
20139873,28526613,1
20139873,69297683,1
20192845,22526935,13
20192845,67902711,1
20192845,91866183,29
20434147,30871639,1
20434147,53971462,2
20434147,59004506,1
20434147,68274901,4
20578455,1536246,3
20578455,2155653,5
20578455,5940967,2
20578455,14755479,1
20578455,24600903,101
20578455,31941213,4
20578455,33300658,1
20578455,33919927,1
20578455,41841222,4
20578455,46925812,2
20578455,49690650,1
20578455,51974771,1
20578455,61120627,5
20578455,71929642,1
20578455,76439914,1
20578455,83788991,9
20578455,88552529,1
20578455,91546178,1
20578455,91866183,16
20578455,94883302,7
20578455,98958395,1
20578455,98969663,1
20617036,8774525,1
20617036,21033133,3
20637608,21033133,5
20719653,21033133,2
20719653,24600903,6
20719653,47168628,1
20719653,91546178,1
20719653,94883302,3
20719653,98958395,1
20760709,22526935,30
20760709,35776259,1
20760709,61120627,3
20760709,75931372,1
20760709,91866183,1
20825382,9629117,29
20825382,21033133,4
21033133,2718083,1
21033133,3352308,11
21033133,3424882,6
21033133,4592511,47
21033133,7969829,1
21033133,8774525,4
21033133,9928964,1
21033133,14240487,1
21033133,15025980,40
21033133,15382039,6
21033133,17204268,1
21033133,19635285,6
21033133,20617036,2
21033133,20825382,1
21033133,31867494,32
21033133,33504428,106
21033133,35513240,6
21033133,37128803,1
21033133,40141437,1
21033133,40828427,12
21033133,42103955,1
21033133,46115382,11
21033133,47168628,47
21033133,50236036,11
21033133,51655702,11
21033133,56530295,35
21033133,61048391,11
21033133,72228091,1
21033133,81087903,32
21033133,82920404,5
21033133,83788991,6
21033133,87311639,6
21033133,87623018,6
21033133,95069750,3
21033133,95724293,1
21033133,96595239,2
21033133,98655048,2
21245007,22526935,20
21245007,24600903,1
21245007,28526613,1
21245007,73162864,1
21627194,59660811,17
21627194,64114483,128
21627194,68274901,3
21627194,97111049,1
21850162,6206012,3
21850162,8136388,3
21850162,12525872,24
21850162,24303373,3
21850162,27143805,14
21850162,51881730,1
21850162,66028858,4
21850162,74317801,13
21850162,86776342,18
21850162,92958142,1
22288247,39836728,4
22417747,15879205,1
22417747,43306335,1
22417747,53685360,1
22417747,89214694,11
22417747,98530513,1
22500065,33184181,30
22500065,68274901,3
22500065,89214694,1
22511278,2155653,2
22511278,24600903,32
22511278,61120627,11
22511278,98958395,1
22526935,288243,62
22526935,1536246,1
22526935,2155653,1
22526935,3193931,1
22526935,3280887,57
22526935,5620639,7
22526935,5694403,7
22526935,5940967,11
22526935,6143669,46
22526935,7049592,3
22526935,8136388,7
22526935,10199528,4
22526935,11572207,28
22526935,11910989,119
22526935,12085818,8
22526935,12525872,16
22526935,13948398,28
22526935,14042638,12
22526935,14661025,22
22526935,15641182,1
22526935,20578455,1
22526935,20760709,3
22526935,21245007,4
22526935,22599200,13
22526935,24600903,1
22526935,25157444,2
22526935,27143805,1
22526935,28526613,235
22526935,29170340,5
22526935,30839624,45
22526935,35495211,1
22526935,35669016,16
22526935,35776259,79
22526935,35783447,140
22526935,36502857,9
22526935,36553571,7
22526935,36853777,1
22526935,39000958,18
22526935,39163150,5
22526935,41898820,5
22526935,42921555,4
22526935,46925812,3
22526935,48511599,5
22526935,48512867,25
22526935,48958150,1
22526935,49690650,42
22526935,51974771,3
22526935,53254150,33
22526935,53437816,1
22526935,53984858,39
22526935,56931216,1
22526935,57307447,1
22526935,57604811,31
22526935,58041997,9
22526935,59448591,3
22526935,59761120,5
22526935,60035139,2
22526935,60488755,5
22526935,61120627,279
22526935,61351359,7
22526935,63218260,1
22526935,65165048,13
22526935,66861410,310
22526935,67110605,4
22526935,67902711,22
22526935,68710871,11
22526935,68948599,12
22526935,69297683,90
22526935,69337168,1
22526935,69777833,5
22526935,70002370,3
22526935,70452990,6
22526935,73162864,6
22526935,73927556,15
22526935,74534920,8
22526935,75476272,11
22526935,75931372,9
22526935,75979266,9
22526935,78521107,2
22526935,78970612,8
22526935,81451804,2
22526935,82062691,5
22526935,82144001,3
22526935,84066501,1
22526935,85651424,1
22526935,85783616,1
22526935,86364908,18
22526935,89053125,4
22526935,90680298,16
22526935,91962877,47
22526935,94883302,1
22526935,95243934,157
22526935,95960860,38
22526935,96162995,32
22599200,13948398,1
22599200,22526935,161
22599200,36502857,2
22599200,48512867,2
22599200,53254150,2
22599200,53437816,1
22621086,40596457,1
22621086,62346750,3
22621086,71560991,1
22621086,89214694,1
22691097,15382039,2
22691097,45768499,2
22691097,47168628,9
22691097,51650927,3
22691097,98958395,2
22746312,62704923,1
22746312,98530513,1
22753372,15382039,3
22753372,31966096,1
22753372,33300658,1
22753372,40828427,2
22753372,44025133,15
22753372,44983082,1
22753372,47168628,22
22753372,51650927,2
22753372,67225302,7
22753372,98958395,2
23098573,49784838,5
23098573,90693957,13
23118671,87280054,1
23118671,90693957,1
23134704,63725467,1
23134704,68274901,6
23134704,71262544,2
23134704,87587629,4
23134704,89214694,7
23134704,96599079,2
23134704,98530513,5
23181184,1896,1
23181184,600963,1
23181184,11662572,2
23181184,15879205,15
23181184,18891264,39
23181184,19187309,1
23181184,23362722,7
23181184,23857287,2
23181184,31013657,10
23181184,33184181,47
23181184,35396027,1
23181184,43306335,1
23181184,44795080,2
23181184,47756695,1
23181184,49558671,11
23181184,49784838,2
23181184,54369963,1
23181184,57764431,1
23181184,59004506,1
23181184,61523788,1
23181184,62104863,1
23181184,62437100,4
23181184,64114483,2
23181184,68274901,35
23181184,70695256,5
23181184,72170456,4
23181184,72622731,2
23181184,83711619,2
23181184,86938052,5
23181184,87133653,1
23181184,87587629,120
23181184,89214694,87
23181184,90693957,405
23181184,98245887,1
23181184,98530513,11
23181184,99371770,1
23274088,68274901,1
23274088,92871961,1
23362722,1896,3
23362722,18891264,1
23362722,23181184,6
23362722,24600903,1
23362722,33184181,1
23362722,42443229,1
23362722,89214694,4
23362722,90693957,5
23375233,14541580,1
23375233,15382039,1
23375233,17652259,1
23375233,51650927,1
23375233,98958395,1
23617695,24600903,1
23617695,41841222,1
23617695,45768499,1
23617695,47168628,5
23617695,83788991,1
23617695,91866183,1
23617695,98958395,1
23674688,15382039,2
23674688,21033133,1
23674688,47168628,5
23674688,51650927,7
23674688,98958395,2
23761255,20578455,1
23761255,24600903,3
23761255,33300658,1
23761255,41841222,2
23761255,53398497,1
23761255,91866183,8
23761255,94883302,1
23850372,68274901,2
23850372,89214694,3
23857287,87587629,3
23860144,22526935,13
23903650,18891264,2
23903650,33184181,3
23903650,89214694,12
23903650,98530513,1
24169414,22526935,15
24271560,33184181,1
24271560,73380981,1
24271560,87587629,5
24271560,90693957,5
24303373,4258552,1
24303373,6206012,32
24303373,8136388,25
24303373,11298146,6
24303373,12525872,186
24303373,20578455,1
24303373,24600903,13
24303373,27143805,62
24303373,39000958,1
24303373,41935032,25
24303373,51881730,1
24303373,57307447,3
24303373,61120627,5
24303373,66028858,19
24303373,68641694,2
24303373,72174533,8
24303373,74317801,108
24303373,75916096,1
24303373,78334173,2
24303373,78970612,2
24303373,82062691,2
24303373,86776342,104
24303373,91546178,2
24303373,94883302,2
24315029,44025133,3
24315029,44983082,1
24315029,47168628,1
24315029,67225302,2
