paper_id,title,domain,year,primary_field,is_landmark,reference_count,B,RS,DeltaQ0,Uzzi,RTD,BurtIP,PDE,DeltaQ0_raw_q0_minus_qminus,p_analysis_community,p_community_source,field_variety,B_transformed,B_z,B_z_scope,RS_transformed,RS_z,RS_z_scope,DeltaQ0_transformed,DeltaQ0_z,DeltaQ0_z_scope,Uzzi_transformed,Uzzi_z,Uzzi_z_scope,RTD_transformed,RTD_z,RTD_z_scope,BurtIP_transformed,BurtIP_z,BurtIP_z_scope,PDE_transformed,PDE_z,PDE_z_scope,ref_bin
https://openalex.org/W2148814662,The specificity of nucleotide removal during RNA editing in Trypanosoma brucei,crispr,2001,Rna / Trypanosoma,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,1.0,0.9900541525562699,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W2156753325,A mRNA determinant of gRNA-directed kinetoplastid editing,crispr,2001,Rna / Trypanosoma,0,2,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4,reference_majority,1.0,0.6931471805599453,1.5514020297029787,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,1.0,0.9900541525562699,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W4212941976,MicroRNAs in plants,crispr,2002,Rna / Silencing,0,5,0.0,0.23936757909136494,-0.009566326530612151,0.0,0.31999999999999984,0.44000000000000006,0.5004024235381879,0.009566326530612151,729,reference_majority,2.0,0.0,-0.41170514212382237,field,0.23936757909136494,1.2581615610630972,field,-0.009566326530612151,-1.9521034314691206,field,0.0,-0.14554163339239182,global,0.31999999999999984,1.3390464383709662,field,0.44000000000000006,-1.0853249080767589,field,0.5004024235381879,1.3390464383709662,field,1
https://openalex.org/W2024799598,The expanding snoRNA world,crispr,2002,Rna / Sequence,0,10,0.2,0.0,0.0,0.0,0.0,0.76,-0.0,0.0,18,reference_majority,1.0,0.18232155679395465,0.31714810923451053,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,0.76,0.2697789516870719,field,-0.0,-0.18248309493137438,field,1
https://openalex.org/W2120805065,A <i>Drosophila</i> fragile X protein interacts with components of RNAi and ribosomal proteins,crispr,2002,Rna / Silencing,0,4,0.0,0.0,0.0,0.0,0.0,0.375,-0.0,0.0,729,reference_majority,1.0,0.0,-0.41170514212382237,field,0.0,-0.15143874267719587,field,0.0,-0.04062783595090992,field,,,missing,0.0,-0.15143874267719587,field,0.375,-1.2329548957167153,field,-0.0,-0.15143874267719587,field,0
https://openalex.org/W2136495792,Comparative genomics and evolution of proteins involved in RNA metabolism,crispr,2002,Rna / Silencing,0,3,0.6666666666666666,0.33245497096022897,0.03125,0.0,0.4444444444444444,0.7777777777777778,0.6365141682948128,-0.03125,729,reference_majority,2.0,0.5108256237659906,0.8957798188835892,field,0.33245497096022897,1.3982532305495077,field,0.03125,1.6584720610356267,field,0.0,-0.14554163339239182,global,0.4444444444444444,1.4297883359455212,field,0.7777777777777778,0.2342191939146195,field,0.6365141682948128,1.4297883359455212,field,0
https://openalex.org/W2090226049,Stable suppression of gene expression by RNAi in mammalian cells,crispr,2002,Rna / Silencing,0,3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.0,0.0,729,reference_majority,1.0,0.0,-0.41170514212382237,field,0.0,-0.15143874267719587,field,0.0,-0.04062783595090992,field,,,missing,0.0,-0.15143874267719587,field,0.3333333333333333,-1.731664396122245,field,-0.0,-0.15143874267719587,field,0
https://openalex.org/W1983811755,Cajal body-specific small nuclear RNAs: a novel class of 2'-O-methylation and pseudouridylation guide RNAs,crispr,2002,Rna / Sequence,0,2,0.0,0.0,0.0,0.0,0.0,0.5,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,0.5,-0.9554176816287744,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2153761135,RNA interference in mammalian cells using siRNAs synthesized with T7 RNA polymerase,crispr,2002,Rna / Silencing,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,729,reference_majority,1.0,0.0,-0.41170514212382237,field,0.0,-0.15143874267719587,field,0.0,-0.04062783595090992,field,,,missing,0.0,-0.15143874267719587,field,1.0,0.9674215661017014,field,-0.0,-0.15143874267719587,field,0
https://openalex.org/W2135970805,Short Defective Interfering RNAs of Tombusviruses Are Not Targeted but Trigger Post-Transcriptional Gene Silencing against Their Helper Virus,crispr,2002,Rna / Silencing,0,3,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-0.0,0.0,729,reference_majority,1.0,0.0,-0.41170514212382237,field,0.0,-0.15143874267719587,field,0.0,-0.04062783595090992,field,,,missing,0.0,-0.15143874267719587,field,0.5555555555555556,-0.3064536576906015,field,-0.0,-0.15143874267719587,field,0
https://openalex.org/W2048119144,Ribosomal RNA pseudouridines and pseudouridine synthases,crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2158609592,The Human Ribosomal Protein Genes: Sequencing and Comparative Analysis of 73 Genes,crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W1494838952,Small nucleolar RNAs: versatile trans-acting molecules of ancient evolutionary origin.,crispr,2002,Rna / Sequence,0,3,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.6931471805599453,1.5457210728814916,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2132329111,RNomics in Archaea reveals a further link between splicing of archaeal introns and rRNA processing,crispr,2002,Rna / Sequence,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.7777777777777778,-0.0,0.0,18,reference_majority,1.0,0.5108256237659906,0.869423773288886,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,0.7777777777777778,0.3591845770646583,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2138230142,Prevention of HIV-1 infection in human peripheral blood mononuclear cells by specific RNA interference,crispr,2002,Rna / Silencing,0,4,0.0,0.0,0.0,0.0,0.0,0.375,-0.0,0.0,729,reference_majority,1.0,0.0,-0.41170514212382237,field,0.0,-0.15143874267719587,field,0.0,-0.04062783595090992,field,,,missing,0.0,-0.15143874267719587,field,0.375,-1.2329548957167153,field,-0.0,-0.15143874267719587,field,0
https://openalex.org/W2004864204,Trypanosome Mitochondrial 3′ Terminal Uridylyl Transferase (TUTase),crispr,2002,Rna / Trypanosoma,0,6,0.3333333333333333,0.0,0.0,0.0,0.0,0.7222222222222222,-0.0,0.0,4,reference_majority,1.0,0.2876820724517809,0.6797791739897173,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.7222222222222222,0.126509210044767,field,-0.0,-0.06734290036342962,field,1
https://openalex.org/W2057400223,A Cajal body-specific pseudouridylation guide RNA is composed of two box H/ACA snoRNA-like domains,crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2138444917,RNA editing: complexity and complications,crispr,2002,Rna / Trypanosoma,0,5,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.6799999999999999,-0.025237191570435483,field,-0.0,-0.06734290036342962,field,1
https://openalex.org/W2006727966,Site-specific cross-linking analyses reveal an asymmetric protein distribution for a box C/D snoRNP,crispr,2002,Rna / Sequence,0,2,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.6931471805599453,1.5457210728814916,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2183157368,Editing Machines,crispr,2002,Rna / Trypanosoma,0,6,0.6,0.0,0.0,0.0,0.0,0.8333333333333334,-0.0,0.0,4,reference_majority,1.0,0.4700036292457355,0.9235806389194794,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.8333333333333334,0.36996389006053904,field,-0.0,-0.06734290036342962,field,1
https://openalex.org/W2088759292,MRM2 encodes a novel yeast mitochondrial 21S rRNA methyltransferase,crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2107689725,Analysis of the structure of human telomerase RNA in vivo,crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2167088076,From the cell biology to the development of new chemotherapeutic approaches against trypanosomatids: dreams and reality.,crispr,2002,Rna / Trypanosoma,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,1.0,0.9900541525562699,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W1968354620,TbMP81 is required for RNA editing in Trypanosoma brucei,crispr,2002,Rna / Trypanosoma,0,4,0.0,0.0,0.0,0.0,0.0,0.375,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.375,-2.125354462554976,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W2121384087,"The Treasure Trove of Algal Chloroplast Genomes. Surprises in Architecture and Gene Content, and Their Functional Implications",crispr,2002,Rna / Trypanosoma,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,1.0,0.9900541525562699,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W2137195660,Role of Uridylate-Specific Exoribonuclease Activity in <i>Trypanosoma brucei</i> RNA Editing,crispr,2002,Rna / Trypanosoma,0,7,0.0,0.0,0.0,0.0,0.0,0.5918367346938774,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.5918367346938774,-0.5090199291466916,field,-0.0,-0.06734290036342962,field,1
https://openalex.org/W2138077578,Distinct Functions of Two RNA Ligases in Active <i>Trypanosoma brucei</i> RNA Editing Complexes,crispr,2002,Rna / Trypanosoma,0,6,0.3333333333333333,0.0,1.1102230246251565e-16,0.0,0.0,0.611111111111111,-0.0,-1.1102230246251565e-16,4,reference_majority,1.0,0.2876820724517809,0.6797791739897173,field,0.0,-0.06734290036342962,field,1.1102230246251565e-16,1.3793552972931526,field,,,missing,0.0,-0.06734290036342962,field,0.611111111111111,-0.37898636836663235,field,-0.0,-0.06734290036342962,field,1
https://openalex.org/W2158423656,Post-transcriptional suppression of gene expression in Xenopus embryos by small interfering RNA,crispr,2002,Rna / Silencing,0,4,0.0,0.0,0.0,0.0,0.0,0.375,-0.0,0.0,729,reference_majority,1.0,0.0,-0.41170514212382237,field,0.0,-0.15143874267719587,field,0.0,-0.04062783595090992,field,,,missing,0.0,-0.15143874267719587,field,0.375,-1.2329548957167153,field,-0.0,-0.15143874267719587,field,0
https://openalex.org/W2046966555,Mechanism of the gBP21-mediated RNA/RNA annealing reaction: matchmaking and charge reduction,crispr,2002,Rna / Trypanosoma,0,4,0.8333333333333334,0.0,0.0,0.0,0.0,0.875,-0.0,0.0,4,reference_majority,1.0,0.6061358035703156,1.1382081961813377,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.875,0.4062434135003409,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W2148877698,New clues to the function of the Cajal body,crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2121692632,Assembly and Function of the RNA Editing Complex in <i>Trypanosoma brucei</i> Requires Band III Protein,crispr,2002,Rna / Trypanosoma,0,9,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.7037037037037037,0.008411603470168783,field,-0.0,-0.06734290036342962,field,1
https://openalex.org/W1877746820,An H/ACA guide RNA directs U2 pseudouridylation at two different sites in the branchpoint recognition region in <i>Xenopus</i> oocytes,crispr,2002,Rna / Sequence,0,2,0.0,0.0,0.0,0.0,0.0,0.5,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,0.5,-0.9554176816287744,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2127264766,RNA Sequence and Base Pairing Effects on Insertion Editing in <i>Trypanosoma brucei</i>,crispr,2002,Rna / Trypanosoma,0,8,0.0,0.0,0.0,0.0,0.0,0.65625,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.65625,-0.10111006629980882,field,-0.0,-0.06734290036342962,field,1
https://openalex.org/W2014487554,A novel gene organization: intronic snoRNA gene clusters from Oryza sativa,crispr,2002,Rna / Sequence,0,3,0.6666666666666666,0.0,0.0,0.0,0.0,0.7777777777777778,-0.0,0.0,18,reference_majority,1.0,0.5108256237659906,0.869423773288886,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,0.7777777777777778,0.3591845770646583,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2078294344,Asymmetrical division of the kinetoplast DNA network of the trypanosome,crispr,2002,Rna / Trypanosoma,0,2,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4,reference_majority,1.0,0.6931471805599453,1.5514020297029787,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,1.0,0.9900541525562699,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W2001952394,Archaeal Guide RNAs Function in rRNA Modification in the Eukaryotic Nucleus,crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2088971895,Comparative Structure Analysis of Vertebrate U17 Small Nucleolar RNA (snoRNA),crispr,2002,Rna / Sequence,0,1,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,18,reference_majority,1.0,0.0,-0.5745275548459025,field,0.0,-0.18248309493137438,field,0.0,-0.12508976160317,field,,,missing,0.0,-0.18248309493137438,field,1.0,1.1421452116265196,field,-0.0,-0.18248309493137438,field,0
https://openalex.org/W2133622974,A hammerhead ribozyme substrate and reporter for in vitro kinetoplastid RNA editing,crispr,2002,Rna / Trypanosoma,0,2,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,4,reference_majority,1.0,0.6931471805599453,1.5514020297029787,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,1.0,0.9900541525562699,field,-0.0,-0.06734290036342962,field,0
https://openalex.org/W2004704912,Direct visualisation of RNA editing within a Leishmania tarentolae mitochondrial extract,crispr,2002,Rna / Trypanosoma,0,5,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,-0.0,0.0,4,reference_majority,1.0,0.0,-0.4523640910951265,field,0.0,-0.06734290036342962,field,0.0,-0.03365236781297368,field,,,missing,0.0,-0.06734290036342962,field,0.6799999999999999,-0.025237191570435483,field,-0.0,-0.06734290036342962,field,1
