paper_id,title,domain,year,primary_field,is_landmark,reference_count,B,degree,pagerank,closeness,RS,field_shannon,field_simpson,field_variety,DeltaQ0,conductance_delta,Uzzi,pair_surprisal,RTD,community_simpson,BurtIP,effective_size,constraint_inv,PDE,field_entropy_norm
https://openalex.org/W1498145404,Expression Studies on Clustered Trypanosomatid Box C/D Small Nucleolar RNAs,crispr,2001,Rna / Sequence,0,2,1.0,2.0,0.48648582432442095,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2156385488,Isolation and Characterization of a U-specific 3′-5′-Exonuclease from Mitochondria of Leishmania tarentolae,crispr,2001,Rna / Trypanosoma,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2141108207,Guide RNAs of the recently isolated LEM125 strain of Leishmania tarentolae: An unexpected complexity,crispr,2001,Rna / Trypanosoma,0,2,1.0,2.0,0.48648582432442095,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2133281309,Arginine methylation of a mitochondrial guide RNA binding protein from Trypanosoma brucei,crispr,2001,Rna / Trypanosoma,0,2,1.0,2.0,0.48648582432442095,1.0,0.5,0.6931471805599453,0.5,2.0,0.125,0.125,0.7559289460184544,0.7559289460184544,0.5,0.5,1.0,2.0,999999999.9999999,0.6931471805599453,1.0
https://openalex.org/W2148814662,The specificity of nucleotide removal during RNA editing in Trypanosoma brucei,crispr,2001,Rna / Trypanosoma,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2156753325,A mRNA determinant of gRNA-directed kinetoplastid editing,crispr,2001,Rna / Trypanosoma,0,2,1.0,2.0,0.48648582432442095,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,999999999.9999999,-0.0,0.0
https://openalex.org/W4212941976,MicroRNAs in plants,crispr,2002,Rna / Silencing,0,5,0.0,5.0,0.2038820177193413,1.0,0.23936757909136494,0.5004024235381879,0.31999999999999984,2.0,-0.009566326530612151,-0.009566326530612151,0.0,0.0,0.31999999999999984,0.31999999999999984,0.44000000000000006,2.2,1.7857142857142858,0.5004024235381879,0.7219280948873623
https://openalex.org/W2024799598,The expanding snoRNA world,crispr,2002,Rna / Sequence,0,10,0.2,10.0,0.2194884968692723,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,7.6,4.166666666666667,-0.0,0.0
https://openalex.org/W2120805065,A <i>Drosophila</i> fragile X protein interacts with components of RNAi and ribosomal proteins,crispr,2002,Rna / Silencing,0,4,0.0,4.0,0.2198829162180488,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.5,1.6,-0.0,0.0
https://openalex.org/W2136495792,Comparative genomics and evolution of proteins involved in RNA metabolism,crispr,2002,Rna / Silencing,0,3,0.6666666666666666,3.0,0.3667352990529791,1.0,0.33245497096022897,0.6365141682948128,0.4444444444444444,2.0,0.03125,0.03125,0.0,0.0,0.4444444444444444,0.4444444444444444,0.7777777777777778,2.3333333333333335,4.5,0.6365141682948128,0.9182958340544894
https://openalex.org/W2090226049,Stable suppression of gene expression by RNAi in mammalian cells,crispr,2002,Rna / Silencing,0,3,0.0,3.0,0.25,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.4999999999999998,-0.0,0.0
https://openalex.org/W1983811755,Cajal body-specific small nuclear RNAs: a novel class of 2'-O-methylation and pseudouridylation guide RNAs,crispr,2002,Rna / Sequence,0,2,0.0,2.0,0.3333333333333333,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,-0.0,0.0
https://openalex.org/W2153761135,RNA interference in mammalian cells using siRNAs synthesized with T7 RNA polymerase,crispr,2002,Rna / Silencing,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2135970805,Short Defective Interfering RNAs of Tombusviruses Are Not Targeted but Trigger Post-Transcriptional Gene Silencing against Their Helper Virus,crispr,2002,Rna / Silencing,0,3,0.0,3.0,0.29521306459338925,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667,2.25,-0.0,0.0
https://openalex.org/W2048119144,Ribosomal RNA pseudouridines and pseudouridine synthases,crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2158609592,The Human Ribosomal Protein Genes: Sequencing and Comparative Analysis of 73 Genes,crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W1494838952,Small nucleolar RNAs: versatile trans-acting molecules of ancient evolutionary origin.,crispr,2002,Rna / Sequence,0,3,1.0,3.0,0.4797305739863631,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2132329111,RNomics in Archaea reveals a further link between splicing of archaeal introns and rRNA processing,crispr,2002,Rna / Sequence,0,3,0.6666666666666666,3.0,0.3667352990529791,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,2.3333333333333335,4.5,-0.0,0.0
https://openalex.org/W2138230142,Prevention of HIV-1 infection in human peripheral blood mononuclear cells by specific RNA interference,crispr,2002,Rna / Silencing,0,4,0.0,4.0,0.2198829162180488,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.5,1.6,-0.0,0.0
https://openalex.org/W2004864204,Trypanosome Mitochondrial 3′ Terminal Uridylyl Transferase (TUTase),crispr,2002,Rna / Trypanosoma,0,6,0.3333333333333333,6.0,0.26548006804684376,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,4.333333333333333,3.5999999999999996,-0.0,0.0
https://openalex.org/W2057400223,A Cajal body-specific pseudouridylation guide RNA is composed of two box H/ACA snoRNA-like domains,crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2138444917,RNA editing: complexity and complications,crispr,2002,Rna / Trypanosoma,0,5,0.0,5.0,0.2669801016669953,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,3.4,3.1249999999999996,-0.0,0.0
https://openalex.org/W2006727966,Site-specific cross-linking analyses reveal an asymmetric protein distribution for a box C/D snoRNP,crispr,2002,Rna / Sequence,0,2,1.0,2.0,0.48648582432442095,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2183157368,Editing Machines,crispr,2002,Rna / Trypanosoma,0,6,0.6,6.0,0.3220792059660669,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,5.0,6.000000000000002,-0.0,0.0
https://openalex.org/W2088759292,MRM2 encodes a novel yeast mitochondrial 21S rRNA methyltransferase,crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2107689725,Analysis of the structure of human telomerase RNA in vivo,crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2167088076,From the cell biology to the development of new chemotherapeutic approaches against trypanosomatids: dreams and reality.,crispr,2002,Rna / Trypanosoma,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W1968354620,TbMP81 is required for RNA editing in Trypanosoma brucei,crispr,2002,Rna / Trypanosoma,0,4,0.0,4.0,0.2198829162180488,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.5,1.6,-0.0,0.0
https://openalex.org/W2121384087,"The Treasure Trove of Algal Chloroplast Genomes. Surprises in Architecture and Gene Content, and Their Functional Implications",crispr,2002,Rna / Trypanosoma,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2137195660,Role of Uridylate-Specific Exoribonuclease Activity in <i>Trypanosoma brucei</i> RNA Editing,crispr,2002,Rna / Trypanosoma,0,7,0.0,7.0,0.198285005722954,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938774,4.142857142857142,2.4499999999999993,-0.0,0.0
https://openalex.org/W2138077578,Distinct Functions of Two RNA Ligases in Active <i>Trypanosoma brucei</i> RNA Editing Complexes,crispr,2002,Rna / Trypanosoma,0,6,0.3333333333333333,6.0,0.22842945803267,1.0,0.0,-0.0,0.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.611111111111111,3.6666666666666665,2.571428571428571,-0.0,0.0
https://openalex.org/W2158423656,Post-transcriptional suppression of gene expression in Xenopus embryos by small interfering RNA,crispr,2002,Rna / Silencing,0,4,0.0,4.0,0.2198829162180488,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.5,1.6,-0.0,0.0
https://openalex.org/W2046966555,Mechanism of the gBP21-mediated RNA/RNA annealing reaction: matchmaking and charge reduction,crispr,2002,Rna / Trypanosoma,0,4,0.8333333333333334,4.0,0.3861385366103877,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,3.5,8.0,-0.0,0.0
https://openalex.org/W2148877698,New clues to the function of the Cajal body,crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2121692632,Assembly and Function of the RNA Editing Complex in <i>Trypanosoma brucei</i> Requires Band III Protein,crispr,2002,Rna / Trypanosoma,0,9,0.0,9.0,0.20397796839949203,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,6.333333333333334,3.375,-0.0,0.0
https://openalex.org/W1877746820,An H/ACA guide RNA directs U2 pseudouridylation at two different sites in the branchpoint recognition region in <i>Xenopus</i> oocytes,crispr,2002,Rna / Sequence,0,2,0.0,2.0,0.3333333333333333,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,-0.0,0.0
https://openalex.org/W2127264766,RNA Sequence and Base Pairing Effects on Insertion Editing in <i>Trypanosoma brucei</i>,crispr,2002,Rna / Trypanosoma,0,8,0.0,8.0,0.20126039984862262,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,5.25,2.909090909090909,-0.0,0.0
https://openalex.org/W2014487554,A novel gene organization: intronic snoRNA gene clusters from Oryza sativa,crispr,2002,Rna / Sequence,0,3,0.6666666666666666,3.0,0.3667352990529791,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,2.3333333333333335,4.5,-0.0,0.0
https://openalex.org/W2078294344,Asymmetrical division of the kinetoplast DNA network of the trypanosome,crispr,2002,Rna / Trypanosoma,0,2,1.0,2.0,0.48648582432442095,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2001952394,Archaeal Guide RNAs Function in rRNA Modification in the Eukaryotic Nucleus,crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2088971895,Comparative Structure Analysis of Vertebrate U17 Small Nucleolar RNA (snoRNA),crispr,2002,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2133622974,A hammerhead ribozyme substrate and reporter for in vitro kinetoplastid RNA editing,crispr,2002,Rna / Trypanosoma,0,2,1.0,2.0,0.48648582432442095,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2004704912,Direct visualisation of RNA editing within a Leishmania tarentolae mitochondrial extract,crispr,2002,Rna / Trypanosoma,0,5,0.0,5.0,0.26621269862391406,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,3.4,3.1249999999999996,-0.0,0.0
https://openalex.org/W2150770935,The microRNAs of <i>Caenorhabditis elegans</i>,crispr,2003,Rna / Silencing,0,7,0.0,7.0,0.14903529702431806,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34693877551020413,2.428571428571429,1.5312500000000002,-0.0,0.0
https://openalex.org/W2157569278,Sequence requirements for micro RNA processing and function in human cells,crispr,2003,Rna / Silencing,0,3,0.0,3.0,0.25,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.4999999999999998,-0.0,0.0
https://openalex.org/W2108930694,Low temperature inhibits RNA silencing-mediated defence by the control of siRNA generation,crispr,2003,Rna / Silencing,0,4,0.0,4.0,0.27786300495763694,1.0,0.0,-0.0,0.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.625,2.5,2.6666666666666665,-0.0,0.0
https://openalex.org/W2128098883,tRNA transfers to the limelight,crispr,2003,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W1991772727,Modification of Sm small nuclear RNAs occurs in the nucleoplasmic Cajal body following import from the cytoplasm,crispr,2003,Rna / Sequence,0,6,0.0,6.0,0.2077653018826088,1.0,0.0,-0.0,0.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.5555555555555556,3.3333333333333335,2.25,-0.0,0.0
https://openalex.org/W2113567599,"Comparative Genotyping of <i>Campylobacter jejuni</i> by Amplified Fragment Length Polymorphism, Multilocus Sequence Typing, and Short Repeat Sequencing: Strain Diversity, Host Range, and Recombination",crispr,2003,Rna / Bacterial,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2028400272,RNA-guided Nucleotide Modification of Ribosomal and Other RNAs,crispr,2003,Rna / Sequence,0,7,0.2857142857142857,7.0,0.27870948208643004,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959183673469388,5.571428571428571,4.8999999999999995,-0.0,0.0
https://openalex.org/W1976124466,A common sequence motif determines the Cajal body-specific localization of box H/ACA scaRNAs,crispr,2003,Rna / Sequence,0,7,0.0,7.0,0.19855675185914728,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918367346938774,4.142857142857142,2.4499999999999993,-0.0,0.0
https://openalex.org/W2153641622,Uridine insertion/deletion RNA editing in trypanosome mitochondria: A complex business,crispr,2003,Rna / Trypanosoma,0,18,0.1111111111111111,18.0,0.1258089267141967,1.0,0.10493827160493827,0.2145591551764051,0.1049382716049383,2.0,0.00010204081632655898,0.00010204081632655898,2.620475688832339,2.620475688832339,0.1049382716049383,0.1049382716049383,0.6790123456790123,12.222222222222221,3.1153846153846145,0.2145591551764051,0.3095434291503252
https://openalex.org/W2168140297,Identification of novel components of<i>Trypanosoma brucei</i>editosomes,crispr,2003,Rna / Trypanosoma,0,11,0.0,11.0,0.13933438927309363,1.0,0.0,-0.0,0.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.5537190082644629,6.090909090909091,2.240740740740741,-0.0,0.0
https://openalex.org/W2087779709,A future for transgenic livestock,crispr,2003,Rna / Silencing,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2097603183,The<i>Saccharomyces cerevisiae</i>U2 snRNA:pseudouridine-synthase Pus7p is a novel multisite–multisubstrate RNA:Ψ-synthase also acting on tRNAs,crispr,2003,Rna / Sequence,0,3,0.6666666666666666,3.0,0.3667352990529791,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,2.3333333333333335,4.5,-0.0,0.0
https://openalex.org/W2162949504,Targeting of U4/U6 small nuclear RNP assembly factor SART3/p110 to Cajal bodies,crispr,2003,Rna / Sequence,0,3,0.0,3.0,0.29521306459338925,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667,2.25,-0.0,0.0
https://openalex.org/W1987671305,TbMP57 Is a 3′ Terminal Uridylyl Transferase (TUTase) of the Trypanosoma brucei Editosome,crispr,2003,Rna / Trypanosoma,0,13,0.0,13.0,0.12511011198827474,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5621301775147929,7.3076923076923075,2.2837837837837838,-0.0,0.0
https://openalex.org/W2028794785,Efficient RNA 2'-O-methylation requires juxtaposed and symmetrically assembled archaeal box C/D and C'/D' RNPs,crispr,2003,Rna / Sequence,0,7,0.0,7.0,0.22073261381293363,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673469387755102,4.714285714285714,3.0624999999999996,-0.0,0.0
https://openalex.org/W2105390414,"A novel unanticipated type of pseudouridine synthase with homologs in bacteria, archaea, and eukarya",crispr,2003,Rna / Sequence,0,1,0.0,1.0,0.5,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2109930513,A 100-kD complex of two RNA-binding proteins from mitochondria of <i>Leishmania tarentolae</i> catalyzes RNA annealing and interacts with several RNA editing components,crispr,2003,Rna / Trypanosoma,0,9,0.0,9.0,0.18752131217144727,1.0,0.0,-0.0,0.0,1.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.654320987654321,5.888888888888889,2.8928571428571432,-0.0,0.0
https://openalex.org/W2169125466,A tale of two TUTases,crispr,2003,Rna / Trypanosoma,0,4,0.0,4.0,0.27786300495763694,1.0,0.0,-0.0,0.0,1.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.625,2.5,2.6666666666666665,-0.0,0.0
https://openalex.org/W1982000482,Diversity and Evolution of Mitochondrial RNA Editing Systems,crispr,2003,Rna / Trypanosoma,0,4,0.8333333333333334,4.0,0.3861385366103877,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,3.5,8.0,-0.0,0.0
https://openalex.org/W2064904514,Identification of 13 novel human modification guide RNAs,crispr,2003,Rna / Sequence,0,6,0.0,6.0,0.19529111487013595,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,2.0,-0.0,0.0
https://openalex.org/W2028592324,Plant dicistronic tRNA-snoRNA genes: a new mode of expression of the small nucleolar RNAs processed by RNase Z,crispr,2003,Rna / Sequence,0,5,1.0,5.0,0.4729716486488421,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,999999999.9999999,-0.0,0.0
https://openalex.org/W2106003406,RBP16 is a multifunctional gene regulatory protein involved in editing and stabilization of specific mitochondrial mRNAs in <i>Trypanosoma brucei</i>,crispr,2003,Rna / Trypanosoma,0,13,0.0,13.0,0.16156311548052468,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7041420118343195,9.153846153846153,3.379999999999999,-0.0,0.0
https://openalex.org/W2138215612,"TbAGO1, an Argonaute protein required for RNA interference, is involved in mitosis and chromosome segregation in Trypanosoma brucei",crispr,2003,Rna / Silencing,0,6,0.7333333333333333,6.0,0.3169974489100212,1.0,0.5,0.6931471805599453,0.5,2.0,0.30246913580246915,0.30246913580246915,2.620475688832339,2.620475688832339,0.5,0.5,0.8333333333333334,5.0,6.000000000000002,0.6931471805599453,1.0
https://openalex.org/W2153335436,"A structural, phylogenetic, and functional study of 15.5-kD/Snu13 protein binding on U3 small nucleolar RNA",crispr,2003,Rna / Sequence,0,3,0.0,3.0,0.25,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.4999999999999998,-0.0,0.0
