paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,B,RS,DeltaQ0,Uzzi,RTD,BurtIP,PDE,degree_p,effective_size,constraint_inv,field_variety,field_simpson,community_variety,B_transformed,B_z,B_z_scope,RS_transformed,RS_z,RS_z_scope,DeltaQ0_transformed,DeltaQ0_z,DeltaQ0_z_scope,Uzzi_transformed,Uzzi_z,Uzzi_z_scope,RTD_transformed,RTD_z,RTD_z_scope,BurtIP_transformed,BurtIP_z,BurtIP_z_scope,PDE_transformed,PDE_z,PDE_z_scope
graphene_2d_materials::https://openalex.org/W2013005775,EXAFS of sputter-deposited MoS2 films,graphene_2d_materials,1995,Materials / Film,100006,0,8,30.0,0.8035714285714285,0.0,-0.0,0.0,0.0,0.875,-1.000088900581841e-12,8.0,7.0,3.9861591695501737,1.0,0.0,1.0,0.5897688261061101,0.3543495699459289,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.875,0.29338123212119355,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2018823200,"The effect of phosphorus on the HDN reaction of piperidine, decahydroquinoline and ortho-propylaniline over Ni-MoS2/Al2O3 catalysts",graphene_2d_materials,1995,Chemistry / Catalysis,100001,0,5,30.0,1.0,0.0,-0.0,0.0,0.0,1.0,-1.000088900581841e-12,5.0,5.0,4.999999999999999,1.0,0.0,1.0,0.6931471805599453,1.5341205443525459,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,1.0,1.5341205443525459,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W2040403588,Carbon nanotubes with single-layer walls,graphene_2d_materials,1995,Carbon / Nanotubes,100002,0,6,114.0,0.7333333333333333,0.0,-0.0,0.0,0.0,0.8333333333333334,-1.000088900581841e-12,6.0,5.0,2.932126696832579,1.0,0.0,1.0,0.550046336919272,1.0876060743054692,global,0.0,-1.122860628830139,global,-0.0,-0.21191446494192787,global,,,missing,0.0,-1.2828095754812965,global,0.8333333333333334,0.9705959303355259,global,-1.000088900581841e-12,-1.122860628830139,global
graphene_2d_materials::https://openalex.org/W2049449367,Structural change of supported NiMo sulfide catalysts during the hydrogenation of coal-derived liquids,graphene_2d_materials,1995,Chemistry / Catalysis,100001,0,5,12.0,0.9,0.0,-0.0,0.0,0.0,0.9199999999999999,-1.000088900581841e-12,5.0,4.6,3.333333333333333,1.0,0.0,1.0,0.6418538861723948,0.7318080838596177,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,0.9199999999999999,0.7028602309190992,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W2056663269,Anomalous wear behavior of MoS2 films in moderate vacuum and dry nitrogen,graphene_2d_materials,1995,Materials / Film,100006,0,5,46.0,0.65,0.0,-0.0,0.0,0.0,0.76,-1.000088900581841e-12,5.0,3.8,2.073732718894009,1.0,0.0,1.0,0.5007752879124893,-0.1353847355175167,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.76,-0.43779008157648913,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2061817967,"Low-friction, high-endurance, ion-beam-deposited PbMoS coatings",graphene_2d_materials,1995,Materials / Film,100006,0,10,102.0,0.8222222222222223,0.0,-0.0,0.0,0.0,0.8800000000000001,-1.000088900581841e-12,10.0,8.8,4.167872648335745,1.0,0.0,1.0,0.6000567574939334,0.43779008157648897,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.8800000000000001,0.3957252958144873,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2073484000,Effects of temperature and ion-to-atom ratio on the orientation of IBAD MoS2 coatings,graphene_2d_materials,1995,Materials / Film,100006,0,6,48.0,0.8333333333333334,0.0,-0.0,0.0,0.0,0.8888888888888888,-1.000088900581841e-12,6.0,5.333333333333333,3.410526315789474,1.0,0.0,1.0,0.6061358035703156,0.48064443211649577,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.8888888888888888,0.5024022233733554,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2077704487,Relationship of Endurance to Microstructure of IBAD MoS<sub>2</sub>Coatings,graphene_2d_materials,1995,Materials / Film,100006,0,7,36.0,0.8809523809523809,0.0,-0.0,0.0,0.0,0.9183673469387755,-1.000088900581841e-12,7.0,6.428571428571429,4.240384615384616,1.0,0.0,1.0,0.6317782341836532,0.7112600919034948,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.9183673469387755,0.6866430509241719,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2092640920,Nanostructure of Au-20% Pd layers in MoS2 multilayer solid lubricant films,graphene_2d_materials,1995,Materials / Film,100006,0,7,46.0,0.246031746031746,0.0,-0.0,0.0,0.0,0.5918367346938774,-1.000088900581841e-12,7.0,4.142857142857142,2.168492978163038,1.0,0.0,1.0,0.21996389839683003,-1.9939836058885432,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.5918367346938774,-1.9939836058885432,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2163927137,Pyridine interaction with a partially hydrogenated MoS2 modelled surface. A molecular orbital study,graphene_2d_materials,1995,Chemistry / Catalysis,100001,0,5,14.0,1.0,0.0,-0.0,0.0,0.0,1.0,-1.000088900581841e-12,5.0,5.0,4.999999999999999,1.0,0.0,1.0,0.6931471805599453,1.5341205443525459,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,1.0,1.5341205443525459,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W1600061017,Super-low friction of MoS2 coatings in various environments,graphene_2d_materials,1996,Materials / Film,100006,0,5,30.0,0.6000000000000001,0.0,-0.0,0.0,0.0,0.76,-1.000088900581841e-12,5.0,3.8,2.216748768472906,1.0,0.0,1.0,0.47000362924573563,-0.3543495699459291,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.76,-0.43779008157648913,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W1988926593,H2 interaction with S atoms of a MoS2 modelled catalytic site: electronic density analysis for SH formation,graphene_2d_materials,1996,Chemistry / Catalysis,100001,0,7,20.0,0.9523809523809523,0.0,-0.0,0.0,0.0,0.9591836734693878,-1.000088900581841e-12,7.0,6.714285714285714,5.157894736842105,1.0,0.0,1.0,0.6690496289808848,1.0479907749838706,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,0.9591836734693878,1.009990169249582,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W1995989150,Mechanics and Chemistry of Solids in Sliding Contact,graphene_2d_materials,1996,Materials / Film,100006,0,6,86.0,0.6222222222222222,0.0,-0.0,0.0,0.0,0.7222222222222222,-1.000088900581841e-12,6.0,4.333333333333333,2.599799398194584,1.0,0.0,1.0,0.4837969513780714,-0.21371510579760275,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.7222222222222222,-0.6386096176206588,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2004704360,High resolution transmission electron microscopy study of quasi-amorphous MoSx coatings,graphene_2d_materials,1996,Materials / Film,100006,0,5,17.0,0.26666666666666666,0.0,-0.0,0.0,0.0,0.6,-1.000088900581841e-12,5.0,3.0,1.7795353435491843,1.0,0.0,1.0,0.2363887780642304,-1.7688250385187059,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.6,-1.6833482640036073,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2025970651,Molecular mechanics study of the interaction of molybdenum disulfide layers with a γ-alumina support in hydrotreating catalysts,graphene_2d_materials,1996,Chemistry / Catalysis,100001,0,10,11.0,0.8777777777777778,0.0,-0.0,0.0,0.0,0.9,-1.000088900581841e-12,10.0,9.0,5.027932960893854,1.0,0.0,1.0,0.6300890445928083,0.5924169353822332,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,0.9,0.4887764111146694,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W2031535575,Characterization and aging of hydrotreating catalysts exposed to industrial processing conditions,graphene_2d_materials,1996,Chemistry / Catalysis,100001,0,8,33.0,0.9107142857142857,0.0,-0.0,0.0,0.0,0.9375,-1.000088900581841e-12,8.0,7.5,5.097345132743363,1.0,0.0,1.0,0.6474771437267569,0.9038566304606022,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,0.9375,0.9038566304606022,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W2032445821,IBAD MoS2 lubrication of titanium alloys,graphene_2d_materials,1996,Materials / Film,100006,0,5,17.0,0.43333333333333335,0.0,-0.0,0.0,0.0,0.6,-1.000088900581841e-12,5.0,3.0,1.9459459459459456,1.0,0.0,1.0,0.36000273403140703,-0.869423773288886,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.6,-1.6833482640036073,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2061192414,Powder x-ray diffraction of two-dimensional materials,graphene_2d_materials,1996,Chemistry / Sub,100007,0,6,51.0,0.9333333333333333,0.2714383963251717,0.01020408163265301,2.4350717114825087,0.2777777777777777,0.9444444444444445,0.4505612088643047,6.0,5.666666666666667,4.235294117647059,2.0,0.2777777777777777,2.0,0.659245628884264,2.04976980252312,global,0.2714383963251717,0.12323939671017281,global,0.01020408163265301,0.4350872927493328,global,2.4350717114825087,2.631461967398875,global,0.2777777777777777,-0.5356100707100955,global,0.9444444444444445,2.0260213220893606,global,0.4505612088643047,-0.3007333290242045,global
graphene_2d_materials::https://openalex.org/W2062234263,Advanced solid lubricant coatings for high vacuum environments,graphene_2d_materials,1996,Materials / Film,100006,0,5,126.0,0.9,0.0,-0.0,0.0,0.0,0.9199999999999999,-1.000088900581841e-12,5.0,4.6,3.333333333333333,1.0,0.0,1.0,0.6418538861723948,0.8416212335729144,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.9199999999999999,0.8416212335729144,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W1966888697,Model parametric Hamiltonians and bonding theoretical tools in simulation of catalytic reaction steps. Hydrotreatment of oil components,graphene_2d_materials,1997,Chemistry / Catalysis,100001,0,5,14.0,0.45,0.0,-0.0,0.0,0.0,0.6799999999999999,-1.000088900581841e-12,5.0,3.4,1.914893617021276,1.0,0.0,1.0,0.37156355643248307,-0.9380586200078762,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,0.6799999999999999,-0.8871465590188758,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W1969811081,Relationship between HDS activity and Mo site fine structure of variously pretreated Co Mo/Al2O3 and Mo/Al2O3,graphene_2d_materials,1997,Chemistry / Catalysis,100001,0,5,4.0,1.0,0.0,-0.0,0.0,0.0,1.0,-1.000088900581841e-12,5.0,5.0,4.999999999999999,1.0,0.0,1.0,0.6931471805599453,1.5341205443525459,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,1.0,1.5341205443525459,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W1996279069,The tribological properties of MoS2/metal composite coatings deposited by closed field magnetron sputtering,graphene_2d_materials,1997,Materials / Film,100006,0,11,158.0,0.8363636363636363,0.0,-0.0,0.0,0.0,0.9008264462809918,-1.000088900581841e-12,11.0,9.90909090909091,5.32030534351145,1.0,0.0,1.0,0.6077873316087885,0.5466555687662383,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.9008264462809918,0.5920066223547551,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2012805470,Scanning tunneling microscopic investigation of Kx(H2O)yMoS2,graphene_2d_materials,1997,Chemistry / Sub,100007,0,8,36.0,0.9285714285714285,0.0,-0.0,0.0,0.0,0.9375,-1.000088900581841e-12,8.0,7.5,4.923076923076923,1.0,0.0,1.0,0.6567795363890704,1.9711926033088745,global,0.0,-1.122860628830139,global,-0.0,-0.21191446494192787,global,,,missing,0.0,-1.2828095754812965,global,0.9375,1.936761712156684,global,-1.000088900581841e-12,-1.122860628830139,global
graphene_2d_materials::https://openalex.org/W2042256986,Shear strength measurements of parallel MoSx thin films,graphene_2d_materials,1997,Materials / Film,100006,0,6,39.0,0.6222222222222222,0.0,-0.0,0.0,0.0,0.7222222222222222,-1.000088900581841e-12,6.0,4.333333333333333,2.599799398194584,1.0,0.0,1.0,0.4837969513780714,-0.21371510579760275,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.7222222222222222,-0.6386096176206588,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2049196330,Tribological behaviour of high performance MoS2 coatings produced by magnetron sputtering,graphene_2d_materials,1997,Materials / Film,100006,0,5,50.0,0.65,0.0,-0.0,0.0,0.0,0.76,-1.000088900581841e-12,5.0,3.8,2.073732718894009,1.0,0.0,1.0,0.5007752879124893,-0.1353847355175167,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.76,-0.43779008157648913,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2051541549,Nanometre-size tubes of carbon,graphene_2d_materials,1997,Carbon / Nanotubes,100002,0,8,493.0,0.9642857142857142,0.0,-0.0,0.0,0.0,0.96875,-1.000088900581841e-12,8.0,7.75,6.095238095238095,1.0,0.0,1.0,0.6751286750572669,2.2475411451696194,global,0.0,-1.122860628830139,global,-0.0,-0.21191446494192787,global,,,missing,0.0,-1.2828095754812965,global,0.96875,2.2475411451696194,global,-1.000088900581841e-12,-1.122860628830139,global
graphene_2d_materials::https://openalex.org/W2072739422,"Preparation, structure and properties of MoSx films",graphene_2d_materials,1997,Materials / Film,100006,0,6,88.0,0.3,0.0,-0.0,0.0,0.0,0.611111111111111,-1.000088900581841e-12,6.0,3.6666666666666665,2.0702875399361025,1.0,0.0,1.0,0.26236426446749106,-1.541986298854446,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,0.611111111111111,-1.4260768722728472,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2079745204,On the flexibility of the active phase in hydrotreating catalysts,graphene_2d_materials,1997,Chemistry / Catalysis,100001,0,58,182.0,0.9381125226860255,0.0,-0.0,0.0,0.0,0.9714625445897741,-1.000088900581841e-12,58.0,56.3448275862069,27.183830585403662,1.0,0.0,1.0,0.661714573024585,1.009990169249582,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,0.9714625445897741,1.0875683388244406,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W2084059690,Interaction of Hydrogen and Thiophene with Ni/MoS<sub>2</sub> and Zn/MoS<sub>2</sub> Surfaces:  A Molecular Orbital Study,graphene_2d_materials,1997,Chemistry / Catalysis,100001,0,5,81.0,1.0,0.0,-0.0,0.0,0.0,1.0,-1.000088900581841e-12,5.0,5.0,4.999999999999999,1.0,0.0,1.0,0.6931471805599453,1.5341205443525459,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,1.0,1.5341205443525459,field,-1.000088900581841e-12,-0.2487276896369165,field
graphene_2d_materials::https://openalex.org/W2088953825,"Angle-resolved ultraviolet photoelectron spectroscopy of thin films of bis(1,2,5-thiadiazolo)-p-quinobis (1,3-dithiole) on the MoS2 surface",graphene_2d_materials,1997,Chemistry / Materials,100012,0,5,55.0,0.55,0.0,-0.0,0.0,0.0,0.76,-1.000088900581841e-12,5.0,3.8,2.094240837696335,1.0,0.0,1.0,0.4382549309311553,0.4811513146216964,global,0.0,-1.122860628830139,global,-0.0,-0.21191446494192787,global,,,missing,0.0,-1.2828095754812965,global,0.76,0.4357887758941596,global,-1.000088900581841e-12,-1.122860628830139,global
graphene_2d_materials::https://openalex.org/W2090170006,Formation and characterization of self-lubricating MoS2 precursor films on anodized aluminium,graphene_2d_materials,1997,Materials / Film,100006,0,5,73.0,1.0,0.0,-0.0,0.0,0.0,1.0,-1.000088900581841e-12,5.0,5.0,4.999999999999999,1.0,0.0,1.0,0.6931471805599453,1.7688250385187059,field,0.0,-0.15487092324939222,field,-0.0,-0.11594982453774458,field,,,missing,0.0,-0.15487092324939222,field,1.0,1.7688250385187059,field,-1.000088900581841e-12,-0.15487092324939222,field
graphene_2d_materials::https://openalex.org/W2090975249,Electrical properties of molybdenum disulfide MoS2. Experimental study and density functional calculation results,graphene_2d_materials,1997,Materials / Film,100006,0,5,78.0,1.0,0.3039329137518902,0.02000000000000001,2.151787800065094,0.31999999999999984,1.0,0.5004024235361879,5.0,5.0,4.999999999999999,2.0,0.31999999999999984,2.0,0.6931471805599453,1.7688250385187059,field,0.3039329137518902,1.6086526825514857,field,0.02000000000000001,1.7688250385187059,field,2.151787800065094,2.579983111634645,global,0.31999999999999984,1.541986298854446,field,1.0,1.7688250385187059,field,0.5004024235361879,1.541986298854446,field
graphene_2d_materials::https://openalex.org/W2129720165,Modelling of hydrotreating catalysis based on the remote control: HYD and HDS,graphene_2d_materials,1997,Chemistry / Catalysis,100001,0,5,45.0,0.9,0.0,-0.0,0.0,0.0,0.9199999999999999,-1.000088900581841e-12,5.0,4.6,3.333333333333333,1.0,0.0,1.0,0.6418538861723948,0.7318080838596177,field,0.0,-0.2487276896369165,field,-0.0,-0.1459909009865177,field,,,missing,0.0,-0.2487276896369165,field,0.9199999999999999,0.7028602309190992,field,-1.000088900581841e-12,-0.2487276896369165,field
ipsc_reprogramming::https://openalex.org/W1516075858,From totipotent embryonic stem cells to spontaneously contracting smooth muscle cells: a retinoic acid and db‐cAMP in vitro differentiation model,ipsc_reprogramming,1997,Stem / Embryonic,200003,0,5,231.0,0.75,0.0,-0.0,0.0,0.0,0.8400000000000001,-1.000088900581841e-12,5.0,4.2,2.6162790697674416,1.0,0.0,1.0,0.5596157879354227,1.159042783100343,field,0.0,-1.2206403488473496,field,-0.0,-0.3101981774461211,field,,,missing,0.0,-1.5932188180230502,field,0.8400000000000001,0.9255096725478376,field,-1.000088900581841e-12,-1.2206403488473496,field
ipsc_reprogramming::https://openalex.org/W1522363813,GABA<sub>B</sub>Receptor-Mediated Inhibition of Tetrodotoxin-Resistant GABA Release in Rodent Hippocampal CA1 Pyramidal Cells,ipsc_reprogramming,1997,Receptor / Postsynaptic,200084,0,5,60.0,1.0,0.0,-0.0,0.0,0.0,1.0,-1.000088900581841e-12,5.0,5.0,4.999999999999999,1.0,0.0,1.0,0.6931471805599453,2.5259340455672064,global,0.0,-1.122860628830139,global,-0.0,-0.21191446494192787,global,,,missing,0.0,-1.2828095754812965,global,1.0,2.5364045015503063,global,-1.000088900581841e-12,-1.122860628830139,global
ipsc_reprogramming::https://openalex.org/W1908801241,Three-dimensional cell cultures: from molecular mechanisms to clinical applications,ipsc_reprogramming,1997,Stem / Embryonic,200003,0,5,537.0,0.75,0.0,-0.0,0.0,0.0,0.8400000000000001,-1.000088900581841e-12,5.0,4.2,2.6162790697674416,1.0,0.0,1.0,0.5596157879354227,1.159042783100343,field,0.0,-1.2206403488473496,field,-0.0,-0.3101981774461211,field,,,missing,0.0,-1.5932188180230502,field,0.8400000000000001,0.9255096725478376,field,-1.000088900581841e-12,-1.2206403488473496,field
