id,short_id,doi,title,year,cited_by_count,primary_topic,community,community_label,display_community,display_label,anchor_label,anchor_citer,reference_stub
https://openalex.org/W4251838377,W4251838377,10.1109/61.997934,A power electronic-based distribution transformer,2002,313,Power Quality and Harmonics,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2133992548,W2133992548,10.1109/22.989972,"HF, VHF, and UHF systems and technology",2002,309,Advanced Power Amplifier Design,9,Vhf / Uhf,,,,0,0
https://openalex.org/W1803244008,W1803244008,10.1109/apec.2001.912451,Steady-state analysis of the LLC series resonant converter,2002,296,Advanced DC-DC Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2004312795,W2004312795,10.1046/j.1365-2486.2002.00510.x,Changes in microclimate induced by experimental warming and clipping in tallgrass prairie,2002,296,Climate change and permafrost,12,Soil / Clipping,,,,0,0
https://openalex.org/W2167581882,W2167581882,10.1109/ias.1995.530280,Modeling and damping of high-frequency leakage currents in PWM inverter-fed AC motor drive systems,2002,289,Electromagnetic Compatibility and Noise Suppression,21,Transformer / Piezoelectric,,,,0,0
https://openalex.org/W1968616454,W1968616454,10.1002/chi.685,"Interviewing strategies with young people: the ‘secret box’, stimulus material and task‐based activities",2002,288,Children's Rights and Participation,13,Psychology / Young,,,,0,0
https://openalex.org/W1983979372,W1983979372,10.1109/ias.1997.629028,A power line conditioner using cascade multilevel inverters for distribution systems,2002,283,Power Quality and Harmonics,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W1989468977,W1989468977,10.1145/564376.564383,The Importance of Prior Probabilities for Entry Page Search,2002,272,Web Data Mining and Analysis,41,Language / Retrieval,,,,0,0
https://openalex.org/W2126455698,W2126455698,10.1109/mper.2002.4312081,A Power Electronic-Based Distribution Transformer,2002,264,Power Quality and Harmonics,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2139035551,W2139035551,10.1109/elinsl.1998.694869,AC (60 Hz) and impulse breakdown strength of a colloidal fluid based on transformer oil and magnetite nanoparticles,2002,259,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W3125878135,W3125878135,10.1038/418838a,Fast hands-free writing by gaze direction,2002,257,Algorithms and Data Compression,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2054940177,W2054940177,10.1016/s1364-6826(02)00126-8,Why utilities respect geomagnetically induced currents,2002,254,Geomagnetism and Paleomagnetism Studies,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2015503561,W2015503561,10.1103/physreve.65.021907,Reaction-diffusion model for the growth of avascular tumor,2002,245,Mathematical Biology Tumor Growth,163,Diffusion / Reaction,,,,0,0
https://openalex.org/W2021135236,W2021135236,10.1083/jcb.200208058,Cytoplasmic linker proteins promote microtubule rescue in vivo,2002,245,Microtubule and mitosis dynamics,16,Microtubule / Clip-170,,,,0,0
https://openalex.org/W2154328145,W2154328145,10.1109/tpwrd.2002.1022810,Adaptive power flow method for distribution systems with dispersed generation,2002,244,Optimal Power Flow Distribution,74,Power / Transformer,,,,0,0
https://openalex.org/W2125625974,W2125625974,10.1128/mcb.22.9.3089-3102.2002,"LIS1, CLIP-170's Key to the Dynein/Dynactin Pathway",2002,241,Microtubule and mitosis dynamics,16,Microtubule / Clip-170,,,,0,0
https://openalex.org/W2009458741,W2009458741,10.1109/ias.1996.560205,Dynamic performance and control of a static VAr generator using cascade multilevel inverters,2002,232,Multilevel Inverters and Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W1563141555,W1563141555,10.1038/418838a,Artificial intelligence: fast hands-free writing by gaze direction.,2002,214,Algorithms and Data Compression,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2132737828,W2132737828,10.1109/pesc.1996.548774,Calculating core losses in transformers for arbitrary magnetizing currents a comparison of different approaches,2002,214,Magnetic Properties and Applications,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W4235603051,W4235603051,10.1109/61.997911,Expert system for classification and analysis of power system events,2002,209,Power Quality and Harmonics,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1831362705,W1831362705,10.1109/apec.1991.146157,"High-voltage, high-power, ZVS, full-bridge PWM converter employing an active snubber",2002,203,Advanced DC-DC Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2105829300,W2105829300,10.1002/jmri.10207,Biomedical implants and devices: Assessment of magnetic field interactions with a 3.0‐Tesla MR system,2002,203,Advanced MRI Techniques and Applications,22,Magnetic / Implants,,,,0,0
https://openalex.org/W2095769030,W2095769030,10.1109/mper.2002.4312021,Expert System for Classification and Analysis of Power System Events,2002,199,Power Quality and Harmonics,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2020512245,W2020512245,10.1890/0012-9658(2002)083[3097:cfhiws]2.0.co;2,COMPENSATION FOR HERBIVORY IN WILD SUNFLOWER: RESPONSE TO SIMULATED DAMAGE BY THE HEAD-CLIPPING WEEVIL,2002,198,Plant and animal studies,24,Weevil / Sunflower,,,,0,0
https://openalex.org/W1978208971,W1978208971,10.1109/mei.2002.1014964,Challenge of mixed insulating liquids for use in high-voltage transformers.1. Investigation of mixed liquids,2002,196,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2004545875,W2004545875,10.1145/584792.584854,Passage retrieval based on language models,2002,195,Topic Modeling,41,Language / Retrieval,,,,0,0
https://openalex.org/W2157173808,W2157173808,10.1109/63.988662,Fundamental limits on energy transfer and circuit considerations for piezoelectric transformers,2002,195,Innovative Energy Harvesting Technologies,21,Transformer / Piezoelectric,,,,0,0
https://openalex.org/W2162746367,W2162746367,10.1145/564376.564387,Two-stage language models for information retrieval,2002,193,Topic Modeling,41,Language / Retrieval,,,,0,0
https://openalex.org/W2136303516,W2136303516,10.1109/tie.2002.801069,Multilevel inverter by cascading industrial VSI,2002,188,Multilevel Inverters and Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W1524975733,W1524975733,10.1109/icassp.1990.115542,The N-best algorithms: an efficient and exact procedure for finding the N most likely sentence hypotheses,2002,187,Speech and dialogue systems,26,Sentence / Language,,,,0,0
https://openalex.org/W2141475257,W2141475257,10.1038/ng954,Targeted mutation of Cyln2 in the Williams syndrome critical region links CLIP-115 haploinsufficiency to neurodevelopmental abnormalities in mice,2002,184,Williams Syndrome Research,16,Microtubule / Clip-170,,,,0,0
https://openalex.org/W4237539989,W4237539989,10.1109/tpwrd.2002.803710,Geomagnetically induced current effects on transformers,2002,177,Magnetic Properties and Applications,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2096676576,W2096676576,10.1109/pesc.1996.548847,"A soft-switched, full-bridge boost converter employing an active-clamp circuit",2002,175,Advanced DC-DC Converters,32,Soft-Switched Full-Bridge / Circu…,,,,0,0
https://openalex.org/W2100714283,W2100714283,10.1109/icassp.2001.940893,Classes for fast maximum entropy training,2002,173,Neural Networks and Applications,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2102189112,W2102189112,10.1109/22.981289,Substrate effects in monolithic RF transformers on silicon,2002,173,Radio Frequency Integrated Circuit Design,17,Cmos / Amplifier,,,,0,0
https://openalex.org/W2140180489,W2140180489,10.1006/bulm.2002.0295,Pattern Formation in Reaction–Diffusion Models with Nonuniform Domain Growth,2002,173,Nonlinear Dynamics and Pattern Formation,163,Diffusion / Reaction,,,,0,0
https://openalex.org/W1665921526,W1665921526,10.1109/icassp.1997.596049,Language model adaptation using mixtures and an exponentially decaying cache,2002,172,Topic Modeling,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2160382364,W2160382364,10.3115/1118693.1118732,Phrasal cohesion and statistical machine translation,2002,169,Natural Language Processing Techniques,273,Translation / Machine,5.0,Translation / Machine,,0,0
https://openalex.org/W2158856611,W2158856611,10.1109/2943.999611,Vegetable-Oil-Based Dielectric Coolants,2002,168,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W4245637147,W4245637147,10.1109/61.974203,The impact of inrush currents on the mechanical stress of high voltage power transformer coils,2002,166,Magnetic Properties and Applications,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1921446515,W1921446515,10.1109/iecon.1997.671773,Cascade multilevel inverters for utility applications,2002,164,Multilevel Inverters and Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2069657084,W2069657084,10.1145/502716.502753,Language modeling for soft keyboards,2002,162,Interactive and Immersive Displays,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2100048932,W2100048932,10.1109/icpadm.2000.876357,Dielectric spectroscopy in time and frequency domain applied to diagnostics of power transformers,2002,155,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2113573485,W2113573485,10.1109/tpel.2002.802193,Accurate prediction of high-frequency power-transformer losses and temperature rise,2002,151,Magnetic Properties and Applications,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2626190081,W2626190081,10.18154/rwth-conv-120579,Statistical machine translation : from single-word models to alignment templates,2002,149,Natural Language Processing Techniques,273,Translation / Machine,5.0,Translation / Machine,,0,0
https://openalex.org/W1974967573,W1974967573,10.1145/595576.595578,Toward a unified approach to statistical language modeling for Chinese,2002,147,Natural Language Processing Techniques,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W1936507428,W1936507428,10.1109/ias.2000.883173,Power electronic transformers for utility applications,2002,145,HVDC Systems and Fault Protection,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2021986193,W2021986193,10.1145/584792.584856,A language modeling framework for resource selection and results merging,2002,144,Information Retrieval and Search Behavior,41,Language / Retrieval,,,,0,0
https://openalex.org/W1800224842,W1800224842,10.1109/pesc.1998.703254,A multiple-winding magnetics model having directly measurable parameters,2002,143,Advanced DC-DC Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2148001324,W2148001324,10.1109/tdc.2001.971319,Aging of paper insulation in natural ester dielectric fluid,2002,142,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2124246394,W2124246394,10.1109/icassp.1996.541118,Statistical language modeling for speech disfluencies,2002,138,Phonetics and Phonology Research,273,Translation / Machine,5.0,Translation / Machine,,0,0
https://openalex.org/W1999747351,W1999747351,10.1103/physrevlett.88.208303,Spatial Resonances and Superposition Patterns in a Reaction-Diffusion Model with Interacting Turing Modes,2002,136,Nonlinear Dynamics and Pattern Formation,163,Diffusion / Reaction,,,,0,0
https://openalex.org/W2021904427,W2021904427,10.1006/exnr.2002.8026,Chronic Pain after Clip-Compression Injury of the Rat Spinal Cord,2002,134,Spinal Cord Injury Research,177,Cord / Spinal Cord,,,,0,0
https://openalex.org/W1607753411,W1607753411,10.1109/icassp.1995.479391,Language modeling by variable length sequences: theoretical formulation and evaluation of multigrams,2002,129,Algorithms and Data Compression,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W1901396374,W1901396374,10.1109/pesc.1997.616895,Modeling and analysis of multi-interphase transformers for connecting power converters in parallel,2002,129,Multilevel Inverters and Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2162359035,W2162359035,10.1109/tpel.2002.805602,Generic operational characteristics of piezoelectric transformers,2002,128,Innovative Energy Harvesting Technologies,21,Transformer / Piezoelectric,,,,0,0
https://openalex.org/W1865733354,W1865733354,10.1109/pesc.1993.472059,A study of volume and weight vs. frequency for high-frequency transformers,2002,128,Magnetic Properties and Applications,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W1995444235,W1995444235,10.1088/0953-2048/15/9/201,SQUID sensor array configurations for magnetoencephalography applications,2002,128,Atomic and Subatomic Physics Research,44,Magnetoencephalography / Squid,,,,0,0
https://openalex.org/W2115944158,W2115944158,10.1109/mper.2002.4312311,Geomagnetically Induced Current Effects on Transformers,2002,127,Magnetic Properties and Applications,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1733633583,W1733633583,10.1109/icassp.2001.940885,Improving trigram language modeling with the World Wide Web,2002,126,Natural Language Processing Techniques,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2164018314,W2164018314,10.1109/mper.2002.4311930,Fuzzy-Based Reactive Power and Voltage Control in a Distribution System,2002,126,Optimal Power Flow Distribution,301,Power / Transformer,,,,0,0
https://openalex.org/W2115069150,W2115069150,10.1109/mei.2002.1044318,Transfer function-based partial discharge localization in power transformers: a feasibility study,2002,121,High voltage insulation and dielectric phenomena,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2028915135,W2028915135,10.1007/s002850200159,Monotone travelling fronts in an age-structured reaction-diffusion model of a single species,2002,120,Mathematical and Theoretical Epidemiology and Ecology Models,163,Diffusion / Reaction,,,,0,0
https://openalex.org/W2145208874,W2145208874,10.1046/j.1471-1842.2002.00378.x,How CLIP became ECLIPSE: a mnemonic to assist in searching for health policy/management information,2002,120,Health Sciences Research and Education,48,Health / Information,,,,0,0
https://openalex.org/W2110369906,W2110369906,10.1109/ias.1994.377552,"Stray capacitances of two winding transformers: equivalent circuit, measurements, calculation and lowering",2002,118,Electromagnetic Compatibility and Noise Suppression,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W1966171107,W1966171107,10.1108/03684920210413764,New numerical study of Adomian method applied to a diffusion model,2002,118,Fractional Differential Equations Solutions,49,Numerical / Adomian,,,,0,0
https://openalex.org/W2056590938,W2056590938,10.1109/icassp.2002.5743830,Connectionist language modeling for large vocabulary continuous speech recognition,2002,117,Speech Recognition and Synthesis,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2099281511,W2099281511,10.1109/tdc.2001.971223,Bubble evolution from transformer overload,2002,116,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2125670750,W2125670750,,Algorithms for language reconstruction,2002,114,Natural Language Processing Techniques,273,Translation / Machine,5.0,Translation / Machine,,0,0
https://openalex.org/W2018482254,W2018482254,10.3115/1118693.1118714,Generation of word graphs in statistical machine translation,2002,113,Natural Language Processing Techniques,273,Translation / Machine,5.0,Translation / Machine,,0,0
https://openalex.org/W2147131093,W2147131093,10.1109/mper.2002.4311762,Computation of Very Fast Transient Overvoltages in Transformer Windings,2002,112,Magnetic Properties and Applications,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2013395121,W2013395121,10.1109/7260.975723,A transformer of one-third wavelength in two sections - for a frequency and its first harmonic,2002,110,Photonic and Optical Devices,190,Impedance / Transformer,,,,0,0
https://openalex.org/W2140313061,W2140313061,10.1109/cvpr.2000.854940,A step towards sequence-to-sequence alignment,2002,108,Advanced Vision and Imaging,203,Sequence-To-Sequence Alignm… / Se…,,,,0,0
https://openalex.org/W2116625254,W2116625254,10.1109/icassp.1996.540316,A variable-length category-based n-gram language model,2002,108,Natural Language Processing Techniques,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2538765622,W2538765622,10.1109/iedm.1998.746414,Modeling and characterization of on-chip transformers,2002,108,Radio Frequency Integrated Circuit Design,17,Cmos / Amplifier,,,,0,0
https://openalex.org/W2101976318,W2101976318,10.1109/pesc.2001.954164,"The universal power electronics based distribution transformer, an unified approach",2002,107,Advanced DC-DC Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2012749370,W2012749370,10.1207/s1532785xmep0404_01,Moral Judgment as a Predictor of Enjoyment of Crime Drama,2002,106,Media Influence and Health,56,Psychology / Judgment,,,,0,0
https://openalex.org/W2167923560,W2167923560,10.1287/mksc.21.2.209.151,The Impact of Heterogeneity and Ill-Conditioning on Diffusion Model Parameter Estimates,2002,105,Innovation Diffusion and Forecasting,271,Diffusion / Jump,,,,0,0
https://openalex.org/W2136643334,W2136643334,10.1109/tie.2002.803237,A ZVZCS PWM FB DC/DC converter using a modified energy-recovery snubber,2002,104,Advanced DC-DC Converters,59,Converter / Snubber,,,,0,0
https://openalex.org/W1991044408,W1991044408,10.1198/073500102317351949,Markov-Switching and Stochastic Volatility Diffusion Models of Short-Term Interest Rates,2002,103,Financial Risk and Volatility Modeling,271,Diffusion / Jump,,,,0,0
https://openalex.org/W2157842802,W2157842802,10.1109/tpel.2002.805584,Mitigation of saturation in dynamic voltage restorer connection transformers,2002,102,Power Quality and Harmonics,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2084334506,W2084334506,10.1145/564376.564476,Biterm language models for document retrieval,2002,101,Information Retrieval and Search Behavior,41,Language / Retrieval,,,,0,0
https://openalex.org/W2136085958,W2136085958,10.1109/pesw.2000.847703,Detection of shorted turns and winding movements in large power transformers using frequency response analysis,2002,100,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2030512127,W2030512127,10.1093/embo-reports/kvf197,The FKBP12‐rapamycin‐associated protein (FRAP) is a CLIP‐170 kinase,2002,96,Microtubule and mitosis dynamics,16,Microtubule / Clip-170,,,,0,0
https://openalex.org/W2107021103,W2107021103,10.1109/pesw.2001.917055,Comparative analysis of exciting current harmonics and reactive power consumption from GIC saturated transformers,2002,95,Magnetic Properties and Applications,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W2095683564,W2095683564,10.1145/564376.564386,Title language model for information retrieval,2002,94,Topic Modeling,41,Language / Retrieval,,,,0,0
https://openalex.org/W1797137115,W1797137115,10.1109/pesc.1994.373779,A full procedure to model high frequency transformer windings,2002,94,Magnetic Properties and Applications,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W4250263159,W4250263159,10.1109/61.997938,GIC occurrences and GIC test for 400 kV system transformer,2002,94,Geophysical and Geoelectrical Methods,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1818785862,W1818785862,10.1109/icassp.1995.479396,Using a stochastic context-free grammar as a language model for speech recognition,2002,93,Speech Recognition and Synthesis,273,Translation / Machine,5.0,Translation / Machine,,0,0
https://openalex.org/W1902568950,W1902568950,10.1109/cvpr.1997.609370,Global training of document processing systems using graph transformer networks,2002,93,Graph Theory and Algorithms,368,Translation / Machine,,,,0,0
https://openalex.org/W2062064791,W2062064791,10.1098/rspb.2001.1896,Reaction–diffusion models of within-feather pigmentation patterning,2002,91,Plant Reproductive Biology,163,Diffusion / Reaction,,,,0,0
https://openalex.org/W2111212948,W2111212948,10.1145/564376.564385,Term-specific smoothing for the language modeling approach to information retrieval,2002,90,Information Retrieval and Search Behavior,41,Language / Retrieval,,,,0,0
https://openalex.org/W2005532933,W2005532933,10.1109/mei.2002.1019901,Challenge of mixed insulating liquids for use in high-voltage transformers. II. Investigations of mixed liquid impregnated paper insulation,2002,90,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1501633760,W1501633760,10.1109/icslp.1996.607215,Language-model look-ahead for large vocabulary speech recognition,2002,89,Speech Recognition and Synthesis,29,Language / Speech,,,,0,0
https://openalex.org/W2137801939,W2137801939,10.1049/ip-epa:20020290,Equivalent heat circuit based power transformer thermal model,2002,89,Energy Load and Power Forecasting,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1989867740,W1989867740,10.3115/1118693.1118705,Extensions to HMM-based statistical word alignment models,2002,88,Natural Language Processing Techniques,273,Translation / Machine,5.0,Translation / Machine,,0,0
https://openalex.org/W1903115690,W1903115690,10.1109/icslp.1996.607084,Scalable backoff language models,2002,86,Natural Language Processing Techniques,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2083979457,W2083979457,10.3115/1072228.1072240,Chinese named entity identification using class-based language model,2002,86,Natural Language Processing Techniques,272,Language / Word,7.0,Language / Word,,0,0
https://openalex.org/W2544573780,W2544573780,10.1109/pesc.1990.131262,Design considerations for high power high frequency transformers,2002,84,Advanced DC-DC Converters,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2112547574,W2112547574,10.1109/61.997908,Evolving wavelet networks for power transformer condition monitoring,2002,83,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1489011845,W1489011845,10.1109/mper.2002.4312468,Applying UHF Partial Discharge Detection to Power Transformers,2002,81,High voltage insulation and dielectric phenomena,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W1929542518,W1929542518,10.1109/apec.1994.316395,"A comparative study of high-frequency, low-profile planar transformer technologies",2002,81,Magnetic Properties and Applications,275,Transformer / Converters,6.0,Transformer / Converters,,0,0
https://openalex.org/W2007280555,W2007280555,10.1145/584792.584855,Capturing term dependencies using a language model based on sentence trees,2002,80,Topic Modeling,41,Language / Retrieval,,,,0,0
https://openalex.org/W1895871004,W1895871004,10.1109/apec.2001.912440,Inductor-less piezoelectric transformer electronic ballast for linear fluorescent lamp,2002,80,Wireless Power Transfer Systems,21,Transformer / Piezoelectric,,,,0,0
https://openalex.org/W2090704154,W2090704154,10.1051/0004-6361:20011447,<i>β</i>–radioactive cosmic rays in a diffusion model: Test for a local bubble?,2002,80,Astrophysics and Cosmic Phenomena,76,Cosmic / Physics,,,,0,0
https://openalex.org/W1562714750,W1562714750,10.1109/ceidp.2000.885288,A new vegetable oil based transformer fluid: development and verification,2002,79,Power Transformer Diagnostics and Insulation,330,Transformer / Power,4.0,Transformer / Power,,0,0
https://openalex.org/W186581783,W186581783,,Statistical Visual Language Models for Ink Parsing,2002,78,Advanced Image and Video Retrieval Techniques,78,Parsing / Language,,,,0,0
https://openalex.org/W2006576296,W2006576296,10.1109/2943.974352,History: The Transformer,2002,77,Power Quality and Harmonics,79,Transformer / History Transformer,,,,0,0
https://openalex.org/W2151552155,W2151552155,10.1109/tpwrd.2002.803736,A current-based solution for transformer differential protection. II. Relay description and evaluation,2002,77,Power Transformer Diagnostics and Insulation,80,Transformer / Relay,,,,0,0
